pmid|annotator|subject_text_span|subject_label|predicate|object_text_span|object_label
36013962|distant|neurodegenerative or neuropsychiatric disease|DDF|target|seniors|human
36013962|distant|dysbiosis|DDF|affect|Parkinson's disease|DDF
36013962|distant|dysbiosis|DDF|strike|intestine|anatomical location
36013962|distant|Probiotic supplementation|dietary supplement|influence|PD|DDF
36013962|distant|dysbiosis|DDF|change abundance|gut|anatomical location
36013962|distant|PD|DDF|target|seniors|human
36013962|distant|PD|DDF|affect|Parkinson's Disease|DDF
36013962|distant|dysbiosis|DDF|affect|pro-inflammatory conditions|DDF
36619150|distant|GLP-1 1|chemical|impact|Lactobacillus|bacteria
36619150|distant|GLP-1 1|chemical|impact|Akkermansia|bacteria
36619150|distant|intestinal microbiota glucagon-like peptide 1|chemical|influence|cognitive disorders|DDF
36619150|distant|GLP-1 1|chemical|impact|Enterobacteriaceae|bacteria
36619150|distant|intestinal bacterial imbalance|DDF|affect|dysbiosis|DDF
36619150|distant|dysbiosis|DDF|affect|Alzheimer's and Parkinson's diseases|DDF
36619150|distant|intestinal bacterial imbalance|DDF|affect|type 2 diabetes|DDF
36619150|distant|intestinal bacterial imbalance|DDF|affect|Alzheimer's and Parkinson's diseases|DDF
36619150|distant|GLP-1|chemical|influence|cognitive disorders|DDF
36619150|distant|type 2 diabetes|DDF|affect|Alzheimer's and Parkinson's diseases|DDF
36355147|distant|intestinal dysbiosis|DDF|affect|Parkinson's disease|DDF
36355147|distant|Misfolded protein aggregates|chemical|influence|cellular toxicity|DDF
36355147|distant|intestinal dysbiosis|DDF|affect|Alzheimer's disease|DDF
36355147|distant|dysbiosis of|DDF|affect|neurodegenerative illnesses|DDF
36355147|distant|Gut Microbiota|microbiome|is linked to|Neurological Disorders|DDF
36355147|distant|Huntington's disease|DDF|is a|neurological diseases|DDF
36355147|distant|cellular toxicity|DDF|affect|neurodegenerative proteinopathies|DDF
36355147|distant|intestinal dysbiosis|DDF|affect|Huntington's disease|DDF
36355147|distant|Dysbiosis of|DDF|affect|Neurological Disorders|DDF
36355147|distant|gut microbiota|microbiome|located in|brain|anatomical location
36355147|distant|intestinal dysbiosis|DDF|affect|multiple sclerosis|DDF
36355147|distant|Misfolded protein aggregates|chemical|influence|neurodegenerative proteinopathies|DDF
36355147|distant|intestinal dysbiosis|DDF|affect|neurological diseases|DDF
36355147|distant|Dysbiosis of|DDF|change abundance|Gut Microbiota|microbiome
35895243|distant|early-stage PD mice|animal|used by|16S ribosomal RNA gene sequencing|biomedical technique
35895243|distant|early-stage PD mice|animal|used by|mass spectrometry-based metabolomics|biomedical technique
35895243|distant|Gastrointestinal symptoms|DDF|affect|early-stage Parkinson's disease|DDF
35895243|distant|PD|DDF|target|early-stage PD mice|animal
35895243|distant|Gastrointestinal symptoms|DDF|affect|PD|DDF
35895243|distant|gut microbiome|microbiome|used by|mass spectrometry-based metabolomics|biomedical technique
35895243|distant|gut microbiome|microbiome|located in|early-stage PD mice|animal
35895243|distant|early-stage Parkinson's disease|DDF|target|early-stage PD mice|animal
35895243|distant|early-stage PD mice|animal|used by|gas chromatography|biomedical technique
35895243|distant|early-stage Parkinson's disease|DDF|target|rotenone-induced mice|animal
36361826|distant|Parkinson's disease|DDF|target|population|human
36361826|distant|PD|DDF|is a|age-associated neurodegenerative diseases|DDF
36361826|distant|endothelial damage|DDF|affect|PD|DDF
36361826|distant|PD|DDF|target|population|human
36361826|distant|gut microbiota|microbiome|is linked to|PD|DDF
36361826|distant|gut microbiota|microbiome|is linked to|mitochondrial dysfunction|DDF
36361826|distant|age-associated neurodegenerative diseases|DDF|target|population|human
36361826|distant|OPs|chemical|influence|PD|DDF
36361826|distant|Parkinson's disease|DDF|is a|age-associated neurodegenerative diseases|DDF
36361826|distant|organophosphates|chemical|influence|PD|DDF
36439235|distant|probiotics <i>Pediococcus pentosaceus|dietary supplement|influence|PD|DDF
36439235|distant|MPTP|chemical|administered|male C57BL/6J mice|animal
36439235|distant|Pediococcus pentosaceus|bacteria|influence|MPTP-induced oxidative stress|DDF
36439235|distant|PP treatment|dietary supplement|influence|MPTP-induced motor deficits|DDF
36439235|distant|probiotics|dietary supplement|influence|PD|DDF
36439235|distant|Probiotic <|dietary supplement|influence|MPTP-induced oxidative stress|DDF
36439235|distant|1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|chemical|administered|male C57BL/6J mice|animal
36504794|distant|probiotics|dietary supplement|influence|brain-gut-microbiota axis associated disorders|DDF
36570528|distant|PD|DDF|target|PD patients|human
36570528|distant|gut microbiota|microbiome|is linked to|neurodegeneration|DDF
36570528|distant|PD|DDF|is a|neurodegenerative disease|DDF
36570528|distant|microbiota abundance|microbiome|affect|Parkinson's disease|DDF
36570528|distant|neurodegeneration|DDF|strike|gut|anatomical location
36570528|distant|Parkinson's disease|DDF|is a|neurodegenerative disease|DDF
36570528|distant|Parkinson's disease|DDF|target|PD patients|human
36358513|distant|oxidative stress|DDF|affect|Parkinson's disease|DDF
36358513|distant|Neurodegenerative Microbially-Shaped Diseases|DDF|affect|Neuroinflammation|DDF
36358513|distant|oxidative stress|DDF|affect|Alzheimer's disease|DDF
36358513|distant|Inflammation|DDF|affect|aging|DDF
36358513|distant|oxidative stress|DDF|affect|aging|DDF
36358513|distant|Inflammation|DDF|affect|neurodegenerative diseases|DDF
36358513|distant|Inflammation|DDF|affect|Parkinson's disease|DDF
36358513|distant|Inflammation|DDF|affect|Alzheimer's disease|DDF
36358513|distant|Inflammation|DDF|affect|oxidative stress|DDF
36358513|distant|oxidative stress|DDF|affect|neurodegenerative diseases|DDF
38098067|distant|gut microbes|microbiome|is linked to|anti-PD drugs|drug
38098067|distant|Parkinson's disease|DDF|is a|neurodegenerative diseases|DDF
38098067|distant|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
38098067|distant|gut microbiota|microbiome|is linked to|PD|DDF
38098067|distant|intestinal bacteria|bacteria|influence|PD|DDF
38098067|distant|PD|DDF|is a|neurodegenerative diseases|DDF
37404311|distant|cortisol|chemical|influence|stress|DDF
37892440|distant|Parkinson's disease|DDF|target|patients|human
37892440|distant|Gut Microbiota|microbiome|is linked to|Parkinson's and Alzheimer's|DDF
37892440|distant|Proteobacteria|bacteria|part of|gut microbiota|microbiome
37892440|distant|Firmicutes|bacteria|part of|gut microbiota|microbiome
37892440|distant|Neurodegenerative Disorders|DDF|target|Patients|human
37892440|distant|AD|DDF|target|patients|human
37892440|distant|Bacteroidetes|bacteria|part of|gut microbiota|microbiome
37892440|distant|Alzheimer's disease|DDF|target|patients|human
37892440|distant|Parkinson's and Alzheimer's|DDF|target|Patients|human
37892440|distant|gut microbiota|microbiome|located in|case groups|human
37892440|distant|Gut Microbiota|microbiome|is linked to|Neurodegenerative Disorders|DDF
37892440|distant|Microbial dysbiosis|DDF|change abundance|Akkermansia|bacteria
37892440|distant|gut microbiota|microbiome|located in|healthy groups|human
37892440|distant|Microbial dysbiosis|DDF|change abundance|Verrucomicrobiaceae|bacteria
37892440|distant|Gut Microbiota|microbiome|located in|Patients|human
37892440|distant|PD|DDF|target|patients|human
38088063|distant|gut microbiota dysregulation|DDF|affect|Parkinson's disease|DDF
38088063|distant|diet|anatomical location|influence|AD|DDF
38088063|distant|gut microbiota dysregulation|DDF|affect|PD|DDF
38088063|distant|gut microbiota|microbiome|is linked to|PD|DDF
38088063|distant|diet|anatomical location|influence|PD|DDF
38088063|distant|probiotics|dietary supplement|influence|AD|DDF
38088063|distant|Gut microbiota|microbiome|is linked to|Alzheimer's and Parkinson's diseases|DDF
38088063|distant|misfolding|DDF|affect|PD|DDF
38088063|distant|Alzheimer's disease|DDF|affect|Parkinson's disease|DDF
38088063|distant|probiotics|dietary supplement|influence|PD|DDF
38088063|distant|gut microbiota dysregulation|DDF|affect|AD|DDF
38088063|distant|misfolding|DDF|affect|AD|DDF
37600019|distant|GM|microbiome|is linked to|neurodevelopmental and neurological disorders|DDF
37600019|distant|gut microbes|microbiome|is linked to|neurological disorders|DDF
37600019|distant|MS|DDF|is a|neurological disorders|DDF
37600019|distant|gut microbes|microbiome|is linked to|multiple sclerosis|DDF
37600019|distant|gut microbes|microbiome|is linked to|ASD|DDF
37600019|distant|PD|DDF|is a|neurological disorders|DDF
37600019|distant|autism spectrum disorder|DDF|is a|neurological disorders|DDF
37600019|distant|gut microbes|microbiome|is linked to|MS|DDF
37600019|distant|Alzheimer's disease|DDF|is a|neurological disorders|DDF
37600019|distant|Parkinson's disease|DDF|is a|neurological disorders|DDF
37600019|distant|gut microbiota|microbiome|is linked to|gastrointestinal tract disorders|DDF
37600019|distant|gut microbes|microbiome|is linked to|AD|DDF
37600019|distant|multiple sclerosis|DDF|is a|neurological disorders|DDF
37600019|distant|gut microbes|microbiome|is linked to|autism spectrum disorder|DDF
37600019|distant|Intestinal dysbiosis|DDF|affect|neurodevelopmental and neurological disorders|DDF
37600019|distant|gut microbes|microbiome|is linked to|Alzheimer's disease|DDF
37600019|distant|AD|DDF|is a|neurological disorders|DDF
37600019|distant|gut microbes|microbiome|is linked to|PD|DDF
37600019|distant|gut microbes|microbiome|is linked to|Parkinson's disease|DDF
37600019|distant|gut microbiota|microbiome|is linked to|gut microbiota-related neurological disorders|DDF
37600019|distant|gut microbes|microbiome|influence|neurological disorders|DDF
37913731|distant|Flavonoids|chemical|influence|gut microbiota alterations|DDF
37913731|distant|biologically active polyphenols|chemical|influence|NDs|DDF
37913731|distant|Parkinson's Disease|DDF|strike|substantia nigra region|anatomical location
37913731|distant|biologically active polyphenols|chemical|influence|pathological illnesses|DDF
37913731|distant|baicalein|chemical|influence|NDs|DDF
37913731|distant|baicalein|chemical|influence|pathological illnesses|DDF
37913731|distant|neuro-inflammation|DDF|affect|Parkinson's Disease|DDF
37913731|distant|mitochondrial dysfunction|DDF|affect|PD|DDF
37913731|distant|insufficient neurotrophic support|DDF|affect|Parkinson's Disease|DDF
37913731|distant|epigallocatechin-3-gallate|chemical|influence|neurodegenerative diseases|DDF
37913731|distant|gut microbiota alterations|DDF|affect|Parkinson's disease|DDF
37913731|distant|Parkinson's Disease|DDF|is a|neurodegenerative disorder|DDF
37913731|distant|epigallocatechin-3-gallate|chemical|influence|PD|DDF
37913731|distant|Flavonoids|chemical|influence|Parkinson's disease|DDF
37913731|distant|flavonoids|chemical|influence|PD|DDF
37913731|distant|oxidative stress|DDF|affect|PD|DDF
37913731|distant|Parkinson's Disease|DDF|strike|human midbrain|anatomical location
37913731|distant|PD|DDF|strike|human midbrain|anatomical location
37913731|distant|epigallocatechin-3-gallate|chemical|influence|pathological illnesses|DDF
37913731|distant|NDs|DDF|is a|pathological illnesses|DDF
37913731|distant|epigallocatechin-3-gallate|chemical|influence|NDs|DDF
37913731|distant|neuro-inflammation|DDF|affect|PD|DDF
37913731|distant|mitochondrial dysfunction|DDF|affect|Parkinson's Disease|DDF
37913731|distant|baicalein|chemical|influence|neurodegenerative diseases|DDF
37913731|distant|biologically active polyphenols|chemical|influence|PD|DDF
37913731|distant|PD|DDF|is a|neurodegenerative disorder|DDF
37913731|distant|biologically active polyphenols|chemical|influence|neurodegenerative diseases|DDF
37913731|distant|OS|DDF|affect|PD|DDF
37913731|distant|baicalein|chemical|influence|PD|DDF
37913731|distant|insufficient neurotrophic support|DDF|affect|PD|DDF
37913731|distant|oxidative stress|DDF|affect|Parkinson's Disease|DDF
37913731|distant|PD|DDF|strike|substantia nigra region|anatomical location
37823531|distant|Parkinson's disease|DDF|is a|neurodegenerative diseases|DDF
37823531|distant|AD|DDF|is a|neurodegenerative diseases|DDF
37823531|distant|aggregated proteins|chemical|influence|pathological changes|DDF
37823531|distant|gut microbiota|microbiome|is linked to|PD|DDF
37823531|distant|Bmal1|gene|impact|gut microbiota|microbiome
37823531|distant|gut microbiota|microbiome|is linked to|AD|DDF
37823531|distant|melatonin|chemical|influence|PD|DDF
37823531|distant|Alzheimer's disease|DDF|is a|neurodegenerative diseases|DDF
37823531|distant|Gut Microbiota|microbiome|is linked to|Parkinson's Disease Pathophysiology|DDF
37823531|distant|Gut Microbiota|microbiome|is linked to|Alzheimer's Disease|DDF
37823531|distant|PD|DDF|is a|neurodegenerative diseases|DDF
37823531|distant|aggregated proteins|chemical|influence|inflammatory responses|DDF
37823531|distant|melatonin|chemical|influence|AD|DDF
37967548|distant|gut frailty|DDF|affect|frailty|DDF
37967548|distant|constipation|DDF|affect|cardiovascular diseases|DDF
37967548|distant|cardiovascular diseases|DDF|target|individuals|human
37967548|distant|constipation|DDF|affect|chronic kidney disease|DDF
37967548|distant|Parkinson's disease|DDF|target|individuals|human
37967548|distant|decrease in mucus secretion|DDF|affect|gut frailty|DDF
37967548|distant|chronic kidney disease|DDF|target|individuals|human
37967548|distant|gut microbiota|microbiome|is linked to|Dysbiosis of|DDF
37967548|distant|constipation|DDF|target|individuals|human
37967548|distant|constipation|DDF|affect|gut frailty|DDF
37967548|distant|neurodegenerative disorders|DDF|target|individuals|human
37967548|distant|Prebiotics|dietary supplement|influence|gut frailty|DDF
37967548|distant|constipation|DDF|affect|Parkinson's disease|DDF
37967548|distant|gut frailty|DDF|affect|chronic inflammation|DDF
37967548|distant|probiotics|dietary supplement|influence|gut frailty|DDF
37967548|distant|Dysbiosis of|DDF|affect|gut frailty|DDF
37967548|distant|constipation|DDF|affect|neurodegenerative disorders|DDF
37967548|distant|gut microbiota|microbiome|is linked to|gut frailty|DDF
37967548|distant|post-biotics|dietary supplement|influence|gut frailty|DDF
37388445|distant|Curcumin|dietary supplement|influence|MPTP-induced mice|animal
37388445|distant|Curcumin|dietary supplement|administered|MPTP-induced mice|animal
37388445|distant|Curcumin|dietary supplement|influence|gastrointestinal and intestinal barrier dysfunctions|DDF
37388445|distant|curcumin|dietary supplement|influence|Parkinson's disease|DDF
37388445|distant|motor deficits|DDF|target|MPTP-induced mice|animal
37388445|distant|gut microbiota|microbiome|located in|mice|animal
37388445|distant|Curcumin|dietary supplement|influence|motor deficits|DDF
37388445|distant|Curcumin|dietary supplement|impact|gut microbiota|microbiome
37388445|distant|Curcumin|dietary supplement|influence|1-methyl- 4-phenyl- 1,2,3,6-tetrahydropyridine- induced Parkinson's disease|DDF
37423520|distant|gut|microbiome|used by|16S rRNA gene sequencing|biomedical technique
37423520|distant|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
37423520|distant|Parkinson's disease|DDF|is a|neurological disorders|DDF
37423520|distant|cecal contents|anatomical location|used by|16S rRNA gene sequencing|biomedical technique
37423520|distant|gut|microbiome|used by|multivariate statistical methods|statistical technique
37423520|distant|gut microbiota|microbiome|is linked to|PD|DDF
37423520|distant|Buyang Huanwu decoction|dietary supplement|influence|Parkinson's disease|DDF
37423520|distant|PD|DDF|target|patients|human
37423520|distant|PD mice|animal|used by|16S rRNA gene sequencing|biomedical technique
37423520|distant|neurological disorders|DDF|target|patients|human
37423520|distant|Parkinson's disease|DDF|target|patients|human
37819112|distant|taurine supplement|dietary supplement|influence|microglial activation|DDF
37819112|distant|aberrant microbiota-derived metabolites|chemical|influence|PD|DDF
37819112|distant|PD|DDF|affect|GI dysfunction|DDF
37819112|distant|taurine supplement|dietary supplement|influence|MPTP-induced motor deficits|DDF
37819112|distant|PD|DDF|affect|microbiota dysbiosis|DDF
37819112|distant|Gut microbiota-associated taurine metabolism dysregulation|DDF|target|mouse model|animal
37819112|distant|gut microbiota community|microbiome|located in|PD mice|animal
37819112|distant|taurine supplement|dietary supplement|influence|DA neuron loss|DDF
37819112|distant|Parkinson's disease|DDF|target|mouse model|animal
37819112|distant|PD|DDF|is a|multisystem disease|DDF
37736791|distant|Parkinson's disease|DDF|target|people|human
37736791|distant|gut microbiota|microbiome|is linked to|PD|DDF
37736791|distant|H<sub>2</sub>S|chemical|impact|gut microbiota|microbiome
37736791|distant|inflammation|DDF|strike|gut|anatomical location
37736791|distant|Parkinson's disease|DDF|change abundance|gut microbiota|microbiome
37736791|distant|PD|DDF|target|people|human
37736791|distant|Parkinson's disease|DDF|target|PD patients|human
37736791|distant|α-synuclein|chemical|located in|gut|anatomical location
37736791|distant|gut microbiota|microbiome|located in|PD patients|human
37736791|distant|gut microbiome|microbiome|is linked to|inflammation|DDF
37736791|distant|short-chain fatty acids|chemical|influence|inflammation|DDF
37736791|distant|gut microbiota-mediated inflammation|DDF|strike|gut|anatomical location
37736791|distant|lipopolysaccharide|chemical|impact|gut microbiota|microbiome
37736791|distant|microbes|microbiome|located in|PD patients|human
37736791|distant|short-chain fatty acids|chemical|impact|gut microbiota|microbiome
37736791|distant|gut microbes|microbiome|is linked to|PD|DDF
37736791|distant|gut|bacteria|located in|PD patients|human
37736791|distant|PD|DDF|target|PD patients|human
37736791|distant|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
37736791|distant|H<sub>2</sub>S|chemical|influence|inflammation|DDF
37620311|distant|fecal short chain fatty acids|chemical|influence|adiposity|DDF
37620311|distant|SCFAs|chemical|influence|obesity|DDF
37620311|distant|microbiota|microbiome|is linked to|obesity|DDF
37620311|distant|Gut microbiota|microbiome|is linked to|adiposity|DDF
37620311|distant|Obesity|DDF|change abundance|SCFA synthesizing bacteria|bacteria
37620311|distant|Diabetes|DDF|influence|hypertension|DDF
37620311|distant|short chain fatty acids|chemical|influence|obesity|DDF
37807941|distant|MPP<sup>+</sup> -stimulated oxidative stress|DDF|influence|inflammatory response|DDF
37807941|distant|Butyrate|chemical|influence|PD|DDF
37807941|distant|BU|chemical|influence|PD|DDF
37807941|distant|BU|chemical|influence|Parkinson's disease|DDF
37807941|distant|Butyrate|chemical|influence|Parkinson's disease|DDF
37807941|distant|metabolite|chemical|influence|Parkinson's disease|DDF
37807941|distant|BU|chemical|influence|MPTP-induced motor dysfunction|DDF
37807941|distant|gut microbiota|microbiome|is linked to|MPTP/MPP<sup>+</sup> -induced Parkinson's disease|DDF
37807941|distant|metabolite|chemical|influence|PD|DDF
37807941|distant|metabolite butyrate|chemical|influence|MPTP/MPP<sup>+</sup> -induced Parkinson's disease|DDF
37807941|distant|BU|chemical|influence|inflammatory response|DDF
37332996|distant|L-dopa|drug|influence|Parkinson's|DDF
37332996|distant|Levodopa|drug|influence|Parkinson's|DDF
37502423|distant|PD patients|human|used by|resting-state functional magnetic resonance imaging|biomedical technique
37502423|distant|gut microbiota|microbiome|used by|fMRI|biomedical technique
37502423|distant|females|human|used by|resting-state functional magnetic resonance imaging|biomedical technique
37502423|distant|PD patients|human|used by|metagenomic sequencing|biomedical technique
37502423|distant|Parkinson's disease|DDF|change abundance|Flavobacteriaceae_noname|bacteria
37502423|distant|females|human|used by|metagenomic sequencing|biomedical technique
37502423|distant|males|human|used by|fMRI|biomedical technique
37502423|distant|PD|DDF|change abundance|Thermosediminibacter|bacteria
37502423|distant|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
37502423|distant|gut microbiota|microbiome|is linked to|gender-specific Parkinson's disease|DDF
37502423|distant|Parkinson's disease|DDF|change abundance|Propionicicella|bacteria
37502423|distant|Parkinson's disease|DDF|change abundance|gut microbiota|microbiome
37502423|distant|Parkinson's disease|DDF|target|female patients|human
37502423|distant|gut microbiota|microbiome|used by|resting-state functional magnetic resonance imaging|biomedical technique
37502423|distant|Parkinson's disease|DDF|target|PD patients|human
37502423|distant|Parkinson's disease|DDF|change abundance|Propionivibrio|bacteria
37502423|distant|gut microbiota|microbiome|used by|metagenomic sequencing|biomedical technique
37502423|distant|gut microbiota|microbiome|located in|PD patients|human
37502423|distant|males|human|used by|resting-state functional magnetic resonance imaging|biomedical technique
37502423|distant|PD|DDF|change abundance|Flavobacteriaceae_noname|bacteria
37502423|distant|males|human|used by|metagenomic sequencing|biomedical technique
37502423|distant|Parkinson's disease|DDF|target|male PD patients|human
37502423|distant|PD|DDF|target|female patients|human
37502423|distant|PD|DDF|target|PD patients|human
37502423|distant|females|human|used by|fMRI|biomedical technique
37502423|distant|PD patients|human|used by|fMRI|biomedical technique
37502423|distant|Parkinson's disease|DDF|change abundance|Thermosediminibacter|bacteria
37502423|distant|PD|DDF|target|male PD patients|human
38237261|distant|Ru|chemical|influence|neuronal apoptosis|DDF
38237261|distant|Rubusoside|dietary supplement|impact|gut microbiota|microbiome
38237261|distant|PD|DDF|is a|neurodegenerative condition|DDF
38237261|distant|Rubusoside|dietary supplement|influence|Parkinson's disease|DDF
38237261|distant|Parkinson's disease|DDF|is a|neurodegenerative condition|DDF
38237261|distant|Rubusoside|dietary supplement|influence|cellular apoptosis|DDF
38237261|distant|Ru|chemical|impact|Rubus chingii var. suavissimus (S.K.Lee) L.T.Lu|bacteria
38237261|distant|Ru|chemical|influence|PD|DDF
38237261|distant|fecal microbiota|microbiome|located in|PD mice|animal
38237261|distant|Parkinson's disease|DDF|change abundance|Rubus chingii var. suavissimus (S.K.Lee) L.T.Lu|bacteria
38237261|distant|Parkinson's disease|DDF|target|PD mice|animal
38237261|distant|Rubusoside|dietary supplement|influence|neuroinflammation|DDF
38237261|distant|Ru|chemical|affect|PD|DDF
38237261|distant|Rubusoside|chemical|impact|Rubus chingii var. suavissimus (S.K.Lee) L.T.Lu|bacteria
38237261|distant|Ru|chemical|influence|microglia activation|DDF
38237261|distant|Neuroinflammation|DDF|affect|PD|DDF
38237261|distant|Neuroinflammation|DDF|affect|Parkinson's disease|DDF
38237261|distant|steviol bisglucoside|chemical|impact|Rubus chingii var. suavissimus (S.K.Lee) L.T.Lu|bacteria
38237261|distant|PD|DDF|target|PD mice|animal
38022117|distant|microbes|bacteria|located in|gastrointestinal tract|anatomical location
38022117|distant|dysbiosis|DDF|target|people|human
38022117|distant|PD|DDF|target|people|human
38022117|distant|CNS|anatomical location|affect|Parkinson's disease|DDF
38022117|distant|multiple sclerosis|DDF|target|people|human
38022117|distant|gut microbiota dysbiosis|DDF|affect|neurodegenerative diseases|DDF
38022117|distant|CNS|anatomical location|affect|PD|DDF
37200942|distant|Parkinson's disease|DDF|target|MPTP-induced mouse model|animal
37200942|distant|KD|dietary supplement|influence|motor dysfunction|DDF
37200942|distant|KD|dietary supplement|affect|PD|DDF
37200942|distant|Inflammation|DDF|strike|brain|anatomical location
37200942|distant|KD|dietary supplement|influence|dopaminergic neuron loss|DDF
37200942|distant|diet|dietary supplement|influence|neurodegenerative diseases|DDF
37200942|distant|KD|dietary supplement|influence|neurodegenerative diseases|DDF
37200942|distant|KD|dietary supplement|affect|Parkinson's disease|DDF
37200942|distant|gut microbiota|microbiome|located in|MPTP-induced mouse model|animal
37200942|distant|KD|dietary supplement|influence|inflammation|DDF
37200942|distant|KD|dietary supplement|influence|dysbiosis|DDF
37200942|distant|Ketogenic diet|food|influence|Parkinson's disease|DDF
37200942|distant|Ketogenic diet|food|impact|gut microbiota|microbiome
37323141|distant|Amyotrophic lateral sclerosis|DDF|is a|neurodegenerative diseases|DDF
37323141|distant|gut microbiota|microbiome|is linked to|neurodegenerative diseases|DDF
37323141|distant|lipids|chemical|located in|brain|anatomical location
37323141|distant|Parkinson's disease|DDF|is a|neurodegenerative diseases|DDF
37323141|distant|AD|DDF|is a|neurodegenerative diseases|DDF
37323141|distant|microbial chemicals|chemical|impact|gut microbiota|microbiome
37323141|distant|Huntington's disease|DDF|is a|neurodegenerative diseases|DDF
37323141|distant|gut microbiota|microbiome|located in|brain|anatomical location
37323141|distant|gut microbiota|microbiome|located in|gut|anatomical location
37323141|distant|PD|DDF|is a|neurodegenerative diseases|DDF
36692876|distant|trimethylamine N-oxide|chemical|influence|PD|DDF
36692876|distant|gut-microbiota-derived metabolite trimethylamine N-oxide|chemical|influence|Parkinson's disease|DDF
36692876|distant|trimethylamine N-oxide|chemical|influence|Parkinson's disease|DDF
36692876|distant|TMAO|chemical|influence|Parkinson's disease|DDF
36692876|distant|TMAO|chemical|affect|motor fluctuations|DDF
36692876|distant|trimethylamine N-oxide|chemical|influence|TMAO|chemical
36692876|distant|TMAO|chemical|affect|PD|DDF
36692876|distant|TMAO|chemical|influence|PD|DDF
36692876|distant|carnitine|chemical|influence|insomnia|DDF
36692876|distant|betaine|dietary supplement|influence|motor fluctuations|DDF
38127816|distant|immune dysregulation|DDF|affect|PD|DDF
38127816|distant|gut microbiota dysbiosis|DDF|affect|chronic immune activation|DDF
38127816|distant|immune dysregulation|DDF|affect|neurodegenerative disorders|DDF
38127816|distant|Autophagic dysfunction|DDF|affect|chronic immune activation|DDF
38127816|distant|immune dysregulation|DDF|strike|gut|anatomical location
37334756|distant|behavior deficits|DDF|target|Parkinson's disease mouse model|animal
37334756|distant|factor 21|gene|influence|behavior deficits|DDF
37334756|distant|motor and cognitive deficits|DDF|target|MPTP-induced PD mice|animal
37334756|distant|Fibroblast growth|chemical|influence|behavior deficits|DDF
37334756|distant|FGF21|chemical|influence|PD|DDF
37334756|distant|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
37334756|distant|gut microbiota dysbiosis|DDF|target|MPTP-induced PD mice|animal
37334756|distant|motor and cognitive dysfunction|DDF|target|PD mice|animal
37334756|distant|FGF21|chemical|affect|Parkinson's disease|DDF
37334756|distant|FGF21|chemical|affect|behavioral impairment|DDF
37334756|distant|gut microbiota|microbiome|is linked to|PD|DDF
37334756|distant|Fibroblast growth|chemical|affect|behavior deficits|DDF
37334756|distant|Parkinson's disease|DDF|target|PD mice|animal
37334756|distant|FGF21|chemical|affect|PD|DDF
37334756|distant|gut microbiota|microbiome|located in|Parkinson's disease mouse model|animal
37334756|distant|Parkinson's disease|DDF|target|Male C57BL/6 mice|animal
37334756|distant|brain-region-specific metabolic abnormalities|DDF|target|MPTP-induced PD mice|animal
37334756|distant|FGF21|chemical|influence|Parkinson's disease|DDF
37049578|distant|<i>L. plantarum</i> CCFM405|bacteria|influence|intestinal inflammation|DDF
37049578|distant|gut microbiota|microbiome|is linked to|PD|DDF
37049578|distant|<i>L. plantarum</i> CCFM405|bacteria|impact|Bifidobacterium|bacteria
37049578|distant|<i>L. plantarum</i> CCFM405 supplementation|dietary supplement|influence|BCAAs|chemical
37049578|distant|PD|DDF|strike|striatal region|anatomical location
37049578|distant|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
37049578|distant|rotenone-induced PD|DDF|target|mice|animal
37049578|distant|<i>L. plantarum</i> CCFM405|bacteria|influence|rotenone-induced motor deficits|DDF
37049578|distant|<i>L. plantarum</i> CCFM405|bacteria|interact|BCAAs|chemical
37049578|distant|<i>L. plantarum</i> CCFM405|bacteria|influence|PD|DDF
37049578|distant|PD|DDF|target|mice|animal
37049578|distant|striatal region|anatomical location|located in|mice|animal
37049578|distant|Lactobacillus plantarum</i> CCFM405|bacteria|influence|Rotenone-Induced Parkinson's Disease Mice|animal
37049578|distant|Lactobacillus plantarum</i> CCFM405|bacteria|part of|Gut Microbiota|microbiome
37049578|distant|PD|DDF|change abundance|Bifidobacterium|bacteria
37049578|distant|Amino Acids|chemical|impact|Gut Microbiota|microbiome
37049578|distant|microbiota -derived metabolites|chemical|influence|PD|DDF
37049578|distant|gut microbiota|microbiome|is linked to|intestinal inflammation|DDF
37049578|distant|<i>L. plantarum</i> CCFM405|bacteria|influence|constipation|DDF
37049578|distant|microbiota -derived metabolites|chemical|influence|Parkinson's disease|DDF
37049578|distant|<i>L. plantarum</i> CCFM405|bacteria|influence|neuroinflammation|DDF
37049578|distant|<i>L. plantarum</i> CCFM405|bacteria|influence|dopaminergic neuronal death|DDF
36761177|distant|gut microbiota dysbiosis|DDF|affect|PD|DDF
36761177|distant|Sodium butyrate|chemical|influence|neuropsychiatric disorders|DDF
36761177|distant|Sodium butyrate|chemical|influence|motor deficits|DDF
36761177|distant|substantia nigra|anatomical location|used by|immunofluorescence|biomedical technique
36761177|distant|motor deficits|DDF|target|mouse model|animal
36761177|distant|Sodium|chemical|influence|motor deficits|DDF
