pmid|annotator|subject_start_idx|subject_end_idx|subject_location|subject_text_span|subject_label|predicate|object_start_idx|object_end_idx|object_location|object_text_span|object_label
33649989|distant|127|151|abstract|Cardinal motor impairment|DDF|affect|21|22|abstract|PD|DDF
33649989|distant|127|151|abstract|Cardinal motor impairment|DDF|affect|210|211|abstract|PD|DDF
33649989|distant|157|173|abstract|α-synucleinopathy|DDF|affect|0|18|abstract|Parkinson's disease|DDF
33649989|distant|157|173|abstract|α-synucleinopathy|DDF|affect|210|211|abstract|PD|DDF
33649989|distant|847|848|abstract|GM|microbiome|is linked to|879|893|abstract|PD pathogenesis|DDF
33649989|distant|1390|1404|abstract|PD pathogenesis|DDF|change abundance|1334|1347|abstract|gut microbiota|microbiome
34536490|distant|0|12|title|Gut dysbiosis|DDF|affect|39|62|title|altered immune responses|DDF
34536490|distant|0|12|title|Gut dysbiosis|DDF|affect|67|92|title|neurodegenerative diseases|DDF
34536490|distant|15|33|title|defective autophagy|DDF|affect|67|92|title|neurodegenerative diseases|DDF
34536490|distant|489|501|abstract|gut dysbiosis|DDF|affect|584|629|abstract|central nervous system (CNS)-related disorders|DDF
34536490|distant|506|535|abstract|microbial intestinal dysbiosis|DDF|affect|584|629|abstract|central nervous system (CNS)-related disorders|DDF
34536490|distant|662|672|abstract|GI symptoms|DDF|affect|750|775|abstract|neurodegenerative diseases|DDF
34536490|distant|662|672|abstract|GI symptoms|DDF|affect|778|781|abstract|NDDs|DDF
34536490|distant|902|918|abstract|toxic metabolites|chemical|influence|958|974|abstract|GBA dysregulation|DDF
34536490|distant|991|1015|abstract|chronic neuroinflammation|DDF|affect|1148|1161|abstract|neuronal death|DDF
34536490|distant|1188|1200|abstract|gut dysbiosis|DDF|affect|1238|1252|abstract|proteinopathies|DDF
34589401|distant|0|18|abstract|Parkinson's disease|DDF|is a|51|75|abstract|neurodegenerative disease|DDF
34589401|distant|0|18|abstract|Parkinson's disease|DDF|target|1206|1229|abstract|rotenone-challenged mice|animal
34589401|distant|21|22|abstract|PD|DDF|is a|51|75|abstract|neurodegenerative disease|DDF
34589401|distant|21|22|abstract|PD|DDF|target|1206|1229|abstract|rotenone-challenged mice|animal
34589401|distant|312|325|abstract|gut microbiota|microbiome|located in|260|264|abstract|brain|anatomical location
34589401|distant|489|511|abstract|squamosamide derivative|chemical|influence|838|839|abstract|PD|DDF
34589401|distant|738|740|abstract|FLZ|chemical|impact|690|703|abstract|gut microbiota|microbiome
34589401|distant|738|740|abstract|FLZ|chemical|produced by|690|703|abstract|gut microbiota|microbiome
34589401|distant|924|926|abstract|FLZ|drug|change effect|912|913|abstract|PD|DDF
34589401|distant|992|999|abstract|rotenone|drug|change effect|1075|1076|abstract|PD|DDF
34589401|distant|1101|1103|abstract|FLZ|drug|change effect|1126|1154|abstract|gastrointestinal dysfunctions|DDF
34589401|distant|1101|1103|abstract|FLZ|drug|change effect|1157|1170|abstract|motor symptoms|DDF
34589401|distant|1101|1103|abstract|FLZ|drug|change effect|1177|1201|abstract|dopaminergic neuron death|DDF
34589401|distant|1101|1103|abstract|FLZ|drug|administered|1206|1229|abstract|rotenone-challenged mice|animal
34589401|distant|1126|1154|abstract|gastrointestinal dysfunctions|DDF|target|1206|1229|abstract|rotenone-challenged mice|animal
34589401|distant|1157|1170|abstract|motor symptoms|DDF|target|1206|1229|abstract|rotenone-challenged mice|animal
34589401|distant|1177|1201|abstract|dopaminergic neuron death|DDF|target|1206|1229|abstract|rotenone-challenged mice|animal
34589401|distant|1334|1336|abstract|FLZ|drug|change effect|1263|1295|abstract|PD-related microbiota alterations|DDF
34589401|distant|1361|1363|abstract|FLZ|drug|change effect|1391|1413|abstract|intestinal inflammation|DDF
34589401|distant|1361|1363|abstract|FLZ|drug|change effect|1419|1441|abstract|gut barrier destruction|DDF
34589401|distant|1361|1363|abstract|FLZ|drug|change effect|1473|1493|abstract|systemic inflammation|DDF
34589401|distant|1508|1510|abstract|FLZ|drug|change effect|1576|1592|abstract|neuroinflammation|DDF
34737076|distant|0|27|title|Environmental neurotoxicants|chemical|influence|60|78|title|Parkinson's disease|DDF
34737076|distant|466|467|abstract|PD|DDF|target|454|459|abstract|people|human
34737076|distant|485|509|abstract|dopaminergic degeneration|DDF|target|454|459|abstract|people|human
34737076|distant|515|523|abstract|synuclein|DDF|target|454|459|abstract|people|human
34737076|distant|966|979|abstract|gut microbiota|microbiome|is linked to|984|985|abstract|PD|DDF
34737076|distant|966|979|abstract|gut microbiota|microbiome|is linked to|1071|1083|abstract|gut dysbiosis|DDF
34737076|distant|1169|1182|abstract|gut microbiota|microbiome|located in|1187|1197|abstract|PD patients|human
34737076|distant|1270|1288|abstract|synuclein pathology|DDF|strike|1316|1337|abstract|gastrointestinal tract|anatomical location
34512244|distant|46|59|title|Gut Microbiota|microbiome|is linked to|87|105|title|Parkinson's Disease|DDF
34512244|distant|130|148|abstract|Parkinson's disease|DDF|is a|94|120|abstract|neurodegenerative disorders|DDF
34512244|distant|151|152|abstract|PD|DDF|is a|94|120|abstract|neurodegenerative disorders|DDF
34512244|distant|475|498|abstract|Gut microbiota dysbiosis|DDF|target|513|523|abstract|PD patients|human
34512244|distant|655|672|abstract|bacterial products|chemical|influence|692|700|abstract|dysbiosis|DDF
34512244|distant|805|816|abstract|inflammation|DDF|affect|692|700|abstract|dysbiosis|DDF
34512244|distant|908|921|abstract|gut microbiota|microbiome|is linked to|937|938|abstract|PD|DDF
34512244|distant|1014|1029|abstract|a-syn misfolding|DDF|strike|1051|1064|abstract|enteric nerves|anatomical location
34094829|distant|664|665|abstract|M1|chemical|produced by|721|734|abstract|gut microbiota|microbiome
34977556|distant|129|147|title|Parkinson's disease|DDF|target|115|122|title|patients|human
34977556|distant|129|147|title|Parkinson's disease|DDF|target|82|89|abstract|patients|human
34977556|distant|129|147|title|Parkinson's disease|DDF|target|708|718|abstract|PD patients|human
34977556|distant|129|147|title|Parkinson's disease|DDF|change abundance|920|930|abstract|microbiotas|microbiome
34977556|distant|96|114|abstract|Parkinson's disease|DDF|target|82|89|abstract|patients|human
34977556|distant|96|114|abstract|Parkinson's disease|DDF|target|708|718|abstract|PD patients|human
34977556|distant|96|114|abstract|Parkinson's disease|DDF|change abundance|920|930|abstract|microbiotas|microbiome
34977556|distant|117|118|abstract|PD|DDF|target|82|89|abstract|patients|human
34977556|distant|182|183|abstract|PD|DDF|target|158|165|abstract|patients|human
34977556|distant|182|183|abstract|PD|DDF|target|708|718|abstract|PD patients|human
34977556|distant|182|183|abstract|PD|DDF|change abundance|779|788|abstract|Firmicutes|bacteria
34977556|distant|693|703|abstract|microbiotas|microbiome|located in|708|718|abstract|PD patients|human
34977556|distant|857|865|abstract|probiotic|dietary supplement|impact|920|930|abstract|microbiotas|microbiome
33804226|distant|0|18|abstract|Parkinson's disease|DDF|target|105|114|abstract|population|human
33804226|distant|0|18|abstract|Parkinson's disease|DDF|target|312|319|abstract|patients|human
33804226|distant|0|18|abstract|Parkinson's disease|DDF|target|426|436|abstract|PD patients|human
33804226|distant|21|22|abstract|PD|DDF|is a|30|70|abstract|multifactorial neurodegenerative disorder|DDF
33804226|distant|21|22|abstract|PD|DDF|target|105|114|abstract|population|human
33804226|distant|21|22|abstract|PD|DDF|target|312|319|abstract|patients|human
33804226|distant|21|22|abstract|PD|DDF|target|426|436|abstract|PD patients|human
33804226|distant|195|211|abstract|Neurodegeneration|DDF|target|312|319|abstract|patients|human
33804226|distant|400|413|abstract|gut microbiota|microbiome|located in|426|436|abstract|PD patients|human
33857347|distant|0|31|abstract|Bacterial extracellular vesicles|chemical|influence|545|555|abstract|Alzheimer's|DDF
33857347|distant|0|31|abstract|Bacterial extracellular vesicles|chemical|influence|558|568|abstract|Parkinson's|DDF
33857347|distant|0|31|abstract|Bacterial extracellular vesicles|chemical|influence|575|592|abstract|depression/anxiety|DDF
33857347|distant|353|356|abstract|BEVs|chemical|influence|419|427|abstract|pathology|DDF
33857347|distant|353|356|abstract|BEVs|chemical|influence|447|463|abstract|neuroinflammation|DDF
33857347|distant|353|356|abstract|BEVs|chemical|influence|469|485|abstract|neurodegeneration|DDF
33857347|distant|353|356|abstract|BEVs|chemical|influence|469|485|abstract|neurodegeneration|DDF
33857347|distant|353|356|abstract|BEVs|chemical|influence|558|568|abstract|Parkinson's|DDF
33857347|distant|614|617|abstract|BEVs|chemical|interact|784|787|abstract|BEVs|chemical
33857347|distant|784|787|abstract|BEVs|chemical|influence|828|855|abstract|neuropathological conditions|DDF
33746867|distant|37|50|title|Gut Microbiota|microbiome|is linked to|55|73|title|Parkinson's Disease|DDF
33746867|distant|33|40|abstract|Levodopa|drug|impact|49|62|abstract|gut microbiota|microbiome
33746867|distant|273|283|abstract|PD patients|human|used by|522|554|abstract|16S rRNA gene amplicon sequencing|biomedical technique
33746867|distant|428|443|abstract|Motor impairment|DDF|target|273|283|abstract|PD patients|human
33746867|distant|1368|1383|abstract|motor impairment|DDF|target|1307|1317|abstract|PD patients|human
34934429|distant|0|13|title|Gut microbiota|microbiome|is linked to|24|35|title|inflammation|DDF
34934429|distant|0|13|title|Gut microbiota|microbiome|is linked to|24|35|title|inflammation|DDF
34934429|distant|23|38|abstract|intestinal flora|microbiome|located in|43|50|abstract|patients|human
34934429|distant|23|38|abstract|intestinal flora|microbiome|is linked to|57|75|abstract|Parkinson's disease|DDF
34934429|distant|57|75|abstract|Parkinson's disease|DDF|change abundance|23|38|abstract|intestinal flora|microbiome
34934429|distant|57|75|abstract|Parkinson's disease|DDF|target|43|50|abstract|patients|human
34934429|distant|57|75|abstract|Parkinson's disease|DDF|target|495|498|abstract|mice|animal
34934429|distant|78|79|abstract|PD|DDF|target|43|50|abstract|patients|human
34934429|distant|226|241|abstract|intestinal flora|microbiome|is linked to|263|264|abstract|PD|DDF
34934429|distant|305|348|abstract|1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|chemical|influence|263|264|abstract|PD|DDF
34934429|distant|443|447|abstract|TNF-α|chemical|located in|466|481|abstract|substantia nigra|anatomical location
34934429|distant|453|457|abstract|IL-1β|chemical|located in|466|481|abstract|substantia nigra|anatomical location
34934429|distant|453|457|abstract|IL-1β|chemical|influence|513|542|abstract|intestinal microbial disorders|DDF
34934429|distant|466|481|abstract|substantia nigra|anatomical location|located in|495|498|abstract|mice|animal
34934429|distant|484|485|abstract|SN|anatomical location|located in|495|498|abstract|mice|animal
34934429|distant|670|685|abstract|intestinal flora|DDF|affect|639|664|abstract|early intestinal pathology|DDF
34934429|distant|670|685|abstract|intestinal flora|DDF|affect|700|701|abstract|PD|DDF
34934429|distant|803|804|abstract|SN|anatomical location|located in|748|767|abstract|MPTP-induced PD mice|animal
34934429|distant|803|804|abstract|SN|anatomical location|located in|813|816|abstract|mice|animal
33763767|distant|57|75|abstract|Parkinson's disease|DDF|is a|25|46|abstract|neurological disorders|DDF
33763767|distant|78|79|abstract|PD|DDF|is a|25|46|abstract|neurological disorders|DDF
33763767|distant|83|100|abstract|multiple sclerosis|DDF|is a|25|46|abstract|neurological disorders|DDF
33763767|distant|103|104|abstract|MS|DDF|is a|25|46|abstract|neurological disorders|DDF
33763767|distant|108|126|abstract|Alzheimer's disease|DDF|is a|25|46|abstract|neurological disorders|DDF
33763767|distant|129|130|abstract|AD|DDF|is a|25|46|abstract|neurological disorders|DDF
33763767|distant|137|165|abstract|amyotrophic lateral sclerosis|DDF|is a|25|46|abstract|neurological disorders|DDF
33763767|distant|168|170|abstract|ALS|DDF|is a|25|46|abstract|neurological disorders|DDF
33763767|distant|411|424|abstract|gut microbiota|microbiome|is linked to|57|75|abstract|Parkinson's disease|DDF
33763767|distant|411|424|abstract|gut microbiota|microbiome|is linked to|512|537|abstract|neurodegenerative diseases|DDF
33763767|distant|759|767|abstract|dysbiosis|DDF|affect|797|816|abstract|intestinal disorders|DDF
33763767|distant|759|767|abstract|dysbiosis|DDF|affect|836|847|abstract|inflammation|DDF
33763767|distant|1136|1149|abstract|gut microbiota|microbiome|is linked to|1174|1199|abstract|neurodegenerative diseases|DDF
33763767|distant|1450|1463|abstract|gut microbiota|microbiome|located in|1479|1486|abstract|patients|human
33337387|distant|5|18|title|Gut Microbiota|microbiome|is linked to|44|62|title|Parkinson's Disease|DDF
33337387|distant|44|62|title|Parkinson's Disease|DDF|target|107|122|title|de novo Patients|human
33337387|distant|26|39|abstract|gut microbiota|microbiome|is linked to|114|132|abstract|Parkinson's disease|DDF
33337387|distant|26|39|abstract|gut microbiota|microbiome|is linked to|135|136|abstract|PD|DDF
34219519|distant|16|29|title|Gut Microbiome|microbiome|is linked to|34|52|title|Parkinson's Disease|DDF
34219519|distant|176|203|abstract|gastrointestinal involvement|DDF|affect|127|145|abstract|Parkinson's Disease|DDF
34219519|distant|303|316|abstract|gut microbiota|microbiome|is linked to|322|340|abstract|Parkinson's Disease|DDF
34219519|distant|383|394|abstract|Inflammation|DDF|affect|322|340|abstract|Parkinson's Disease|DDF
34219519|distant|383|394|abstract|Inflammation|DDF|affect|488|497|abstract|neurologic|DDF
34219519|distant|383|394|abstract|Inflammation|DDF|affect|511|529|abstract|Parkinson's disease|DDF
34219519|distant|406|418|abstract|gut dysbiosis|DDF|affect|488|497|abstract|neurologic|DDF
34219519|distant|406|418|abstract|gut dysbiosis|DDF|affect|511|529|abstract|Parkinson's disease|DDF
33510784|distant|0|17|abstract|Gut dysbacteriosis|DDF|affect|49|87|abstract|intestinal and extraintestinal diseases|DDF
33510784|distant|0|17|abstract|Gut dysbacteriosis|DDF|is a|49|87|abstract|intestinal and extraintestinal diseases|DDF
33510784|distant|183|196|abstract|gut microbiota|microbiome|located in|203|221|abstract|healthy individuals|human
33510784|distant|183|196|abstract|gut microbiota|microbiome|located in|226|233|abstract|patients|human
33510784|distant|183|196|abstract|gut microbiota|microbiome|compared to|263|283|abstract|intestinal microflora|microbiome
33510784|distant|263|283|abstract|intestinal microflora|microbiome|located in|203|221|abstract|healthy individuals|human
33510784|distant|263|283|abstract|intestinal microflora|microbiome|located in|226|233|abstract|patients|human
33510784|distant|424|437|abstract|gut microbiota|microbiome|is linked to|489|526|abstract|neurological and psychiatric disorders|DDF
33510784|distant|424|437|abstract|gut microbiota|microbiome|is linked to|1025|1046|abstract|hepatic encephalopathy|DDF
33510784|distant|600|621|abstract|healthy gut microbiota|microbiome|is linked to|664|680|abstract|cerebral diseases|DDF
33510784|distant|600|621|abstract|healthy gut microbiota|microbiome|is linked to|930|948|abstract|Alzheimer's disease|DDF
33510784|distant|600|621|abstract|healthy gut microbiota|microbiome|is linked to|951|968|abstract|multiple sclerosis|DDF
33510784|distant|600|621|abstract|healthy gut microbiota|microbiome|is linked to|971|978|abstract|epilepsy|DDF
33510784|distant|600|621|abstract|healthy gut microbiota|microbiome|is linked to|981|1004|abstract|autism spectrum disorder|DDF
33510784|distant|600|621|abstract|healthy gut microbiota|microbiome|is linked to|1007|1022|abstract|bipolar disorder|DDF
33510784|distant|600|621|abstract|healthy gut microbiota|microbiome|is linked to|1025|1046|abstract|hepatic encephalopathy|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|763|785|abstract|nervous system diseases|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|909|927|abstract|Parkinson's disease|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|930|948|abstract|Alzheimer's disease|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|951|968|abstract|multiple sclerosis|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|971|978|abstract|epilepsy|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|981|1004|abstract|autism spectrum disorder|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|1007|1022|abstract|bipolar disorder|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|1025|1046|abstract|hepatic encephalopathy|DDF
33510784|distant|735|748|abstract|gut microbiota|microbiome|is linked to|1049|1064|abstract|neuropathic pain|DDF
34360787|distant|347|365|abstract|Parkinson's disease|DDF|affect|377|398|abstract|neurological disorders|DDF
34360787|distant|442|452|abstract|α-synuclein|chemical|influence|377|398|abstract|neurological disorders|DDF
34381040|distant|48|66|abstract|neuronal impairment|DDF|affect|0|25|abstract|Neurodegenerative diseases|DDF
34381040|distant|72|87|abstract|loss of function|DDF|affect|0|25|abstract|Neurodegenerative diseases|DDF
34381040|distant|654|667|abstract|gut microbiota|microbiome|is linked to|755|780|abstract|neurodegenerative diseases|DDF
34381040|distant|1126|1139|abstract|gut microbiota|microbiome|is linked to|1075|1100|abstract|neurodegenerative diseases|DDF
34357086|distant|4|17|abstract|gut microbiota|microbiome|is linked to|98|111|abstract|brain diseases|DDF
34357086|distant|4|17|abstract|gut microbiota|microbiome|is linked to|123|128|abstract|stroke|DDF
34357086|distant|4|17|abstract|gut microbiota|microbiome|is linked to|131|149|abstract|Alzheimer's disease|DDF
34357086|distant|4|17|abstract|gut microbiota|microbiome|is linked to|156|174|abstract|Parkinson's disease|DDF
34357086|distant|207|220|abstract|gut microbiota|microbiome|is linked to|382|408|abstract|inflammatory bowel diseases|DDF
34357086|distant|207|220|abstract|gut microbiota|microbiome|is linked to|411|413|abstract|IBD|DDF
34357086|distant|763|788|abstract|inflammatory bowel disease|DDF|affect|794|808|abstract|ischemic stroke|DDF
34495955|distant|0|14|abstract|Sleep disorders|DDF|affect|136|142|abstract|obesity|DDF
34495955|distant|0|14|abstract|Sleep disorders|DDF|affect|148|165|abstract|metabolic syndrome|DDF
34495955|distant|362|375|abstract|gut microbiota|microbiome|located in|402|413|abstract|participants|human
34495955|distant|697|711|abstract|US participants|human|used by|792|825|abstract|Gut microbial composition analysis|biomedical technique
34495955|distant|697|711|abstract|US participants|human|used by|828|851|abstract|16S rRNA gene sequencing|biomedical technique
34495955|distant|758|772|abstract|SA participants|human|used by|792|825|abstract|Gut microbial composition analysis|biomedical technique
34495955|distant|758|772|abstract|SA participants|human|used by|828|851|abstract|16S rRNA gene sequencing|biomedical technique
34495955|distant|777|789|abstract|long sleepers|human|used by|792|825|abstract|Gut microbial composition analysis|biomedical technique
34495955|distant|777|789|abstract|long sleepers|human|used by|828|851|abstract|16S rRNA gene sequencing|biomedical technique
34974121|distant|247|260|abstract|gut microbiota|microbiome|is linked to|267|287|abstract|neurological diseases|DDF
34974121|distant|247|260|abstract|gut microbiota|microbiome|is linked to|297|302|abstract|autism|DDF
34974121|distant|247|260|abstract|gut microbiota|microbiome|is linked to|305|315|abstract|Parkinson's|DDF
34974121|distant|247|260|abstract|gut microbiota|microbiome|is linked to|318|328|abstract|Alzheimer's|DDF
34974121|distant|247|260|abstract|gut microbiota|microbiome|is linked to|331|337|abstract|anxiety|DDF
34974121|distant|247|260|abstract|gut microbiota|microbiome|is linked to|344|353|abstract|depression|DDF
34974121|distant|596|607|abstract|inflammation|DDF|affect|613|620|abstract|epilepsy|DDF
34974121|distant|832|845|abstract|gut microbiota|microbiome|located in|850|853|abstract|rats|animal
34974121|distant|868|879|abstract|prednisolone|drug|impact|832|845|abstract|gut microbiota|microbiome
34974121|distant|868|879|abstract|prednisolone|drug|administered|850|853|abstract|rats|animal
34974121|distant|868|879|abstract|prednisolone|drug|change effect|904|911|abstract|epilepsy|DDF
34974121|distant|904|911|abstract|epilepsy|DDF|target|850|853|abstract|rats|animal
34974121|distant|988|1011|abstract|sodium chloride solution|chemical|administered|914|929|abstract|Male Wistar rats|animal
34974121|distant|1021|1028|abstract|diazepam|drug|administered|914|929|abstract|Male Wistar rats|animal
34974121|distant|1039|1050|abstract|prednisolone|drug|administered|914|929|abstract|Male Wistar rats|animal
34974121|distant|1065|1076|abstract|prednisolone|drug|administered|914|929|abstract|Male Wistar rats|animal
34893951|distant|45|63|title|Parkinson's Disease|DDF|is a|75|106|title|Neurological/Autoimmune Diseases|DDF
34893951|distant|23|36|abstract|gut microbiota|microbiome|is linked to|110|130|abstract|neurological diseases|DDF
34893951|distant|23|36|abstract|gut microbiota|microbiome|is linked to|191|209|abstract|Parkinson's disease|DDF
34893951|distant|23|36|abstract|gut microbiota|microbiome|is linked to|212|213|abstract|PD|DDF
34893951|distant|403|416|abstract|A. muciniphila|bacteria|influence|421|422|abstract|PD|DDF
34893951|distant|496|509|abstract|A. muciniphila|bacteria|influence|523|543|abstract|neurological diseases|DDF
34893951|distant|496|509|abstract|A. muciniphila|bacteria|influence|556|557|abstract|PD|DDF
33985520|distant|84|95|title|constipation|DDF|target|50|77|title|Parkinson's disease patients|human
33985520|distant|0|18|abstract|Parkinson's disease|DDF|is a|30|55|abstract|neurodegenerative disorder|DDF
33985520|distant|0|18|abstract|Parkinson's disease|DDF|target|71|81|abstract|PD patients|human
33985520|distant|0|18|abstract|Parkinson's disease|DDF|target|1064|1074|abstract|PD patients|human
33985520|distant|21|22|abstract|PD|DDF|is a|30|55|abstract|neurodegenerative disorder|DDF
33985520|distant|21|22|abstract|PD|DDF|target|71|81|abstract|PD patients|human
33985520|distant|30|55|abstract|neurodegenerative disorder|DDF|target|71|81|abstract|PD patients|human
33985520|distant|95|122|abstract|gastrointestinal dysfunction|DDF|target|71|81|abstract|PD patients|human
33985520|distant|132|143|abstract|constipation|DDF|target|71|81|abstract|PD patients|human
33985520|distant|338|345|abstract|patients|human|used by|436|475|abstract|16S ribosomal DNA (rDNA) gene sequencing|biomedical technique
33985520|distant|352|353|abstract|PD|DDF|target|338|345|abstract|patients|human
33985520|distant|777|784|abstract|patients|human|used by|805|840|abstract|small intestine breath hydrogen test|biomedical technique
34053222|distant|14|27|abstract|gut microbiota|microbiome|is linked to|89|114|abstract|inflammatory bowel disease|DDF
34053222|distant|14|27|abstract|gut microbiota|microbiome|is linked to|117|126|abstract|depression|DDF
34053222|distant|14|27|abstract|gut microbiota|microbiome|is linked to|129|147|abstract|Parkinson's disease|DDF
34053222|distant|14|27|abstract|gut microbiota|microbiome|is linked to|150|155|abstract|cancer|DDF
34053222|distant|14|27|abstract|gut microbiota|microbiome|is linked to|158|175|abstract|metabolic syndrome|DDF
34053222|distant|14|27|abstract|gut microbiota|microbiome|is linked to|182|203|abstract|cardiovascular disease|DDF
34053222|distant|14|27|abstract|gut microbiota|microbiome|is linked to|206|208|abstract|CVD|DDF
34053222|distant|262|264|abstract|GMs|chemical|influence|89|114|abstract|inflammatory bowel disease|DDF
34053222|distant|268|290|abstract|short-chain fatty acids|chemical|influence|89|114|abstract|inflammatory bowel disease|DDF
34053222|distant|293|297|abstract|SCFAs|chemical|influence|89|114|abstract|inflammatory bowel disease|DDF
34053222|distant|293|297|abstract|SCFAs|chemical|influence|182|203|abstract|cardiovascular disease|DDF
34053222|distant|301|310|abstract|bile acids|chemical|influence|89|114|abstract|inflammatory bowel disease|DDF
34053222|distant|301|310|abstract|bile acids|chemical|influence|182|203|abstract|cardiovascular disease|DDF
34053222|distant|323|332|abstract|tryptophan|chemical|influence|89|114|abstract|inflammatory bowel disease|DDF
34053222|distant|323|332|abstract|tryptophan|chemical|influence|182|203|abstract|cardiovascular disease|DDF
34053222|distant|1026|1047|abstract|3-nitrophenylhydrazine|chemical|interact|993|995|abstract|GMs|chemical
34276644|distant|82|100|title|Parkinson's Disease|DDF|target|68|75|title|Patients|human
34276644|distant|30|41|abstract|inflammation|DDF|affect|83|84|abstract|PD|DDF
34276644|distant|30|41|abstract|inflammation|DDF|affect|193|194|abstract|PD|DDF
34276644|distant|134|147|abstract|gut microbiota|microbiome|is linked to|172|190|abstract|Parkinson's disease|DDF
34276644|distant|134|147|abstract|gut microbiota|microbiome|is linked to|193|194|abstract|PD|DDF
34276644|distant|172|190|abstract|Parkinson's disease|DDF|target|738|748|abstract|PD patients|human
34276644|distant|256|265|abstract|PD patient|human|used by|213|232|abstract|metagenomic analysis|biomedical technique
34276644|distant|256|265|abstract|PD patient|human|used by|289|334|abstract|two-stage metagenome-wide association strategy|biomedical technique
34276644|distant|271|278|abstract|controls|human|used by|213|232|abstract|metagenomic analysis|biomedical technique
34276644|distant|363|373|abstract|PD patients|human|used by|289|334|abstract|two-stage metagenome-wide association strategy|biomedical technique
34276644|distant|797|799|abstract|MEs|chemical|influence|848|859|abstract|inflammatory|DDF
33912026|distant|50|68|abstract|Parkinson's disease|DDF|target|673|679|abstract|PD mice|animal
33912026|distant|372|379|abstract|midbrain|anatomical location|located in|398|401|abstract|mice|animal
33912026|distant|389|393|abstract|colon|anatomical location|located in|398|401|abstract|mice|animal
33912026|distant|592|621|abstract|substantia nigra pars compacta|anatomical location|located in|673|679|abstract|PD mice|animal
33912026|distant|633|640|abstract|striatum|anatomical location|located in|673|679|abstract|PD mice|animal
33912026|distant|664|668|abstract|colon|anatomical location|located in|673|679|abstract|PD mice|animal
36018501|distant|6|19|title|Gut Microbiome|microbiome|is linked to|26|42|title|Cognitive Decline|DDF
36018501|distant|15|46|abstract|age-associated cognitive decline|DDF|affect|112|146|abstract|Alzheimer's and Parkinson's disease|DDF
36018501|distant|112|146|abstract|Alzheimer's and Parkinson's disease|DDF|is a|75|102|abstract|neurodegenerative conditions|DDF
36018501|distant|270|288|abstract|Alzheimer's disease|DDF|target|238|246|abstract|Americans|human
36018501|distant|406|431|abstract|autosomal dominant disease|DDF|affect|387|403|abstract|neurodegeneration|DDF
35890040|distant|0|11|title|Gut Microbes|microbiome|used by|17|30|title|Neuropathology|biomedical technique
35890040|distant|246|279|abstract|Bacteroidetes and Firmicutes phyla|bacteria|part of|317|336|abstract|human gut microbiota|microbiome
35890040|distant|373|380|abstract|bacteria|bacteria|part of|317|336|abstract|human gut microbiota|microbiome
35890040|distant|595|608|abstract|gut microbiota|microbiome|is linked to|613|631|abstract|Parkinson's disease|DDF
35890040|distant|595|608|abstract|gut microbiota|microbiome|is linked to|634|652|abstract|Alzheimer's disease|DDF
35890040|distant|595|608|abstract|gut microbiota|microbiome|is linked to|655|672|abstract|multiple sclerosis|DDF
35890040|distant|595|608|abstract|gut microbiota|microbiome|is linked to|678|683|abstract|autism|DDF
35965446|distant|4|17|title|gut microbiome|microbiome|is linked to|36|54|title|Parkinson's disease|DDF
35965446|distant|25|41|abstract|cognitive changes|DDF|target|46|51|abstract|people|human
35965446|distant|58|76|abstract|Parkinson's disease|DDF|target|46|51|abstract|people|human
35965446|distant|79|80|abstract|PD|DDF|target|46|51|abstract|people|human
35965446|distant|219|220|abstract|PD|DDF|target|207|212|abstract|people|human
35965446|distant|289|303|abstract|alpha-synuclein|chemical|influence|219|220|abstract|PD|DDF
35965446|distant|289|303|abstract|alpha-synuclein|chemical|influence|339|358|abstract|cognitive impairment|DDF
35965446|distant|472|485|abstract|gut microbiome|microbiome|is linked to|504|505|abstract|PD|DDF
35965446|distant|585|598|abstract|gut microbiome|microbiome|is linked to|626|627|abstract|PD|DDF
35965446|distant|961|974|abstract|gut microbiome|microbiome|located in|979|996|abstract|human participants|human
35965446|distant|961|974|abstract|gut microbiome|microbiome|is linked to|1003|1004|abstract|PD|DDF
35965446|distant|1003|1004|abstract|PD|DDF|change abundance|961|974|abstract|gut microbiome|microbiome
35965446|distant|1003|1004|abstract|PD|DDF|target|979|996|abstract|human participants|human
35965446|distant|1227|1240|abstract|gut microbiome|microbiome|located in|1263|1274|abstract|participants|human
35965446|distant|1227|1240|abstract|gut microbiome|microbiome|is linked to|1281|1282|abstract|PD|DDF
35965446|distant|1281|1282|abstract|PD|DDF|target|1263|1274|abstract|participants|human
35795315|distant|54|67|title|Gut Microbiota|microbiome|is linked to|73|91|title|Parkinson's Disease|DDF
35795315|distant|71|84|abstract|gut microbiota|microbiome|is linked to|90|108|abstract|Parkinson's disease|DDF
35795315|distant|312|332|abstract|intestinal microbiota|microbiome|is linked to|360|378|abstract|Parkinson's disease|DDF
