pmid|annotator|subject_label|predicate|object_label
31275138|distant|DDF|affect|DDF
31275138|distant|chemical|located in|anatomical location
31275138|distant|DDF|is a|DDF
31275138|distant|DDF|target|animal
36786865|distant|drug|administered|animal
36786865|distant|drug|change effect|DDF
36786865|distant|DDF|target|human
36786865|distant|DDF|affect|DDF
36786865|distant|drug|influence|DDF
36786865|distant|drug|affect|DDF
36786865|distant|drug|administered|human
36786865|distant|DDF|target|animal
34876830|distant|DDF|is linked to|DDF
34876830|distant|microbiome|is linked to|DDF
34876830|distant|dietary supplement|influence|DDF
34876830|distant|DDF|affect|DDF
30415609|distant|food|influence|DDF
30415609|distant|microbiome|located in|anatomical location
30415609|distant|DDF|affect|DDF
34053243|distant|microbiome|is linked to|DDF
34053243|distant|DDF|is a|DDF
34053243|distant|DDF|target|human
34053243|distant|DDF|affect|DDF
37150361|distant|microbiome|is linked to|DDF
34474339|distant|microbiome|is linked to|DDF
34474339|distant|DDF|change abundance|microbiome
34474339|distant|DDF|target|human
34474339|distant|chemical|influence|DDF
34474339|distant|DDF|affect|DDF
34474339|distant|microbiome|located in|animal
34474339|distant|DDF|target|animal
34238926|distant|microbiome|is linked to|DDF
34238926|distant|DDF|change abundance|bacteria
34238926|distant|DDF|target|human
35111696|distant|chemical|impact|microbiome
35111696|distant|microbiome|is linked to|DDF
35111696|distant|chemical|influence|DDF
35111696|distant|DDF|affect|DDF
36803912|distant|DDF|is a|DDF
36969812|distant|chemical|produced by|microbiome
36969812|distant|microbiome|located in|animal
36969812|distant|chemical|administered|animal
36969812|distant|chemical|impact|microbiome
36969812|distant|chemical|located in|anatomical location
36969812|distant|food|impact|microbiome
36969812|distant|chemical|influence|chemical
30718848|distant|drug|impact|bacteria
30718848|distant|microbiome|is linked to|DDF
30718848|distant|DDF|change abundance|bacteria
33171595|distant|chemical|impact|microbiome
33171595|distant|microbiome|used by|biomedical technique
33171595|distant|microbiome|is linked to|DDF
33171595|distant|dietary supplement|administered|human
30525951|distant|bacteria|influence|DDF
30525951|distant|DDF|target|human
30525951|distant|dietary supplement|administered|human
28680792|distant|microbiome|used by|biomedical technique
28680792|distant|DDF|change abundance|microbiome
28680792|distant|DDF|target|human
36278360|distant|microbiome|is linked to|DDF
36278360|distant|chemical|affect|DDF
36278360|distant|microbiome|located in|human
36278360|distant|DDF|change abundance|microbiome
36278360|distant|DDF|target|human
37069399|distant|microbiome|is linked to|DDF
37069399|distant|microbiome|target|human
37069399|distant|microbiome|located in|human
37069399|distant|DDF|change abundance|bacteria
37069399|distant|DDF|target|human
37069399|distant|chemical|impact|microbiome
37069399|distant|DDF|is a|DDF
37069399|distant|microbiome|located in|animal
37069399|distant|human|used by|biomedical technique
37069399|distant|microbiome|used by|biomedical technique
38405047|distant|microbiome|located in|human
38405047|distant|microbiome|is linked to|DDF
38405047|distant|DDF|target|human
38405047|distant|DDF|affect|DDF
35110993|distant|microbiome|is linked to|DDF
35110993|distant|dietary supplement|influence|DDF
35110993|distant|DDF|target|human
35110993|distant|DDF|affect|DDF
35110993|distant|dietary supplement|influence|microbiome
33521857|distant|microbiome|is linked to|DDF
33521857|distant|DDF|target|human
33521857|distant|microbiome|located in|animal
33487078|distant|food|influence|DDF
33487078|distant|microbiome|is linked to|DDF
33487078|distant|chemical|influence|DDF
31124390|distant|microbiome|is linked to|DDF
31124390|distant|drug|impact|microbiome
31124390|distant|biomedical technique|influence|DDF
31124390|distant|microbiome|located in|animal
31124390|distant|DDF|target|animal
36693863|distant|microbiome|used by|biomedical technique
36693863|distant|microbiome|is linked to|DDF
31390549|distant|microbiome|is linked to|DDF
31390549|distant|drug|influence|DDF
36549572|distant|microbiome|is linked to|DDF
36549572|distant|DDF|target|human
37981054|distant|microbiome|is linked to|DDF
37981054|distant|DDF|affect|DDF
37498481|distant|microbiome|is linked to|DDF
25634609|distant|microbiome|is linked to|DDF
37690779|distant|dietary supplement|influence|DDF
37690779|distant|microbiome|located in|human
37690779|distant|dietary supplement|change effect|DDF
37690779|distant|dietary supplement|impact|bacteria
37690779|distant|dietary supplement|impact|microbiome
37690779|distant|drug|impact|bacteria
29407287|distant|microbiome|is linked to|DDF
29407287|distant|DDF|is a|DDF
29407287|distant|DDF|affect|DDF
28368029|distant|microbiome|is linked to|DDF
28368029|distant|animal|used by|biomedical technique
28368029|distant|DDF|target|human
28368029|distant|bacteria|located in|animal
28368029|distant|bacteria|part of|microbiome
28368029|distant|microbiome|located in|animal
28368029|distant|bacteria|influence|DDF
28368029|distant|DDF|target|animal
37852343|distant|DDF|strike|anatomical location
37852343|distant|chemical|influence|DDF
37852343|distant|DDF|target|human
37852343|distant|drug|influence|DDF
37852343|distant|DDF|affect|DDF
37852343|distant|chemical|located in|anatomical location
37852343|distant|DDF|is a|DDF
36583066|distant|gene|located in|anatomical location
36583066|distant|drug|impact|microbiome
33657381|distant|microbiome|located in|human
33657381|distant|biomedical technique|target|human
33657381|distant|chemical|influence|DDF
33657381|distant|DDF|target|human
33657381|distant|DDF|affect|DDF
34348619|distant|DDF|target|human
34348619|distant|DDF|affect|DDF
36601680|distant|dietary supplement|impact|bacteria
36601680|distant|dietary supplement|influence|DDF
36601680|distant|DDF|is a|DDF
36601680|distant|DDF|affect|DDF
26242295|distant|chemical|target|human
26242295|distant|biomedical technique|target|human
26242295|distant|DDF|target|human
26242295|distant|DDF|affect|DDF
26242295|distant|dietary supplement|administered|human
35645785|distant|microbiome|is linked to|DDF
35645785|distant|microbiome|located in|human
35645785|distant|DDF|target|human
35645785|distant|human|used by|biomedical technique
35645785|distant|microbiome|used by|biomedical technique
30794085|distant|microbiome|located in|human
30794085|distant|microbiome|is linked to|DDF
30794085|distant|human|change abundance|bacteria
30794085|distant|DDF|target|human
31722195|distant|chemical|influence|DDF
31722195|distant|human|used by|human
31722195|distant|DDF|target|human
38351227|distant|bacteria|influence|DDF
38351227|distant|microbiome|is linked to|DDF
38351227|distant|DDF|affect|DDF
37771782|distant|anatomical location|used by|biomedical technique
37771782|distant|microbiome|is linked to|DDF
37771782|distant|dietary supplement|influence|DDF
37771782|distant|chemical|influence|DDF
37771782|distant|DDF|affect|DDF
37771782|distant|dietary supplement|impact|microbiome
37513676|distant|food|influence|DDF
37513676|distant|microbiome|is linked to|DDF
37513676|distant|dietary supplement|influence|DDF
37513676|distant|food|impact|microbiome
37513676|distant|DDF|target|human
37513676|distant|DDF|affect|DDF
37513676|distant|chemical|influence|DDF
37513676|distant|chemical|impact|microbiome
37513676|distant|dietary supplement|impact|bacteria
37513676|distant|dietary supplement|impact|microbiome
37759312|distant|microbiome|located in|human
37759312|distant|microbiome|is linked to|DDF
37759312|distant|bacteria|is linked to|DDF
37759312|distant|DDF|target|human
38582855|distant|microbiome|is linked to|DDF
38582855|distant|DDF|target|human
38421082|distant|human|used by|biomedical technique
38421082|distant|anatomical location|is linked to|DDF
38421082|distant|microbiome|is linked to|DDF
38421082|distant|bacteria|located in|anatomical location
33389842|distant|DDF|strike|anatomical location
33389842|distant|DDF|target|human
33389842|distant|DDF|affect|DDF
37233680|distant|microbiome|is linked to|DDF
37233680|distant|dietary supplement|influence|DDF
37233680|distant|DDF|target|human
37233680|distant|DDF|affect|DDF
37233680|distant|dietary supplement|administered|human
37233680|distant|human|used by|biomedical technique
36209779|distant|microbiome|is linked to|DDF
36209779|distant|human|change abundance|microbiome
36209779|distant|DDF|change abundance|microbiome
36209779|distant|DDF|target|human
37925207|distant|microbiome|is linked to|DDF
35572407|distant|microbiome|is linked to|DDF
35572407|distant|microbiome|located in|anatomical location
35572407|distant|chemical|influence|DDF
35572407|distant|DDF|affect|DDF
32899236|distant|dietary supplement|impact|bacteria
32899236|distant|microbiome|is linked to|DDF
32899236|distant|DDF|target|human
32899236|distant|drug|influence|DDF
31998605|distant|chemical|impact|microbiome
31215725|distant|drug|change effect|DDF
31215725|distant|DDF|target|human
31215725|distant|drug|influence|DDF
31215725|distant|DDF|is a|DDF
31215725|distant|drug|administered|human
36406749|distant|microbiome|is linked to|DDF
36406749|distant|DDF|strike|anatomical location
36406749|distant|microbiome|used by|dietary supplement
36406749|distant|DDF|target|human
36406749|distant|DDF|is a|DDF
36986226|distant|microbiome|is linked to|DDF
36986226|distant|DDF|affect|DDF
34518605|distant|microbiome|is linked to|DDF
34518605|distant|drug|target|human
34518605|distant|microbiome|target|human
34518605|distant|microbiome|located in|human
34518605|distant|DDF|target|human
34518605|distant|human|used by|biomedical technique
34518605|distant|microbiome|is linked to|anatomical location
34518605|distant|microbiome|used by|biomedical technique
38694913|distant|chemical|influence|DDF
38694913|distant|chemical|impact|bacteria
38694913|distant|bacteria|is linked to|biomedical technique
38694913|distant|DDF|is a|DDF
38694913|distant|bacteria|influence|DDF
38694913|distant|bacteria|is linked to|DDF
32130662|distant|DDF|is linked to|DDF
32130662|distant|microbiome|is linked to|DDF
32130662|distant|DDF|affect|DDF
36516898|distant|microbiome|is linked to|drug
36516898|distant|microbiome|is linked to|DDF
36516898|distant|DDF|target|human
36516898|distant|DDF|affect|DDF
36516898|distant|drug|affect|DDF
36516898|distant|DDF|is a|DDF
37808915|distant|microbiome|is linked to|DDF
37808915|distant|microbiome|located in|human
37808915|distant|human|change abundance|bacteria
37808915|distant|DDF|change abundance|bacteria
37808915|distant|DDF|target|human
37808915|distant|human|used by|biomedical technique
34488774|distant|chemical|located in|anatomical location
34488774|distant|chemical|influence|DDF
34488774|distant|chemical|located in|human
36353491|distant|bacteria|influence|DDF
36353491|distant|microbiome|located in|anatomical location
36353491|distant|DDF|affect|DDF
31327219|distant|DDF|strike|anatomical location
31327219|distant|DDF|target|human
31327219|distant|DDF|affect|DDF
31327219|distant|DDF|located in|human
31327219|distant|human|used by|biomedical technique
38203294|distant|food|influence|DDF
38203294|distant|dietary supplement|influence|DDF
38203294|distant|chemical|influence|DDF
38203294|distant|DDF|affect|DDF
38203294|distant|chemical|located in|anatomical location
38203294|distant|DDF|is a|DDF
35996352|distant|DDF|target|human
35996352|distant|dietary supplement|influence|DDF
35996352|distant|dietary supplement|influence|chemical
35996352|distant|dietary supplement|administered|human
33005148|distant|microbiome|is linked to|DDF
33005148|distant|animal|used by|biomedical technique
33005148|distant|drug|influence|DDF
33005148|distant|microbiome|located in|animal
33005148|distant|DDF|target|animal
37232729|distant|dietary supplement|target|human
37232729|distant|microbiome|is linked to|DDF
33035575|distant|drug|influence|microbiome
33035575|distant|DDF|target|human
33035575|distant|drug|influence|DDF
38170072|distant|microbiome|is linked to|DDF
33287416|distant|microbiome|influence|DDF
33287416|distant|food|influence|DDF
33287416|distant|microbiome|is linked to|DDF
33287416|distant|dietary supplement|influence|DDF
33287416|distant|chemical|influence|DDF
33287416|distant|DDF|target|human
33287416|distant|chemical|impact|microbiome
30890906|distant|microbiome|is linked to|DDF
30890906|distant|gene|influence|microbiome
30890906|distant|DDF|target|human
30890906|distant|gene|influence|DDF
30890906|distant|DDF|is a|DDF
32504503|distant|microbiome|is linked to|DDF
32504503|distant|DDF|is a|DDF
32504503|distant|DDF|affect|DDF
37867494|distant|microbiome|is linked to|DDF
35892042|distant|microbiome|located in|human
35345829|distant|microbiome|is linked to|DDF
35345829|distant|dietary supplement|influence|DDF
35345829|distant|DDF|target|human
35345829|distant|DDF|affect|DDF
35345829|distant|chemical|influence|DDF
35345829|distant|chemical|administered|animal
35345829|distant|dietary supplement|influence|chemical
35345829|distant|dietary supplement|impact|microbiome
35345829|distant|microbiome|used by|biomedical technique
35345829|distant|DDF|target|animal
35582476|distant|microbiome|is linked to|DDF
36231182|distant|microbiome|is linked to|DDF
36231182|distant|DDF|is a|DDF
36231182|distant|DDF|target|human
35966709|distant|microbiome|is linked to|DDF
35966709|distant|microbiome|located in|anatomical location
35966709|distant|DDF|target|human
35966709|distant|DDF|affect|DDF
35966709|distant|DDF|is a|DDF
34654024|distant|microbiome|is linked to|DDF
34654024|distant|microbiome|located in|human
34654024|distant|DDF|target|human
34654024|distant|statistical technique|affect|DDF
34654024|distant|DDF|interact|chemical
35456813|distant|microbiome|located in|human
35456813|distant|microbiome|is linked to|DDF
35456813|distant|DDF|target|human
36139496|distant|anatomical location|used by|biomedical technique
36139496|distant|human|used by|biomedical technique
36139496|distant|dietary supplement|administered|human
36139496|distant|dietary supplement|impact|bacteria
35050172|distant|microbiome|located in|human
35050172|distant|chemical|located in|anatomical location
35050172|distant|DDF|is a|DDF
35050172|distant|DDF|affect|DDF
36570854|distant|microbiome|is linked to|DDF
36570854|distant|DDF|target|human
36570854|distant|drug|influence|DDF
37118092|distant|chemical|influence|DDF
37118092|distant|chemical|administered|animal
37118092|distant|chemical|target|animal
37118092|distant|microbiome|located in|animal
37118092|distant|chemical|influence|chemical
37118092|distant|DDF|target|animal
37118092|distant|animal|used by|animal
36440396|distant|microbiome|is linked to|DDF
36579574|distant|bacteria|located in|human
36579574|distant|microbiome|is linked to|DDF
36579574|distant|microbiome|located in|human
36579574|distant|DDF|change abundance|bacteria
36579574|distant|DDF|target|human
36579574|distant|microbiome|used by|biomedical technique
36079050|distant|chemical|influence|DDF
36079050|distant|DDF|target|human
36056826|distant|microbiome|is linked to|DDF
36056826|distant|DDF|is a|DDF
35466109|distant|DDF|strike|microbiome
35466109|distant|DDF|strike|anatomical location
35466109|distant|chemical|administered|animal
35466109|distant|chemical|located in|animal
35466109|distant|chemical|located in|anatomical location
35466109|distant|chemical|influence|gene
35466109|distant|chemical|impact|anatomical location
35466109|distant|anatomical location|located in|animal
36356994|distant|microbiome|located in|human
36356994|distant|DDF|change abundance|microbiome
36356994|distant|DDF|target|human
36356994|distant|dietary supplement|administered|human
36356994|distant|dietary supplement|impact|microbiome
36437993|distant|human|used by|biomedical technique
36437993|distant|dietary supplement|administered|human
35918353|distant|animal|used by|biomedical technique
35918353|distant|microbiome|used by|chemical
35790976|distant|chemical|administered|human
35790976|distant|dietary supplement|influence|DDF
35790976|distant|microbiome|located in|human
35790976|distant|chemical|influence|DDF
35790976|distant|DDF|target|human
35790976|distant|chemical|impact|microbiome
35790976|distant|DDF|is a|DDF
35790976|distant|dietary supplement|impact|microbiome
35790976|distant|human|used by|biomedical technique
35790976|distant|drug|administered|human
36364950|distant|food|influence|chemical
36364950|distant|dietary supplement|influence|chemical
36364950|distant|chemical|influence|DDF
36364950|distant|DDF|target|human
36364950|distant|human|used by|biomedical technique
39201866|distant|microbiome|is linked to|DDF
39201866|distant|microbiome|located in|human
39201866|distant|DDF|change abundance|microbiome
39201866|distant|DDF|target|human
39201866|distant|DDF|affect|DDF
39201866|distant|DDF|is a|DDF
39461950|distant|bacteria|influence|DDF
39461950|distant|microbiome|is linked to|DDF
39461950|distant|DDF|change abundance|bacteria
39200093|distant|chemical|change abundance|microbiome
39200093|distant|dietary supplement|influence|DDF
39200093|distant|chemical|influence|DDF
39200093|distant|DDF|target|human
39200093|distant|DDF|affect|DDF
39200093|distant|chemical|impact|microbiome
39200093|distant|dietary supplement|administered|human
39200093|distant|human|influence|DDF
39200093|distant|dietary supplement|influence|human
39293692|distant|DDF|target|animal
39293692|distant|drug|impact|microbiome
39293692|distant|microbiome|located in|animal
39134294|distant|chemical|influence|DDF
39134294|distant|DDF|target|human
39134294|distant|chemical|impact|bacteria
39134294|distant|DDF|affect|DDF
39134294|distant|drug|influence|DDF
39134294|distant|chemical|located in|anatomical location
39134294|distant|microbiome|located in|animal
39134294|distant|DDF|target|animal
39316970|distant|microbiome|is linked to|DDF
39316970|distant|dietary supplement|influence|DDF
39316970|distant|DDF|affect|DDF
39316970|distant|DDF|is a|DDF
39316970|distant|bacteria|influence|DDF
39422256|distant|human|used by|biomedical technique
31836471|distant|chemical|influence|gene
31836471|distant|microbiome|is linked to|DDF
31836471|distant|chemical|influence|DDF
31836471|distant|DDF|affect|DDF
34500451|distant|bacteria|affect|DDF
34500451|distant|microbiome|is linked to|DDF
34500451|distant|DDF|strike|anatomical location
34500451|distant|chemical|influence|DDF
34500451|distant|DDF|target|human
34500451|distant|chemical|located in|anatomical location
34450312|distant|microbiome|is linked to|DDF
34450312|distant|microbiome|located in|anatomical location
34784980|distant|microbiome|located in|anatomical location
34784980|distant|drug|change effect|DDF
34784980|distant|animal|used by|biomedical technique
34784980|distant|DDF|affect|DDF
34784980|distant|drug|influence|DDF
34784980|distant|DDF|is a|DDF
34784980|distant|DDF|target|animal
34942539|distant|dietary supplement|impact|bacteria
34942539|distant|microbiome|is linked to|DDF
34942539|distant|microbiome|located in|anatomical location
34942539|distant|DDF|affect|DDF
33881598|distant|microbiome|is linked to|DDF
33881598|distant|chemical|affect|DDF
33881598|distant|dietary supplement|influence|DDF
33881598|distant|microbiome|located in|anatomical location
33881598|distant|biomedical technique|affect|DDF
33881598|distant|DDF|affect|DDF
33905953|distant|microbiome|is linked to|DDF
33905953|distant|DDF|change abundance|microbiome
33905953|distant|chemical|influence|DDF
33905953|distant|DDF|affect|DDF
33905953|distant|DDF|is a|DDF
33557896|distant|anatomical location|is linked to|DDF
33557896|distant|microbiome|located in|human
33557896|distant|microbiome|is linked to|DDF
33557896|distant|chemical|influence|DDF
34707612|distant|microbiome|used by|biomedical technique
34707612|distant|microbiome|is linked to|DDF
34707612|distant|DDF|is a|DDF
34707612|distant|DDF|target|human
33856024|distant|microbiome|is linked to|DDF
33856024|distant|microbiome|located in|human
33856024|distant|DDF|target|human
33856024|distant|DDF|affect|DDF
33856024|distant|chemical|influence|DDF
33856024|distant|DDF|is a|DDF
33623004|distant|dietary supplement|influence|DDF
33623004|distant|dietary supplement|influence|chemical
33623004|distant|chemical|impact|bacteria
33623004|distant|bacteria|located in|animal
33623004|distant|chemical|located in|anatomical location
33623004|distant|dietary supplement|impact|microbiome
33623004|distant|bacteria|located in|anatomical location
34695538|distant|anatomical location|used by|biomedical technique
34695538|distant|microbiome|is linked to|DDF
34695538|distant|DDF|target|human
34695538|distant|DDF|affect|DDF
34695538|distant|anatomical location|located in|human
34695538|distant|DDF|is a|DDF
34695538|distant|bacteria|part of|microbiome
34695538|distant|human|used by|biomedical technique
34695538|distant|anatomical location|is linked to|DDF
34492236|distant|dietary supplement|impact|microbiome
34492236|distant|dietary supplement|influence|DDF
33649989|distant|DDF|change abundance|microbiome
33649989|distant|microbiome|is linked to|DDF
33649989|distant|DDF|is a|DDF
33649989|distant|DDF|affect|DDF
34536490|distant|chemical|influence|DDF
34536490|distant|DDF|affect|DDF
34589401|distant|microbiome|located in|anatomical location
34589401|distant|drug|administered|animal
34589401|distant|chemical|produced by|microbiome
34589401|distant|chemical|influence|DDF
34589401|distant|drug|influence|DDF
34589401|distant|chemical|impact|microbiome
34589401|distant|DDF|is a|DDF
34589401|distant|DDF|target|animal
34737076|distant|microbiome|is linked to|DDF
34737076|distant|DDF|strike|anatomical location
34737076|distant|microbiome|located in|human
34737076|distant|chemical|influence|DDF
34737076|distant|DDF|target|human
34737076|distant|anatomical location|is linked to|DDF
34512244|distant|microbiome|is linked to|DDF
34512244|distant|DDF|strike|anatomical location
34512244|distant|chemical|influence|DDF
34512244|distant|DDF|target|human
34512244|distant|DDF|affect|DDF
34512244|distant|DDF|is a|DDF
34094829|distant|drug|produced by|microbiome
34094829|distant|chemical|produced by|microbiome
34094829|distant|drug|influence|DDF
34094829|distant|DDF|affect|drug
34094829|distant|drug|located in|animal
34977556|distant|microbiome|located in|human
34977556|distant|DDF|change abundance|bacteria
34977556|distant|DDF|change abundance|microbiome
34977556|distant|DDF|target|human
34977556|distant|dietary supplement|impact|microbiome
33804226|distant|microbiome|located in|human
33804226|distant|DDF|is a|DDF
33804226|distant|DDF|target|human
33857347|distant|chemical|influence|chemical
33857347|distant|chemical|affect|DDF
33857347|distant|chemical|influence|DDF
33746867|distant|microbiome|is linked to|DDF
33746867|distant|drug|target|human
33746867|distant|DDF|target|human
33746867|distant|human|used by|biomedical technique
33746867|distant|bacteria|influence|DDF
33746867|distant|drug|impact|microbiome
33746867|distant|microbiome|is linked to|human
34934429|distant|microbiome|influence|DDF
34934429|distant|microbiome|is linked to|DDF
34934429|distant|microbiome|located in|human
34934429|distant|DDF|is linked to|DDF
34934429|distant|DDF|change abundance|microbiome
34934429|distant|DDF|target|human
34934429|distant|chemical|influence|DDF
34934429|distant|chemical|located in|anatomical location
34934429|distant|DDF|target|animal
34934429|distant|anatomical location|located in|animal
34934429|distant|chemical|change effect|DDF
33763767|distant|microbiome|located in|human
33763767|distant|microbiome|is linked to|DDF
33763767|distant|DDF|is a|DDF
33763767|distant|DDF|affect|DDF
33337387|distant|microbiome|is linked to|DDF
33337387|distant|DDF|target|human
34219519|distant|microbiome|is linked to|DDF
34219519|distant|DDF|affect|DDF
34032644|distant|bacteria|located in|anatomical location
33510784|distant|microbiome|is linked to|DDF
33510784|distant|microbiome|located in|human
33510784|distant|DDF|affect|DDF
33510784|distant|DDF|is a|DDF
33510784|distant|microbiome|compared to|microbiome
34360787|distant|chemical|influence|DDF
34360787|distant|DDF|affect|DDF
34381040|distant|microbiome|is linked to|DDF
34381040|distant|DDF|affect|DDF
34357086|distant|microbiome|is linked to|DDF
34357086|distant|DDF|affect|DDF
34495955|distant|microbiome|located in|human
34495955|distant|human|used by|biomedical technique
34495955|distant|human|used by|statistical technique
34495955|distant|DDF|affect|DDF
34974121|distant|microbiome|is linked to|DDF
34974121|distant|drug|administered|animal
34974121|distant|drug|change effect|DDF
34974121|distant|DDF|target|animal
34974121|distant|DDF|affect|DDF
34974121|distant|chemical|administered|animal
34974121|distant|microbiome|located in|animal
34974121|distant|drug|impact|microbiome
34893951|distant|bacteria|is linked to|DDF
34893951|distant|microbiome|is linked to|DDF
34893951|distant|DDF|is a|DDF
33985520|distant|human|used by|biomedical technique
33985520|distant|DDF|is a|DDF
33985520|distant|DDF|target|human
34053222|distant|chemical|impact|chemical
34053222|distant|microbiome|is linked to|DDF
34053222|distant|chemical|influence|DDF
34276644|distant|microbiome|is linked to|DDF
34276644|distant|chemical|influence|DDF
34276644|distant|DDF|target|human
34276644|distant|DDF|affect|DDF
34276644|distant|human|used by|biomedical technique
33912026|distant|DDF|target|animal
33912026|distant|anatomical location|located in|animal
36018501|distant|microbiome|is linked to|DDF
36018501|distant|gene|affect|DDF
36018501|distant|DDF|target|human
36018501|distant|DDF|affect|DDF
36018501|distant|DDF|is a|DDF
36018501|distant|food|located in|anatomical location
35890040|distant|microbiome|is linked to|biomedical technique
35890040|distant|microbiome|is linked to|DDF
35890040|distant|bacteria|part of|microbiome
35965446|distant|microbiome|is linked to|DDF
35965446|distant|microbiome|located in|human
35965446|distant|DDF|change abundance|microbiome
35965446|distant|chemical|influence|DDF
35965446|distant|DDF|target|human
35795315|distant|microbiome|is linked to|DDF
36243356|distant|microbiome|is linked to|DDF
36243356|distant|microbiome|located in|human
36243356|distant|DDF|is linked to|DDF
36243356|distant|DDF|target|human
36243356|distant|DDF|affect|DDF
36243356|distant|DDF|is a|DDF
36243356|distant|human|used by|biomedical technique
36243356|distant|microbiome|used by|biomedical technique
36257595|distant|microbiome|is linked to|DDF
36257595|distant|DDF|is a|DDF
35807841|distant|microbiome|located in|human
35807841|distant|DDF|is a|DDF
35807841|distant|chemical|influence|DDF
36034146|distant|chemical|impact|microbiome
36034146|distant|microbiome|is linked to|DDF
36034146|distant|chemical|influence|DDF
36034146|distant|DDF|affect|DDF
37693045|distant|chemical|influence|microbiome
37693045|distant|chemical|influence|DDF
37693045|distant|DDF|affect|DDF
37693045|distant|chemical|impact|microbiome
37693045|distant|bacteria|influence|DDF
37693045|distant|DDF|target|animal
36182642|distant|microbiome|located in|human
36182642|distant|DDF|target|human
36182642|distant|DDF|is a|DDF
36182642|distant|human|used by|biomedical technique
36182642|distant|anatomical location|is linked to|DDF
36140158|distant|bacteria|influence|DDF
36140158|distant|anatomical location|is linked to|DDF
36140158|distant|chemical|influence|DDF
36458227|distant|microbiome|influence|DDF
36458227|distant|microbiome|is linked to|DDF
36458227|distant|DDF|affect|DDF
36365188|distant|bacteria|influence|chemical
36365188|distant|drug|change effect|DDF
36365188|distant|chemical|influence|DDF
36365188|distant|drug|influence|DDF
36365188|distant|drug|change effect|chemical
36365188|distant|DDF|is a|DDF
36365188|distant|drug|influence|chemical
36365188|distant|bacteria|influence|DDF
35889124|distant|microbiome|is linked to|DDF
35889124|distant|DDF|strike|anatomical location
35889124|distant|chemical|influence|DDF
35889124|distant|DDF|affect|DDF
35889124|distant|DDF|target|human
35889124|distant|anatomical location|is linked to|DDF
36013962|distant|dietary supplement|influence|DDF
36013962|distant|DDF|strike|anatomical location
36013962|distant|DDF|target|human
36013962|distant|DDF|affect|DDF
36013962|distant|DDF|change abundance|anatomical location
36619150|distant|chemical|impact|bacteria
36619150|distant|chemical|influence|DDF
36619150|distant|DDF|affect|DDF
36355147|distant|microbiome|is linked to|DDF
36355147|distant|microbiome|located in|anatomical location
36355147|distant|DDF|change abundance|microbiome
36355147|distant|chemical|influence|DDF
36355147|distant|DDF|affect|DDF
36355147|distant|DDF|is a|DDF
35895243|distant|animal|used by|biomedical technique
35895243|distant|DDF|affect|DDF
35895243|distant|microbiome|located in|animal
35895243|distant|microbiome|used by|biomedical technique
35895243|distant|DDF|target|animal
36361826|distant|microbiome|is linked to|DDF
36361826|distant|chemical|influence|DDF
36361826|distant|DDF|target|human
36361826|distant|DDF|affect|DDF
36361826|distant|DDF|is a|DDF
36439235|distant|bacteria|influence|DDF
36439235|distant|dietary supplement|influence|DDF
36439235|distant|chemical|administered|animal
36504794|distant|dietary supplement|influence|DDF
36570528|distant|microbiome|is linked to|DDF
36570528|distant|DDF|strike|anatomical location
36570528|distant|microbiome|affect|DDF
36570528|distant|DDF|target|human
36570528|distant|DDF|is a|DDF
36358513|distant|DDF|affect|DDF
38098067|distant|microbiome|is linked to|drug
38098067|distant|bacteria|influence|DDF
38098067|distant|microbiome|is linked to|DDF
38098067|distant|DDF|is a|DDF
37404311|distant|chemical|influence|DDF
37892440|distant|microbiome|is linked to|DDF
37892440|distant|microbiome|located in|human
37892440|distant|DDF|change abundance|bacteria
37892440|distant|DDF|target|human
37892440|distant|bacteria|part of|microbiome
38088063|distant|anatomical location|influence|DDF
38088063|distant|microbiome|is linked to|DDF
38088063|distant|dietary supplement|influence|DDF
38088063|distant|DDF|affect|DDF
37600019|distant|microbiome|influence|DDF
37600019|distant|microbiome|is linked to|DDF
37600019|distant|DDF|is a|DDF
37600019|distant|DDF|affect|DDF
37913731|distant|DDF|strike|anatomical location
37913731|distant|DDF|is a|DDF
37913731|distant|chemical|influence|DDF
37913731|distant|DDF|affect|DDF
37823531|distant|gene|impact|microbiome
37823531|distant|microbiome|is linked to|DDF
37823531|distant|DDF|is a|DDF
37823531|distant|chemical|influence|DDF
37967548|distant|microbiome|is linked to|DDF
37967548|distant|dietary supplement|influence|DDF
37967548|distant|DDF|target|human
37967548|distant|DDF|affect|DDF
37388445|distant|dietary supplement|influence|DDF
37388445|distant|dietary supplement|administered|animal
37388445|distant|dietary supplement|influence|animal
37388445|distant|microbiome|located in|animal
37388445|distant|dietary supplement|impact|microbiome
37388445|distant|DDF|target|animal
37423520|distant|anatomical location|used by|biomedical technique
37423520|distant|microbiome|is linked to|DDF
37423520|distant|dietary supplement|influence|DDF
37423520|distant|microbiome|used by|statistical technique
37423520|distant|animal|used by|biomedical technique
37423520|distant|DDF|target|human
37423520|distant|DDF|is a|DDF
37423520|distant|microbiome|used by|biomedical technique
37819112|distant|dietary supplement|influence|DDF
37819112|distant|chemical|influence|DDF
37819112|distant|DDF|affect|DDF
37819112|distant|DDF|is a|DDF
37819112|distant|microbiome|located in|animal
37819112|distant|DDF|target|animal
37736791|distant|bacteria|located in|human
37736791|distant|microbiome|is linked to|DDF
37736791|distant|DDF|strike|anatomical location
37736791|distant|microbiome|located in|human
