pmid|annotator|subject_text_span|subject_label|predicate|object_text_span|object_label
33692356|expert_5|gut microbiota|microbiome|is linked to|PD|DDF
27566465|expert_3|probiotics|dietary supplement|impact|gut microbiota|microbiome
27566465|expert_3|AD|DDF|change abundance|gut microbiota|microbiome
27566465|expert_3|Alzheimer's disease|DDF|affect|impaired cognition|DDF
27566465|expert_3|Pathogenic microbes infection|DDF|affect|AD|DDF
27566465|expert_3|antibiotics|drug|impact|gut microbiota|microbiome
27566465|expert_3|AD|DDF|affect|impaired cognition|DDF
27566465|expert_3|gut microbiota|microbiome|is linked to|AD|DDF
27566465|expert_3|neurodegenerative disorder|DDF|affect|impaired cognition|DDF
29249803|expert_7|Deltaproteobacteria|bacteria|located in|susceptible mice|animal
29249803|expert_7|(R)-ketamine|drug|administered|CSDS-susceptible mice|animal
29249803|expert_7|(S)-ketamine|drug|administered|susceptible mice|animal
29249803|expert_7|(R)-ketamine|drug|impact|Deltaproteobacteria|bacteria
29249803|expert_7|Mollicutes|bacteria|located in|susceptible mice|animal
29249803|expert_7|Actinobacteria|bacteria|located in|CSDS-susceptible mice|animal
29249803|expert_7|(R)-ketamine|drug|impact|Mollicutes|bacteria
29249803|expert_7|ketamine enantiomers|drug|administered|CSDS-susceptible mice|animal
29249803|expert_7|ketamine enantiomers|drug|impact|Deltaproteobacteria|bacteria
29249803|expert_7|Butyricimonas|bacteria|located in|susceptible mice|animal
29249803|expert_7|(S)-ketamine|drug|administered|CSDS-susceptible mice|animal
29249803|expert_7|gut microbiota|microbiome|located in|CSDS-susceptible mice|animal
29249803|expert_7|(R)-ketamine|drug|administered|susceptible mice|animal
29249803|expert_7|(R)-ketamine|drug|impact|Butyricimonas|bacteria
29249803|expert_7|Tenericutes|bacteria|located in|CSDS-susceptible mice|animal
29249803|expert_7|(S)-ketamine|drug|impact|Deltaproteobacteria|bacteria
29249803|expert_7|ketamine enantiomers|drug|administered|susceptible mice|animal
29249803|expert_7|ketamine enantiomers|drug|impact|Butyricimonas|bacteria
29249803|expert_7|ketamine enantiomers|drug|change effect|depression|DDF
29249803|expert_7|gut microbiota|microbiome|located in|susceptible mice|animal
29249803|expert_7|(S)-ketamine|drug|impact|Butyricimonas|bacteria
32379622|expert_2|gut microbiome|microbiome|located in|mice|animal
32379622|expert_2|chronic social defeat stress|DDF|target|mice|animal
32379622|expert_2|betaine|dietary supplement|influence|stress-related psychiatric disorders|DDF
32379622|expert_2|Betaine supplementation|dietary supplement|influence|CSDS|DDF
32379622|expert_2|Betaine supplementation|dietary supplement|influence|chronic social defeat stress|DDF
32379622|expert_2|betaine|dietary supplement|impact|gut microbiome|microbiome
32379622|expert_2|gut microbiome|microbiome|used by|Sucrose preference test|biomedical technique
32379622|expert_2|Betaine supplementation|dietary supplement|impact|gut microbiome|microbiome
32379622|expert_2|CSDS|DDF|target|mice|animal
32379622|expert_2|CSDS|DDF|interact|succinic acid|chemical
32379622|expert_2|gut microbiome|microbiome|used by|16S rRNA analysis|biomedical technique
32379622|expert_2|CSDS|DDF|interact|acetic acid|chemical
32379622|expert_2|CSDS|DDF|target|betaine-treated mice|animal
32379622|expert_2|anhedonia|DDF|target|mice|animal
32379622|expert_2|CSDS|DDF|interact|short-chain fatty acids|chemical
32379622|expert_2|CSDS|DDF|target|water-treated mice|animal
32379622|expert_2|betaine supplementation|dietary supplement|influence|anhedonia|DDF
37023596|expert_2|MDD|DDF|target|Patients|human
37023596|expert_2|MDD|DDF|target|patients|human
37023596|expert_2|major depression disorder|DDF|target|patients|human
37023596|expert_2|gut microbiota|microbiome|located in|patients|human
28816544|expert_7|polyunsaturated fatty acids|chemical|influence|inflammation|DDF
28816544|expert_7|PUFAs|chemical|influence|depression|DDF
28816544|expert_7|PUFAs|chemical|influence|inflammation|DDF
28816544|expert_7|gut microbiota|microbiome|is linked to|inflammation|DDF
28816544|expert_7|gut microbiota|microbiome|is linked to|depression|DDF
28816544|expert_7|polyunsaturated fatty acids|chemical|influence|depression|DDF
28816544|expert_7|glucocorticoids|chemical|influence|depression|DDF
28816544|expert_7|glucocorticoids|chemical|influence|inflammation|DDF
31218116|expert_3|gastrointestinal upset|DDF|target|people|human
31218116|expert_3|celiac disease|DDF|target|people|human
31218116|expert_3|Celiac Disease|DDF|target|Inactive Adults|human
31218116|expert_3|celiac disease|DDF|target|inactive adults|human
31218116|expert_3|celiac disease|DDF|target|Individuals|human
34250955|expert_6|PD|DDF|affect|bradykinesia|DDF
34250955|expert_6|upper and lower gastrointestinal issues|DDF|target|patients|human
34250955|expert_6|PD|DDF|affect|postural instability|DDF
34250955|expert_6|gastrointestinal conditions and symptoms|DDF|target|patients|human
34250955|expert_6|gut microbiome|microbiome|is linked to|PD|DDF
34250955|expert_6|initial pathophysiological changes|DDF|strike|gastrointestinal tract|anatomical location
34250955|expert_6|Parkinson's disease|DDF|affect|bradykinesia|DDF
34250955|expert_6|Parkinson's disease|DDF|affect|postural instability|DDF
34250955|expert_6|PD|DDF|strike|gut|anatomical location
34250955|expert_6|PD|DDF|strike|gastrointestinal tract|anatomical location
34250955|expert_6|Parkinson's disease|DDF|affect|rigidity|DDF
34250955|expert_6|prodromal PD subtypes|DDF|strike|gut|anatomical location
34250955|expert_6|PD|DDF|affect|tremor|DDF
34250955|expert_6|Parkinson's disease|DDF|affect|tremor|DDF
34250955|expert_6|PD|DDF|affect|rigidity|DDF
33092203|expert_5|human microbiome|microbiome|used by|16S rRNA technology|biomedical technique
32163822|expert_4|probiotics|dietary supplement|impact|gut microbiota|microbiome
32163822|expert_4|probiotics|dietary supplement|influence|pregnancy related stress|DDF
32163822|expert_4|gut microbiota|microbiome|located in|newborn child|human
32538869|expert_7|CsgA protein|chemical|located in|gut|anatomical location
32538869|expert_7|CsgA|chemical|located in|gut|anatomical location
32538869|expert_7|amyloidogenic protein|chemical|located in|mice|animal
32538869|expert_7|alpha-synuclein|chemical|part of|amyloidogenic human and non-human proteins|chemical
32538869|expert_7|CsgA|chemical|influence|Parkinson's disease|DDF
32538869|expert_7|Parkinson's disease|DDF|target|mice|animal
32538869|expert_7|amyloidogenic protein|chemical|influence|Parkinson's disease|DDF
32538869|expert_7|Alpha-Synuclein|chemical|part of|Human and Non-Human Amyloidogenic Proteins|chemical
32538869|expert_7|CsgA protein|chemical|influence|Parkinson's disease|DDF
32538869|expert_7|amyloidogenic proteins|chemical|impact|gut bacteria|bacteria
32538869|expert_7|amyloidogenic protein|chemical|located in|gut|anatomical location
32538869|expert_7|stable allergenic proteins|chemical|influence|amyloid-related diseases|DDF
32538869|expert_7|CsgA|chemical|influence|amyloid-related diseases|DDF
32538869|expert_7|CsgA|chemical|located in|mice|animal
32538869|expert_7|amyloidogenic protein|chemical|influence|amyloid-related diseases|DDF
32538869|expert_7|CsgA protein|chemical|influence|amyloid-related diseases|DDF
32538869|expert_7|CsgA protein|chemical|located in|mice|animal
32538869|expert_7|amyloidogenic proteins|chemical|influence|amyloid-related diseases|DDF
32538869|expert_7|amyloidogenic proteins|chemical|influence|human diseases|DDF
34884399|expert_4|PD|DDF|change abundance|Bacteroides</i> phylum|bacteria
34884399|expert_4|PD|DDF|change abundance|Proteobacteria|bacteria
34884399|expert_4|PD|DDF|change abundance|Flavonifractor|bacteria
34884399|expert_4|Parkinson's Disease|DDF|target|Patients|human
34884399|expert_4|PD|DDF|change abundance|Corynebacteria|bacteria
34884399|expert_4|PD|DDF|change abundance|Butyricimonas|bacteria
34884399|expert_4|PD|DDF|change abundance|Robinsoniella|bacteria
34884399|expert_4|PD|DDF|change abundance|Actinobacteria|bacteria
34884399|expert_4|PD|DDF|change abundance|Deltaproteobacteria|bacteria
34884399|expert_4|PD|DDF|change abundance|gut microbiota|microbiome
34884399|expert_4|PD|DDF|target|patients|human
33406628|expert_5|Microbially derived toxic bile acids|chemical|influence|Parkinson's disease|DDF
33406628|expert_5|functional microbiota|microbiome|located in|controls|human
33406628|expert_5|Gut Microbiota Dysbiosis|DDF|affect|Parkinson's Disease|DDF
33406628|expert_5|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
33406628|expert_5|appendix microbiome|microbiome|located in|vermiform appendix|anatomical location
33406628|expert_5|lithocholic acid|chemical|located in|PD appendix|anatomical location
33406628|expert_5|deoxycholic acid|chemical|located in|PD appendix|anatomical location
33406628|expert_5|functional microbiota|microbiome|used by|metatranscriptomic analysis|biomedical technique
33406628|expert_5|Gut Microbiota Dysbiosis|DDF|interact|Bile Acids|chemical
33406628|expert_5|PD patients|human|used by|Bile acid analysis|biomedical technique
33406628|expert_5|bacteria responsible for secondary bile acid synthesis|bacteria|influence|microbial dysbiosis|DDF
33406628|expert_5|hydrophobic and secondary bile acids|chemical|located in|PD appendix|anatomical location
33406628|expert_5|appendix|anatomical location|located in|PD patients|human
33406628|expert_5|controls|human|used by|Bile acid analysis|biomedical technique
33406628|expert_5|biliary abnormalities|DDF|affect|PD pathogenesis|DDF
33406628|expert_5|gut microbiome|microbiome|is linked to|Gut Microbiota Dysbiosis|DDF
33406628|expert_5|PD patients|human|used by|metatranscriptomic analysis|biomedical technique
33406628|expert_5|controls|human|used by|metatranscriptomic analysis|biomedical technique
33406628|expert_5|Parkinson's disease|DDF|target|PD patients|human
33406628|expert_5|alterations in mediators of cholesterol homeostasis and lipid metabolism|DDF|strike|PD gut|anatomical location
33406628|expert_5|PD|DDF|target|PD patients|human
33406628|expert_5|PD appendix|anatomical location|located in|PD patients|human
33406628|expert_5|PD gut|anatomical location|located in|PD patients|human
33406628|expert_5|functional microbiota|microbiome|located in|appendix|anatomical location
33406628|expert_5|Microbially derived toxic bile acids|chemical|influence|PD|DDF
33406628|expert_5|disruption in bile acid control|DDF|strike|PD gut|anatomical location
33406628|expert_5|gut microbiome|microbiome|is linked to|PD|DDF
33406628|expert_5|appendix|anatomical location|located in|controls|human
33406628|expert_5|LCA|chemical|located in|PD appendix|anatomical location
33406628|expert_5|DCA|chemical|located in|PD appendix|anatomical location
31260640|expert_3|intestinal microbiota|microbiome|located in|brain|anatomical location
31260640|expert_3|gut microbiota|microbiome|is linked to|psychiatry and other central nervous system (CNS) disorders|DDF
28399458|expert_7|gastrointestinal complaints|DDF|target|offspring|human
28399458|expert_7|depressive disorders|DDF|affect|infants' inflammatory diseases|DDF
28399458|expert_7|psychopathological symptoms|DDF|affect|inflammatory diseases|DDF
28399458|expert_7|maternal anxiety|DDF|affect|infant gastrointestinal complaints|DDF
28399458|expert_7|perinatal distress|DDF|affect|infants' inflammatory diseases|DDF
28399458|expert_7|DSM-IV lifetime anxiety and depressive disorders|DDF|target|(expectant) mothers|human
28399458|expert_7|maternal perinatal distress|DDF|affect|infant inflammatory diseases|DDF
28399458|expert_7|maternal anxiety|DDF|affect|early infant diseases|DDF
28399458|expert_7|anxiety|DDF|affect|diarrhea|DDF
28399458|expert_7|anxiety|DDF|affect|colic complaints|DDF
28399458|expert_7|inflammatory diseases|DDF|target|offspring|human
28399458|expert_7|anxiety|DDF|target|(expectant) mothers|human
28399458|expert_7|anxiety|DDF|affect|gastrointestinal complaints|DDF
28399458|expert_7|depressive disorders|DDF|affect|infant gastrointestinal complaints|DDF
28399458|expert_7|anxiety|DDF|affect|infants' inflammatory diseases|DDF
28399458|expert_7|(expectant) mothers|human|used by|Brief Symptom Inventory|biomedical technique
28399458|expert_7|depressive disorders|DDF|affect|diarrhea|DDF
28399458|expert_7|depressive disorders|DDF|affect|gastrointestinal complaints|DDF
28399458|expert_7|infant inflammatory diseases|DDF|target|offspring|human
28399458|expert_7|depressive disorders|DDF|affect|early infant diseases|DDF
28399458|expert_7|depressive disorders|DDF|affect|colic complaints|DDF
28399458|expert_7|perinatal psychopathological symptoms|DDF|affect|early infant diseases|DDF
28399458|expert_7|depressive disorders|DDF|target|(expectant) mothers|human
28399458|expert_7|infants' inflammatory diseases|DDF|target|offspring|human
28399458|expert_7|(expectant) mothers|human|used by|Composite International Diagnostic Interview for Women|biomedical technique
28399458|expert_7|psychopathological symptoms|DDF|target|(expectant) mothers|human
28399458|expert_7|infant gastrointestinal complaints|DDF|target|offspring|human
28399458|expert_7|Infant inflammatory diseases|DDF|target|offspring|human
28399458|expert_7|gut microbiota|microbiome|is linked to|infant gastrointestinal complaints|DDF
28399458|expert_7|perinatal distress|DDF|affect|gastrointestinal complaints|DDF
30826885|expert_2|gut microbiota|microbiome|is linked to|perinatal mood and anxiety disorders|DDF
30826885|expert_2|cortisol|chemical|influence|PMAD|DDF
30826885|expert_2|psychopathology|DDF|target|women during pregnancy and postpartum|human
30826885|expert_2|gut microbiota|microbiome|is linked to|PMAD|DDF
30826885|expert_2|gut microbiota|microbiome|located in|women during pregnancy and postpartum|human
27793225|expert_2|highly processed, poor quality foods|food|impact|gut microbiota|microbiome
27793225|expert_2|nutrient-rich diet|food|impact|gut microbiota|microbiome
27793225|expert_2|highly processed, poor quality foods|food|influence|mental disorder|DDF
27793225|expert_2|nutrients|food|impact|gut microbiota|microbiome
27793225|expert_2|mental disorders|DDF|target|populations|human
27793225|expert_2|fiber|dietary supplement|impact|gut microbiota|microbiome
24103493|expert_2|excess body weight during and after pregnancy|DDF|affect|offspring overweight|DDF
24103493|expert_2|Excess body weight during pregnancy|DDF|affect|offspring obesity|DDF
24103493|expert_2|excess body weight during and after pregnancy|DDF|affect|obesity|DDF
24103493|expert_2|excess body weight|DDF|affect|type 2 diabetes|DDF
24103493|expert_2|excess body weight|DDF|affect|depression|DDF
24103493|expert_2|excess body weight|DDF|affect|cardiovascular problems|DDF
33967849|expert_4|probiotics|dietary supplement|influence|depression|DDF
33967849|expert_4|probiotics|dietary supplement|influence|anxiety symptoms|DDF
33967849|expert_4|Perinatal Mental Health|DDF|target|Mothers|human
26426677|expert_5|gut microbiota|microbiome|located in|gastrointestinal tract|anatomical location
26426677|expert_5|psychiatric disturbances|DDF|affect|Intestinal inflammation|DDF
26426677|expert_5|intestinal inflammation|DDF|strike|gastrointestinal tract|anatomical location
26426677|expert_5|stress|DDF|affect|Intestinal inflammation|DDF
38401573|expert_2|synaptic proteins|chemical|located in|PFC|anatomical location
38401573|expert_2|arketamine|drug|impact|gut microbiota|microbiome
38401573|expert_2|chronic restrain stress|DDF|target|male mice|animal
38401573|expert_2|prefrontal cortex|anatomical location|located in|male mice|animal
38401573|expert_2|PFC|anatomical location|located in|male mice|animal
38401573|expert_2|gut microbiota|microbiome|is linked to|depression|DDF
38401573|expert_2|microbiome-derived metabolites|chemical|produced by|gut microbiota|microbiome
38401573|expert_2|arketamine|drug|change effect|CRS-induced body weight loss|DDF
38401573|expert_2|arketamine|drug|interact|GluA1|chemical
38401573|expert_2|gut microbiota|microbiome|located in|CRS-exposed mice|animal
38401573|expert_2|arketamine|drug|interact|PSD-95|chemical
38401573|expert_2|microbiome-derived metabolites|chemical|influence|depression|DDF
34908715|expert_2|gut microbiota|microbiome|is linked to|autism|DDF
34908715|expert_2|gut microbiota|microbiome|is linked to|Alzheimer's disease|DDF
34908715|expert_2|gut microbiota|microbiome|is linked to|anxiety|DDF
34908715|expert_2|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
34908715|expert_2|gut microbiota|microbiome|is linked to|obesity|DDF
34908715|expert_2|gut microbiota|microbiome|is linked to|severe mental illness|DDF
29955222|expert_7|macronutrients|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|carbohydrates|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|plant foods|food|influence|colon cancer|DDF
29955222|expert_7|gut bacteria|bacteria|influence|chronic disease|DDF
29955222|expert_7|plant foods|food|impact|gut bacteria|bacteria
29955222|expert_7|micronutrients|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|phytochemicals|chemical|influence|type 2 diabetes|DDF
29955222|expert_7|vitamins|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|non-nutrient bioactive compounds|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|fiber|chemical|influence|type 2 diabetes|DDF
29955222|expert_7|plant foods|food|influence|chronic disease|DDF
29955222|expert_7|minerals|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|phytochemicals|chemical|impact|gut bacteria|bacteria
29955222|expert_7|gut bacteria|bacteria|influence|type 2 diabetes|DDF
29955222|expert_7|proteins|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|fiber|chemical|influence|colon cancer|DDF
29955222|expert_7|phytochemicals|chemical|influence|colon cancer|DDF
29955222|expert_7|plant foods|food|influence|type 2 diabetes|DDF
29955222|expert_7|fiber|chemical|impact|gut bacteria|bacteria
29955222|expert_7|phytochemicals|chemical|influence|chronic disease|DDF
29955222|expert_7|fats|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|fiber|chemical|influence|chronic disease|DDF
29955222|expert_7|phytochemicals|chemical|impact|mammalian gut microbiota|microbiome
29955222|expert_7|gut bacteria|bacteria|influence|colon cancer|DDF
37291666|expert_3|SCI|DDF|target|patients|human
37291666|expert_3|neurological disruption|DDF|affect|immune, endocrine, and multisystem dysfunction|DDF
26408987|expert_2|probiotics|dietary supplement|influence|chronic-stress-induced depression|DDF
26408987|expert_2|L. helveticus NS8|dietary supplement|influence|anxiety|DDF
26408987|expert_2|L. helveticus NS8|dietary supplement|influence|cognitive dysfunction|DDF
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|OFT|biomedical technique
26408987|expert_2|L. helveticus NS8|dietary supplement|influence|chronic restraint stress-induced behavioral|DDF
26408987|expert_2|gut microbiota|microbiome|is linked to|stress-related disorders|DDF
26408987|expert_2|Chronic stress|DDF|affect|behavioral, cognitive, biochemical, and gut microbiota aberrations|DDF
26408987|expert_2|L. helveticus NS8|dietary supplement|influence|chronic restraint stress depression|DDF
26408987|expert_2|chronic restraint stress depression|DDF|target|rats|animal
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|SPT|biomedical technique
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|OPT|biomedical technique
26408987|expert_2|Lactobacillus helveticus NS8|bacteria|influence|behavioral, cognitive, and biochemical aberrations|DDF
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|biochemical analysis|biomedical technique
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|elevated-plus maze test|biomedical technique
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|object recognition test|biomedical technique
26408987|expert_2|restraint stress|DDF|target|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal
26408987|expert_2|chronic restraint stress|DDF|affect|behavioral, cognitive, and biochemical aberrations|DDF
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|sucrose preference test|biomedical technique
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|object placement test|biomedical technique
26408987|expert_2|L. helveticus NS8|dietary supplement|influence|depression|DDF
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|open-field test|biomedical technique
26408987|expert_2|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal|used by|ORT|biomedical technique
38292207|expert_2|intestinal microbiota|microbiome|located in|humans|human
38292207|expert_2|intestines|anatomical location|located in|dogs|animal
38292207|expert_2|prebiotics|dietary supplement|influence|anxiety disorders|DDF
38292207|expert_2|probiotics|dietary supplement|influence|anxiety disorders|DDF
38292207|expert_2|intestinal microbiota|microbiome|is linked to|anxiety disorders|DDF
38292207|expert_2|canine anxiety disorders|DDF|target|dogs|animal
38292207|expert_2|dysbiosis|DDF|affect|anxiety|DDF
38292207|expert_2|dysbiosis|DDF|affect|mental disorders|DDF
38292207|expert_2|Anxiety disorders|DDF|target|dogs|animal
34311029|expert_5|AD|DDF|is a|neurodegenerative disease|DDF
34311029|expert_5|cognitive impairment|DDF|affect|major accompanying pathological symptom|DDF
34311029|expert_5|Lipids|chemical|located in|aged and Alzheimer's disease (AD) brains|anatomical location
34311029|expert_5|perturbed metabolic function|DDF|affect|AD|DDF
34311029|expert_5|changes in lipid metabolism|DDF|affect|cognitive impairment|DDF
34311029|expert_5|lipid-based nutraceuticals|dietary supplement|influence|AD|DDF
34311029|expert_5|increased oxidative stress|DDF|affect|AD|DDF
34311029|expert_5|lipid-based nutraceuticals|dietary supplement|influence|cognitive impairment|DDF
34311029|expert_5|nutraceuticals|dietary supplement|influence|cognitive decline|DDF
34311029|expert_5|Lipids|chemical|located in|healthy mature brains|anatomical location
34311029|expert_5|beneficial lipids|chemical|produced by|Gut microbiota|microbiome
34836918|expert_4|BMAA|chemical|impact|SFB|bacteria
34836918|expert_4|BMAA|chemical|influence|dopaminergic neuronal loss|DDF
34836918|expert_4|BMAA|chemical|impact|segmented filamentous bacteria|bacteria
34836918|expert_4|BMAA|chemical|influence|gut dysbiosis|DDF
34836918|expert_4|BMAA|chemical|influence|loss of barrier integrity|DDF
34836918|expert_4|BMAA|chemical|influence|motor deficits|DDF
34836918|expert_4|BMAA|chemical|influence|intestinal inflammation|DDF
34836918|expert_4|BMAA|chemical|influence|neuroinflammation|DDF
34836918|expert_4|BMAA|chemical|influence|immune cell migration|DDF
34836918|expert_4|BMAA|chemical|influence|PD pathology|DDF
37900921|expert_5|4EP|chemical|located in|gut epithelium|anatomical location
37900921|expert_5|4EPS|chemical|located in|gut epithelium|anatomical location
37900921|expert_5|4EPS|chemical|influence|anxiety phenotype|DDF
37900921|expert_5|kidney dysfunction|DDF|target|autistic individuals|human
37900921|expert_5|4EP|chemical|influence|increased intestinal permeability|DDF
37900921|expert_5|4EP|chemical|influence|kidney dysfunction|DDF
37900921|expert_5|4-Ethylphenol|chemical|located in|gut|anatomical location
37900921|expert_5|4EP|chemical|located in|gut|anatomical location
37900921|expert_5|brain|anatomical location|located in|mice|animal
37900921|expert_5|neuromodulator|chemical|impact|gut microbiome|microbiome
37900921|expert_5|gut epithelium|anatomical location|located in|autistic individuals|human
37900921|expert_5|gut microbiome|microbiome|is linked to|autism|DDF
37900921|expert_5|4-ethylphenol sulfate|chemical|influence|anxiety phenotype|DDF
37900921|expert_5|4EP|chemical|located in|human brains|anatomical location
37900921|expert_5|4EP|chemical|located in|kidneys|anatomical location
37900921|expert_5|4EPS|chemical|influence|increased intestinal permeability|DDF
37900921|expert_5|4EPS|chemical|located in|kidneys|anatomical location
37900921|expert_5|4EPS|chemical|located in|human brains|anatomical location
37900921|expert_5|4EP|chemical|produced by|gut microbiome|microbiome
37900921|expert_5|anxiety|DDF|target|mice|animal
37900921|expert_5|4EP|chemical|located in|brain|anatomical location
37900921|expert_5|increased intestinal permeability|DDF|target|autistic individuals|human
37900921|expert_5|anxiety phenotype|DDF|target|autistic individuals|human
37900921|expert_5|Gut-microbiome-derived metabolites|chemical|located in|gut|anatomical location
37900921|expert_5|4EPS|chemical|located in|brain|anatomical location
37900921|expert_5|gut microbiome|microbiome|located in|gut|anatomical location
37900921|expert_5|4EPS|chemical|influence|anxiety|DDF
33318317|expert_5|Elderly patients|human|used by|Neuropsychological assessments|biomedical technique
33318317|expert_5|Elderly patients|human|used by|randomized-control trial of mindful awareness practice|biomedical technique
33318317|expert_5|mild cognitive impairment|DDF|target|Elderly patients|human
33318317|expert_5|gut microbiota|microbiome|located in|brain|anatomical location
33318317|expert_5|gut microbes|microbiome|located in|brain|anatomical location
33318317|expert_5|Elderly patients|human|used by|inflammatory markers|biomedical technique
34704023|expert_6|gut microbiome alpha-diversity|DDF|affect|neurological disorders|DDF
28629758|expert_5|Flavobacterium spp.|bacteria|influence|chronic social defeat|DDF
28629758|expert_5|pro-inflammatory variations|DDF|target|socially stressed mice|animal
28629758|expert_5|Turicibacter spp.|bacteria|influence|Social avoidance behaviors|DDF
28629758|expert_5|gut microbiome|microbiome|located in|socially stressed mice|animal
28629758|expert_5|gut microbiota|microbiome|is linked to|chronic social defeat|DDF
28629758|expert_5|gut microbiota|microbiome|located in|male mice|animal
28629758|expert_5|Turicibacter spp.|bacteria|influence|chronic social defeat|DDF
28629758|expert_5|interleukin (IL)-1β|chemical|located in|prefrontal cortex|anatomical location
28629758|expert_5|IL-6|chemical|influence|severe social avoidance behaviors|DDF
28629758|expert_5|gut microbiome|microbiome|is linked to|depression|DDF
28629758|expert_5|interleukin (IL)-1β|chemical|impact|Flavobacterium spp.|bacteria
28629758|expert_5|social avoidance behaviors|DDF|target|socially stressed mice|animal
28629758|expert_5|IL-6|chemical|influence|Social avoidance behaviors|DDF
28629758|expert_5|chronic social defeat|DDF|target|Mice|animal
28629758|expert_5|interleukin (IL)-1β|chemical|influence|severe social avoidance behaviors|DDF
28629758|expert_5|IL-6|chemical|influence|chronic social defeat|DDF
28629758|expert_5|gut microbiota|microbiome|is linked to|social avoidance effects|DDF
28629758|expert_5|severe social avoidance behaviors|DDF|target|Mice|animal
28629758|expert_5|IL-6|chemical|impact|Turicibacter spp.|bacteria
28629758|expert_5|interleukin (IL)-1β|chemical|influence|chronic social defeat|DDF
28629758|expert_5|interleukin (IL)-1β|chemical|impact|Turicibacter spp.|bacteria
28629758|expert_5|interleukin (IL)-1β|chemical|influence|Social avoidance behaviors|DDF
28629758|expert_5|gut microbiome|microbiome|located in|Male C57BL/6 mice|animal
28629758|expert_5|Social avoidance behaviors|DDF|interact|corticosterone|chemical
28629758|expert_5|chronic social defeat|DDF|target|male mice|animal
28629758|expert_5|Flavobacterium spp.|bacteria|influence|severe social avoidance behaviors|DDF
28629758|expert_5|Turicibacter spp.|bacteria|influence|severe social avoidance behaviors|DDF
28629758|expert_5|social avoidance effects|DDF|affect|chronic social defeat|DDF
28629758|expert_5|Social avoidance behaviors|DDF|interact|pro-inflammatory cytokines|chemical
28629758|expert_5|Flavobacterium spp.|bacteria|influence|Social avoidance behaviors|DDF
28629758|expert_5|gut microbiome|microbiome|is linked to|social avoidance behaviors|DDF
28629758|expert_5|social avoidance behaviors|DDF|target|Male C57BL/6 mice|animal
28629758|expert_5|depression|DDF|target|socially stressed mice|animal
28629758|expert_5|IL-6|chemical|located in|prefrontal cortex|anatomical location
28629758|expert_5|gut microbiome|microbiome|is linked to|pro-inflammatory variations|DDF
28629758|expert_5|social avoidance effects|DDF|target|male mice|animal
28629758|expert_5|IL-6|chemical|impact|Flavobacterium spp.|bacteria
36191806|expert_5|depression-like behaviors|DDF|target|Chrna7 knock-out (KO) mice|animal
36191806|expert_5|depression-like behaviors|DDF|target|Chrna7 KO mice|animal
36191806|expert_5|subdiaphragmatic vagus nerve|anatomical location|located in|Chrna7 KO mice|animal
36191806|expert_5|microbes-derived metabolites|chemical|located in|subdiaphragmatic vagus nerve|anatomical location
36191806|expert_5|medial prefrontal cortex|anatomical location|located in|Chrna7 KO mice|animal
36191806|expert_5|Lactobacillus sp. BL302|bacteria|located in|KO + SDV group|animal
36191806|expert_5|mPFC|anatomical location|located in|Chrna7 KO mice|animal
36191806|expert_5|Chrna7 KO mice|animal|used by|SDV|biomedical technique
36191806|expert_5|depression-like phenotypes|DDF|target|Chrna7 knock-out mice|animal
36191806|expert_5|plasma metabolites|chemical|located in|three groups [wild-type (WT) + sham group, KO + sham group, KO + SDV group]|animal
36191806|expert_5|subdiaphragmatic vagus nerve|anatomical location|located in|Chrna7 knock-out mice|animal
36191806|expert_5|Chrna7 KO mice|animal|used by|subdiaphragmatic vagotomy|biomedical technique
36191806|expert_5|several microbiome|microbiome|located in|three groups [wild-type (WT) + sham group, KO + sham group, KO + SDV group]|animal
36191806|expert_5|synaptic proteins|chemical|located in|mPFC|anatomical location
36191806|expert_5|Lactobacillus reuteri|bacteria|located in|KO + SDV group|animal
36191806|expert_5|synaptic proteins|chemical|located in|Chrna7 KO mice|animal
