pmid|annotator|start_idx|end_idx|location|text_span|label
26426677|expert_5|140|163|abstract|psychiatric disturbances|DDF
26426677|expert_5|326|348|abstract|intestinal inflammation|DDF
26426677|expert_5|478|499|abstract|gastrointestinal tract|anatomical location
26426677|expert_5|525|538|abstract|gut microbiota|microbiome
26426677|expert_5|750|777|abstract|pharmacological intervention|drug
38401573|expert_2|52|61|title|arketamine|drug
38401573|expert_2|66|74|title|male mice|animal
38401573|expert_2|87|109|title|chronic restrain stress|DDF
38401573|expert_2|35|48|abstract|gut microbiota|microbiome
38401573|expert_2|54|83|abstract|microbiome-derived metabolites|chemical
38401573|expert_2|109|118|abstract|depression|DDF
38401573|expert_2|192|201|abstract|arketamine|drug
38401573|expert_2|206|228|abstract|chronic restrain stress|DDF
38401573|expert_2|231|233|abstract|CRS|DDF
38401573|expert_2|245|254|abstract|depression|DDF
38401573|expert_2|346|355|abstract|arketamine|drug
38401573|expert_2|402|411|abstract|arketamine|drug
38401573|expert_2|443|445|abstract|CRS|DDF
38401573|expert_2|478|505|abstract|CRS-induced body weight loss|DDF
38401573|expert_2|662|666|abstract|GluA1|chemical
38401573|expert_2|672|677|abstract|PSD-95|chemical
38401573|expert_2|687|703|abstract|prefrontal cortex|anatomical location
38401573|expert_2|706|708|abstract|PFC|anatomical location
38401573|expert_2|718|726|abstract|male mice|animal
38401573|expert_2|783|792|abstract|arketamine|drug
38401573|expert_2|829|842|abstract|gut microbiota|microbiome
38401573|expert_2|847|862|abstract|CRS-exposed mice|animal
38401573|expert_2|868|890|abstract|untargeted metabolomics|biomedical technique
38401573|expert_2|934|942|abstract|L-leucine|chemical
38401573|expert_2|945|964|abstract|N-acetyl-l-glutamine|chemical
38401573|expert_2|967|1029|abstract|2-(2,4-dichlorophenyl)-3-[4-(dimethylamino)phenyl]acrylonitrile|chemical
38401573|expert_2|1032|1048|abstract|L-threonine amide|chemical
38401573|expert_2|1077|1083|abstract|control|human
38401573|expert_2|1089|1097|abstract|CRS group|human
38401573|expert_2|1152|1169|abstract|saline + CRS group|human
38401573|expert_2|1179|1200|abstract|arketamine + CRS group|human
38401573|expert_2|1203|1218|abstract|Network analysis|statistical technique
38401573|expert_2|1252|1268|abstract|synaptic proteins|chemical
38401573|expert_2|1277|1279|abstract|PFC|anatomical location
38401573|expert_2|1309|1325|abstract|blood metabolites|chemical
38401573|expert_2|1468|1477|abstract|arketamine|drug
34908715|expert_2|167|180|abstract|gut microbiome|microbiome
34908715|expert_2|190|194|abstract|brain|anatomical location
34908715|expert_2|364|441|abstract|psychiatric, neuro-developmental, age-related, and neurodegenerative disorders|DDF
34908715|expert_2|541|546|abstract|Stress|DDF
34908715|expert_2|648|661|abstract|gut microbiota|microbiome
34908715|expert_2|692|712|abstract|severe mental illness|DDF
34908715|expert_2|715|720|abstract|autism|DDF
34908715|expert_2|723|729|abstract|anxiety|DDF
34908715|expert_2|732|738|abstract|obesity|DDF
34908715|expert_2|741|759|abstract|Parkinson's disease|DDF
34908715|expert_2|766|784|abstract|Alzheimer's disease|DDF
34908715|expert_2|953|978|abstract|neuropsychiatric disorders|DDF
29955222|expert_7|27|40|title|Gut Microbiota|microbiome
29955222|expert_7|14|27|abstract|macronutrients|chemical
29955222|expert_7|30|42|abstract|carbohydrates|chemical
29955222|expert_7|45|52|abstract|proteins|chemical
29955222|expert_7|59|62|abstract|fats|chemical
29955222|expert_7|66|79|abstract|micronutrients|chemical
29955222|expert_7|82|89|abstract|vitamins|chemical
29955222|expert_7|95|102|abstract|minerals|chemical
29955222|expert_7|110|123|abstract|phytochemicals|chemical
29955222|expert_7|126|157|abstract|non-nutrient bioactive compounds|chemical
29955222|expert_7|284|307|abstract|mammalian gut microbiota|microbiome
29955222|expert_7|645|649|abstract|fiber|chemical
29955222|expert_7|665|678|abstract|phytochemicals|chemical
29955222|expert_7|710|720|abstract|plant foods|food
29955222|expert_7|790|801|abstract|gut bacteria|bacteria
29955222|expert_7|842|856|abstract|chronic disease|DDF
29955222|expert_7|867|878|abstract|colon cancer|DDF
29955222|expert_7|883|897|abstract|type 2 diabetes|DDF
37291666|expert_3|62|79|title|spinal cord injury|DDF
37291666|expert_3|0|17|abstract|Spinal cord injury|DDF
37291666|expert_3|20|22|abstract|SCI|DDF
37291666|expert_3|222|234|abstract|neural damage|DDF
37291666|expert_3|325|335|abstract|spinal cord|anatomical location
37291666|expert_3|467|469|abstract|SCI|DDF
37291666|expert_3|826|848|abstract|neurological disruption|DDF
37291666|expert_3|858|903|abstract|immune, endocrine, and multisystem dysfunction|DDF
37291666|expert_3|1057|1059|abstract|SCI|DDF
37291666|expert_3|1375|1382|abstract|patients|human
26408987|expert_2|18|45|title|Lactobacillus helveticus NS8|bacteria
26408987|expert_2|56|105|title|behavioral, cognitive, and biochemical aberrations|DDF
26408987|expert_2|117|140|title|chronic restraint stress|DDF
26408987|expert_2|54|67|abstract|gut microbiota|microbiome
26408987|expert_2|107|130|abstract|stress-related disorders|DDF
26408987|expert_2|133|146|abstract|Chronic stress|DDF
26408987|expert_2|158|223|abstract|behavioral, cognitive, biochemical, and gut microbiota aberrations|DDF
26408987|expert_2|392|396|abstract|brain|anatomical location
26408987|expert_2|454|463|abstract|probiotics|dietary supplement
26408987|expert_2|477|509|abstract|chronic-stress-induced depression|DDF
26408987|expert_2|626|679|abstract|Adult specific pathogen free (SPF) Sprague-Dawley rats|animal
26408987|expert_2|710|725|abstract|restraint stress|DDF
26408987|expert_2|773|795|abstract|sucrose preference test|biomedical technique
26408987|expert_2|798|800|abstract|SPT|biomedical technique
26408987|expert_2|804|826|abstract|elevated-plus maze test|biomedical technique
26408987|expert_2|829|843|abstract|open-field test|biomedical technique
26408987|expert_2|846|848|abstract|OFT|biomedical technique
26408987|expert_2|852|874|abstract|object recognition test|biomedical technique
26408987|expert_2|877|879|abstract|ORT|biomedical technique
26408987|expert_2|887|907|abstract|object placement test|biomedical technique
26408987|expert_2|910|912|abstract|OPT|biomedical technique
26408987|expert_2|920|939|abstract|biochemical analysis|biomedical technique
26408987|expert_2|942|982|abstract|Supplemental Lactobacillus helveticus NS8|dietary supplement
26408987|expert_2|1014|1019|abstract|stress|DDF
26408987|expert_2|1054|1109|abstract|selective serotonin reuptake inhibitor (SSRI) citalopram|drug
26408987|expert_2|1112|1114|abstract|CIT|drug
26408987|expert_2|1167|1183|abstract|L. helveticus NS8|dietary supplement
26408987|expert_2|1194|1236|abstract|chronic restraint stress-induced behavioral|DDF
26408987|expert_2|1239|1245|abstract|anxiety|DDF
26408987|expert_2|1251|1260|abstract|depression|DDF
26408987|expert_2|1267|1287|abstract|cognitive dysfunction|DDF
26408987|expert_2|1343|1345|abstract|CIT|drug
26408987|expert_2|1348|1364|abstract|L. helveticus NS8|dietary supplement
26408987|expert_2|1479|1492|abstract|interleukin-10|chemical
26408987|expert_2|1519|1539|abstract|hippocampal serotonin|chemical
26408987|expert_2|1542|1545|abstract|5-HT|chemical
26408987|expert_2|1552|1565|abstract|norepinephrine|chemical
26408987|expert_2|1568|1569|abstract|NE|chemical
26408987|expert_2|1666|1684|abstract|chronic stress rats|animal
26408987|expert_2|1755|1771|abstract|L. helveticus NS8|dietary supplement
26408987|expert_2|1776|1779|abstract|rats|animal
26408987|expert_2|1794|1828|abstract|chronic restraint stress depression|DDF
26408987|expert_2|1945|1961|abstract|L. helveticus NS8|dietary supplement
26408987|expert_2|2009|2018|abstract|depression|DDF
38292207|expert_2|25|48|title|Canine Anxiety Disorders|DDF
38292207|expert_2|0|16|abstract|Anxiety disorders|DDF
38292207|expert_2|21|24|abstract|dogs|animal
38292207|expert_2|262|278|abstract|anxiety disorders|DDF
38292207|expert_2|339|342|abstract|dogs|animal
38292207|expert_2|377|390|abstract|gut microbiota|microbiome
38292207|expert_2|475|484|abstract|intestines|anatomical location
38292207|expert_2|489|492|abstract|dogs|animal
38292207|expert_2|771|779|abstract|dysbiosis|DDF
38292207|expert_2|842|857|abstract|mental disorders|DDF
38292207|expert_2|867|873|abstract|anxiety|DDF
38292207|expert_2|917|922|abstract|humans|human
38292207|expert_2|945|965|abstract|intestinal microbiota|microbiome
38292207|expert_2|1031|1047|abstract|anxiety disorders|DDF
38292207|expert_2|1098|1107|abstract|prebiotics|dietary supplement
38292207|expert_2|1113|1122|abstract|probiotics|dietary supplement
38292207|expert_2|1366|1389|abstract|canine anxiety disorders|DDF
38292207|expert_2|1456|1479|abstract|canine anxiety disorders|DDF
34311029|expert_5|0|10|title|Fatty acids|chemical
34311029|expert_5|71|76|title|lipids|chemical
34311029|expert_5|122|127|title|lipids|chemical
34311029|expert_5|0|5|abstract|Lipids|chemical
34311029|expert_5|107|146|abstract|aged and Alzheimer's disease (AD) brains|anatomical location
34311029|expert_5|163|183|abstract|healthy mature brains|anatomical location
34311029|expert_5|199|200|abstract|AD|DDF
34311029|expert_5|243|268|abstract|increased oxidative stress|DDF
34311029|expert_5|274|301|abstract|perturbed metabolic function|DDF
34311029|expert_5|365|366|abstract|AD|DDF
34311029|expert_5|371|395|abstract|neurodegenerative disease|DDF
34311029|expert_5|400|438|abstract|major accompanying pathological symptom|DDF
34311029|expert_5|463|482|abstract|cognitive impairment|DDF
34311029|expert_5|506|532|abstract|changes in lipid metabolism|DDF
34311029|expert_5|541|554|abstract|nutraceuticals|dietary supplement
34311029|expert_5|651|667|abstract|cognitive decline|DDF
34311029|expert_5|670|683|abstract|Lipid analyses|biomedical technique
34311029|expert_5|689|705|abstract|lipidomic studies|biomedical technique
34311029|expert_5|761|762|abstract|AD|DDF
34311029|expert_5|794|819|abstract|lipid-based nutraceuticals|dietary supplement
34311029|expert_5|836|840|abstract|brain|anatomical location
34311029|expert_5|954|959|abstract|lipids|dietary supplement
34311029|expert_5|1062|1081|abstract|multi-component diet|food
34311029|expert_5|1095|1125|abstract|single nutrient supplementation|dietary supplement
34311029|expert_5|1128|1141|abstract|Gut microbiota|microbiome
34311029|expert_5|1169|1185|abstract|beneficial lipids|chemical
34311029|expert_5|1251|1264|abstract|gut microbiome|microbiome
34311029|expert_5|1527|1532|abstract|lipids|chemical
34311029|expert_5|1541|1545|abstract|brain|anatomical location
34311029|expert_5|1578|1579|abstract|AD|DDF
34311029|expert_5|1602|1627|abstract|lipid-based nutraceuticals|dietary supplement
34311029|expert_5|1671|1690|abstract|cognitive impairment|DDF
34836918|expert_4|16|30|title|microbial toxin|chemical
34836918|expert_4|41|54|title|gut microbiome|microbiome
34836918|expert_4|59|84|title|mesencephalic mitochondria|anatomical location
34836918|expert_4|0|29|abstract|Idiopathic Parkinson's disease|DDF
34836918|expert_4|32|33|abstract|PD|DDF
34836918|expert_4|73|76|abstract|aSyn|chemical
34836918|expert_4|132|139|abstract|midbrain|anatomical location
34836918|expert_4|170|171|abstract|PD|DDF
34836918|expert_4|193|195|abstract|gut|anatomical location
34836918|expert_4|238|261|abstract|chronic gut inflammation|DDF
34836918|expert_4|295|299|abstract|brain|anatomical location
34836918|expert_4|365|412|abstract|microbial toxin β-<i>N</i>-methylamino-L-alanine|chemical
34836918|expert_4|415|418|abstract|BMAA|chemical
34836918|expert_4|428|430|abstract|gut|anatomical location
34836918|expert_4|449|450|abstract|PD|DDF
34836918|expert_4|623|636|abstract|wild-type mice|animal
34836918|expert_4|708|711|abstract|BMAA|chemical
34836918|expert_4|741|754|abstract|gut microbiota|microbiome
34836918|expert_4|791|802|abstract|inflammation|DDF
34836918|expert_4|839|856|abstract|brain inflammation|DDF
34836918|expert_4|859|884|abstract|dopaminergic neuronal loss|DDF
34836918|expert_4|999|1002|abstract|BMAA|chemical
34836918|expert_4|1062|1065|abstract|BMAA|chemical
34836918|expert_4|1098|1127|abstract|segmented filamentous bacteria|bacteria
34836918|expert_4|1130|1132|abstract|SFB|bacteria
34836918|expert_4|1179|1191|abstract|gut dysbiosis|DDF
34836918|expert_4|1194|1214|abstract|immune cell migration|DDF
34836918|expert_4|1227|1249|abstract|intestinal inflammation|DDF
34836918|expert_4|1252|1276|abstract|loss of barrier integrity|DDF
34836918|expert_4|1331|1334|abstract|BMAA|chemical
34836918|expert_4|1410|1420|abstract|cardiolipin|chemical
34836918|expert_4|1506|1522|abstract|neuroinflammation|DDF
34836918|expert_4|1525|1550|abstract|dopaminergic neuronal loss|DDF
34836918|expert_4|1556|1569|abstract|motor deficits|DDF
34836918|expert_4|1645|1648|abstract|BMAA|chemical
34836918|expert_4|1719|1730|abstract|PD pathology|DDF
34836918|expert_4|1741|1743|abstract|gut|anatomical location
34836918|expert_4|1752|1756|abstract|brain|anatomical location
34836918|expert_4|1784|1797|abstract|'gut-first' PD|DDF
37900921|expert_5|52|65|title|gut microbiome|microbiome
37900921|expert_5|75|88|title|neuromodulator|chemical
37900921|expert_5|104|109|title|autism|DDF
37900921|expert_5|0|33|abstract|Gut-microbiome-derived metabolites|chemical
37900921|expert_5|44|56|abstract|4-Ethylphenol|chemical
37900921|expert_5|59|61|abstract|4EP|chemical
37900921|expert_5|423|439|abstract|host-modified 4EP|chemical
37900921|expert_5|442|462|abstract|4-ethylphenol sulfate|chemical
37900921|expert_5|465|468|abstract|4EPS|chemical
37900921|expert_5|495|511|abstract|anxiety phenotype|DDF
37900921|expert_5|516|535|abstract|autistic individuals|human
37900921|expert_5|650|663|abstract|gut microbiome|microbiome
37900921|expert_5|695|697|abstract|4EP|chemical
37900921|expert_5|713|745|abstract|increased intestinal permeability|DDF
37900921|expert_5|760|779|abstract|autistic individuals|human
37900921|expert_5|823|825|abstract|4EP|chemical
37900921|expert_5|834|837|abstract|4EPS|chemical
37900921|expert_5|850|863|abstract|gut epithelium|anatomical location
37900921|expert_5|911|928|abstract|kidney dysfunction|DDF
37900921|expert_5|964|983|abstract|autistic individuals|human
37900921|expert_5|1007|1009|abstract|4EP|chemical
37900921|expert_5|1089|1092|abstract|4EPS|chemical
37900921|expert_5|1101|1105|abstract|brain|anatomical location
37900921|expert_5|1110|1113|abstract|mice|animal
37900921|expert_5|1185|1191|abstract|anxiety|DDF
37900921|expert_5|1251|1253|abstract|4EP|chemical
37900921|expert_5|1262|1265|abstract|4EPS|chemical
37900921|expert_5|1270|1281|abstract|human brains|anatomical location
37900921|expert_5|1408|1410|abstract|4EP|chemical
37900921|expert_5|1486|1507|abstract|endogenous metabolites|chemical
37900921|expert_5|1701|1715|abstract|4EP-glucuronide|chemical
37900921|expert_5|1788|1790|abstract|4EP|chemical
37900921|expert_5|1801|1803|abstract|gut|anatomical location
37900921|expert_5|1843|1845|abstract|4EP|chemical
37900921|expert_5|1854|1857|abstract|4EPS|chemical
37900921|expert_5|1868|1872|abstract|brain|anatomical location
37900921|expert_5|1906|1912|abstract|kidneys|anatomical location
37900921|expert_5|1967|1969|abstract|4EP|chemical
34204057|expert_1|0|17|title|Mediterranean Diet|food
34204057|expert_1|41|65|abstract|non-communicable diseases|DDF
34204057|expert_1|75|81|abstract|obesity|DDF
34204057|expert_1|84|91|abstract|diabetes|DDF
34204057|expert_1|94|111|abstract|metabolic syndrome|DDF
34204057|expert_1|118|138|abstract|cardiovascular events|DDF
34204057|expert_1|287|303|abstract|sleep deprivation|DDF
34204057|expert_1|426|443|abstract|Mediterranean diet|food
34204057|expert_1|446|447|abstract|MD|food
34204057|expert_1|459|464|abstract|fruits|food
34204057|expert_1|467|473|abstract|legumes|food
34204057|expert_1|476|485|abstract|vegetables|food
34204057|expert_1|488|496|abstract|olive oil|food
34204057|expert_1|499|503|abstract|herbs|food
34204057|expert_1|506|511|abstract|spices|food
34204057|expert_1|615|616|abstract|MD|food
34204057|expert_1|738|739|abstract|MD|food
34204057|expert_1|827|852|abstract|neurodegenerative diseases|DDF
34204057|expert_1|875|884|abstract|depression|DDF
34204057|expert_1|890|915|abstract|psychosocial maladjustment|DDF
34204057|expert_1|989|1001|abstract|female people|human
34204057|expert_1|1029|1042|abstract|gut microbiota|microbiome
34204057|expert_1|1173|1174|abstract|MD|food
34204057|expert_1|1305|1306|abstract|MD|food
33318317|expert_5|26|50|title|mild cognitive impairment|DDF
33318317|expert_5|66|79|title|gut microbiome|microbiome
33318317|expert_5|66|79|abstract|gut microbiota|microbiome
33318317|expert_5|88|92|abstract|brain|anatomical location
33318317|expert_5|130|134|abstract|brain|anatomical location
33318317|expert_5|158|171|abstract|gut microbiota|microbiome
33318317|expert_5|294|310|abstract|cognitive decline|DDF
33318317|expert_5|387|396|abstract|impairment|DDF
33318317|expert_5|399|414|abstract|Elderly patients|human
33318317|expert_5|431|455|abstract|mild cognitive impairment|DDF
33318317|expert_5|469|522|abstract|randomized-control trial of mindful awareness practice|biomedical technique
33318317|expert_5|525|554|abstract|Neuropsychological assessments|biomedical technique
33318317|expert_5|557|576|abstract|inflammatory markers|biomedical technique
33318317|expert_5|647|666|abstract|cognitive impairment|DDF
33318317|expert_5|792|803|abstract|Ruminococcus|bacteria
33318317|expert_5|812|829|abstract|Recognition Trials|biomedical technique
33318317|expert_5|832|833|abstract|RT|biomedical technique
33318317|expert_5|837|855|abstract|Digit Span Backward|biomedical technique
33318317|expert_5|858|860|abstract|DSB|biomedical technique
33318317|expert_5|864|884|abstract|Semantic Fluency Span|biomedical technique
33318317|expert_5|887|889|abstract|SFS|biomedical technique
33318317|expert_5|896|908|abstract|Memory Domain|biomedical technique
33318317|expert_5|911|912|abstract|MD|biomedical technique
33318317|expert_5|919|929|abstract|Coprococcus|bacteria
33318317|expert_5|938|940|abstract|DSB|biomedical technique
33318317|expert_5|943|961|abstract|Color Trails Test 2|biomedical technique
33318317|expert_5|964|967|abstract|CTT2|biomedical technique
33318317|expert_5|974|985|abstract|Block Design|biomedical technique
33318317|expert_5|988|989|abstract|BD|biomedical technique
33318317|expert_5|996|1010|abstract|Parabacteroides|bacteria
33318317|expert_5|1019|1021|abstract|DSB|biomedical technique
33318317|expert_5|1027|1029|abstract|SFS|biomedical technique
33318317|expert_5|1035|1047|abstract|Fusobacterium|bacteria
33318317|expert_5|1056|1058|abstract|DSB|biomedical technique
33318317|expert_5|1064|1067|abstract|CTT2|biomedical technique
33318317|expert_5|1073|1090|abstract|Enterobacteriaceae|bacteria
33318317|expert_5|1099|1100|abstract|BD|biomedical technique
33318317|expert_5|1106|1108|abstract|SFS|biomedical technique
33318317|expert_5|1114|1128|abstract|Ruminococcaceae|bacteria
33318317|expert_5|1137|1139|abstract|DSB|biomedical technique
33318317|expert_5|1145|1165|abstract|Phascolarctobacterium|bacteria
33318317|expert_5|1174|1175|abstract|MD|biomedical technique
33318317|expert_5|1215|1250|abstract|alteration in the cognitive capacity|DDF
33318317|expert_5|1380|1384|abstract|brain|anatomical location
33318317|expert_5|1450|1461|abstract|gut microbes|microbiome
34704023|expert_6|50|68|title|Parkinson's disease|DDF
34704023|expert_6|74|91|title|multiple sclerosis|DDF
34704023|expert_6|66|87|abstract|neurological disorders|DDF
34704023|expert_6|474|487|abstract|gut microbiome|microbiome
34704023|expert_6|684|713|abstract|gut microbiome alpha-diversity|DDF
34704023|expert_6|719|740|abstract|neurological disorders|DDF
34704023|expert_6|815|836|abstract|neurological disorders|DDF
34704023|expert_6|968|991|abstract|16S rRNA gene sequencing|biomedical technique
34704023|expert_6|996|1014|abstract|Parkinson's disease|DDF
34704023|expert_6|1017|1034|abstract|multiple Sclerosis|DDF
34704023|expert_6|1040|1058|abstract|Alzheimer's disease|DDF
34704023|expert_6|1159|1181|abstract|Shannon diversity index|statistical technique
34704023|expert_6|1217|1229|abstract|meta-analysis|statistical technique
34704023|expert_6|1261|1268|abstract|patients|human
34704023|expert_6|1274|1289|abstract|healthy controls|human
34704023|expert_6|1329|1347|abstract|Parkinson's disease|DDF
34704023|expert_6|1386|1404|abstract|Parkinson's Disease|DDF
34704023|expert_6|1410|1425|abstract|healthy controls|human
34704023|expert_6|1465|1482|abstract|multiple sclerosis|DDF
34704023|expert_6|1520|1537|abstract|Multiple Sclerosis|DDF
34704023|expert_6|1543|1558|abstract|healthy controls|human
34704023|expert_6|1566|1584|abstract|Alzheimer's disease|DDF
34704023|expert_6|1591|1603|abstract|meta-analysis|statistical technique
34704023|expert_6|1719|1769|abstract|Parkinson's disease and multiple sclerosis patients|human
34704023|expert_6|1788|1803|abstract|healthy controls|human
34704023|expert_6|1830|1842|abstract|Shannon index|statistical technique
34704023|expert_6|1872|1893|abstract|neurological disorders|DDF
34704023|expert_6|2011|2029|abstract|Parkinson's Disease|DDF
34704023|expert_6|2128|2149|abstract|neurological disorders|DDF
34704023|expert_6|2200|2248|abstract|gastro-intestinal, immune and metabolic disorders|DDF
34704023|expert_6|2302|2320|abstract|Parkinson's disease|DDF
34704023|expert_6|2326|2343|abstract|multiple sclerosis|DDF
28629758|expert_5|20|33|title|gut microbiota|microbiome
28629758|expert_5|59|82|title|social avoidance effects|DDF
28629758|expert_5|87|107|title|chronic social defeat|DDF
28629758|expert_5|112|120|title|male mice|animal
28629758|expert_5|60|73|abstract|gut microbiome|microbiome
28629758|expert_5|140|149|abstract|depression|DDF
28629758|expert_5|302|327|abstract|social avoidance behaviors|DDF
28629758|expert_5|343|352|abstract|depression|DDF
28629758|expert_5|359|385|abstract|pro-inflammatory variations|DDF
28629758|expert_5|393|414|abstract|socially stressed mice|animal
28629758|expert_5|417|433|abstract|Male C57BL/6 mice|animal
28629758|expert_5|520|545|abstract|Social avoidance behaviors|DDF
28629758|expert_5|705|718|abstract|corticosterone|chemical
28629758|expert_5|721|746|abstract|pro-inflammatory cytokines|chemical
28629758|expert_5|776|779|abstract|Mice|animal
28629758|expert_5|837|857|abstract|chronic social defeat|DDF
28629758|expert_5|873|905|abstract|severe social avoidance behaviors|DDF
28629758|expert_5|1024|1049|abstract|plasma and brain cytokines|chemical
28629758|expert_5|1085|1106|abstract|socially defeated mice|animal
28629758|expert_5|1143|1161|abstract|interleukin (IL)-1β|chemical
28629758|expert_5|1167|1170|abstract|IL-6|chemical
28629758|expert_5|1183|1199|abstract|prefrontal cortex|anatomical location
28629758|expert_5|1244|1262|abstract|Flavobacterium spp.|bacteria
28629758|expert_5|1289|1305|abstract|Turicibacter spp.|bacteria
28629758|expert_5|1575|1589|abstract|social deficits|DDF
36191806|expert_5|40|67|title|subdiaphragmatic vagus nerve|anatomical location
36191806|expert_5|72|97|title|depression-like phenotypes|DDF
36191806|expert_5|102|122|title|Chrna7 knock-out mice|animal
36191806|expert_5|4|13|abstract|α7 subtype|chemical
36191806|expert_5|22|53|abstract|nicotinic acetylcholine receptor|chemical
36191806|expert_5|56|63|abstract|α7 nAChR|chemical
36191806|expert_5|75|80|abstract|Chrna7|gene
36191806|expert_5|185|210|abstract|Chrna7 knock-out (KO) mice|animal
36191806|expert_5|217|241|abstract|depression-like behaviors|DDF
36191806|expert_5|251|288|abstract|abnormal composition of gut microbiota|DDF
36191806|expert_5|294|314|abstract|systemic inflammation|DDF
36191806|expert_5|335|362|abstract|subdiaphragmatic vagus nerve|anatomical location
36191806|expert_5|418|442|abstract|subdiaphragmatic vagotomy|biomedical technique
36191806|expert_5|445|447|abstract|SDV|biomedical technique
36191806|expert_5|463|487|abstract|depression-like behaviors|DDF
36191806|expert_5|490|527|abstract|abnormal composition of gut microbiota|DDF
36191806|expert_5|534|561|abstract|microbes-derived metabolites|chemical
36191806|expert_5|566|579|abstract|Chrna7 KO mice|animal
36191806|expert_5|582|584|abstract|SDV|biomedical technique
36191806|expert_5|594|618|abstract|depression-like behaviors|DDF
36191806|expert_5|646|662|abstract|synaptic proteins|chemical
36191806|expert_5|671|694|abstract|medial prefrontal cortex|anatomical location
36191806|expert_5|697|700|abstract|mPFC|anatomical location
36191806|expert_5|706|719|abstract|Chrna7 KO mice|animal
36191806|expert_5|722|778|abstract|LEfSe (linear discriminant analysis effect size) analysis|statistical technique
36191806|expert_5|806|828|abstract|Lactobacillus sp. BL302|bacteria
36191806|expert_5|843|863|abstract|Lactobacillus hominis|bacteria
36191806|expert_5|882|902|abstract|Lactobacillus reuteri|bacteria
36191806|expert_5|959|972|abstract|KO + SDV group|animal
36191806|expert_5|1030|1104|abstract|three groups [wild-type (WT) + sham group, KO + sham group, KO + SDV group]|animal
36191806|expert_5|1139|1156|abstract|plasma metabolites|chemical
36191806|expert_5|1176|1187|abstract|three groups|animal
36191806|expert_5|1254|1271|abstract|several microbiome|microbiome
36191806|expert_5|1297|1313|abstract|synaptic proteins|chemical
36191806|expert_5|1384|1401|abstract|several microbiome|microbiome
36191806|expert_5|1407|1424|abstract|plasma metabolites|chemical
36191806|expert_5|1472|1485|abstract|Chrna7 KO mice|animal
36191806|expert_5|1495|1519|abstract|depression-like behaviors|DDF
36191806|expert_5|1547|1563|abstract|synaptic proteins|chemical
36191806|expert_5|1572|1575|abstract|mPFC|anatomical location
36191806|expert_5|1615|1642|abstract|subdiaphragmatic vagus nerve|anatomical location
37485386|expert_3|0|9|title|Prebiotics|dietary supplement
37485386|expert_3|15|24|title|depression|DDF
37485386|expert_3|40|53|title|gut microbiota|microbiome
37485386|expert_3|0|9|abstract|Depression|DDF
37485386|expert_3|14|26|abstract|mood disorder|DDF
37485386|expert_3|170|179|abstract|Prebiotics|dietary supplement
37485386|expert_3|242|260|abstract|host microorganisms|bacteria
37485386|expert_3|395|404|abstract|depression|DDF
37485386|expert_3|459|486|abstract|carbohydrate-type prebiotics|dietary supplement
37485386|expert_3|496|515|abstract|inulin-type fructans|dietary supplement
37485386|expert_3|518|540|abstract|galactooligosaccharides|dietary supplement
37485386|expert_3|543|545|abstract|GOS|dietary supplement
37485386|expert_3|549|575|abstract|human milk oligosaccharides|dietary supplement
37485386|expert_3|578|593|abstract|resistant starch|dietary supplement
37485386|expert_3|596|619|abstract|prebiotic phytochemicals|chemical
37485386|expert_3|631|654|abstract|epigallocatechin gallate|chemical
37485386|expert_3|657|660|abstract|EGCG|chemical
37485386|expert_3|664|680|abstract|chlorogenic acids|chemical
37485386|expert_3|683|693|abstract|resveratrol|chemical
37485386|expert_3|700|715|abstract|prebiotic lipids|chemical
37485386|expert_3|718|746|abstract|n-3 polysaturated fatty acids|chemical
37485386|expert_3|779|788|abstract|depression|DDF
37485386|expert_3|817|819|abstract|GOS|dietary supplement
37485386|expert_3|850|870|abstract|eicosapentaenoic acid|chemical
37485386|expert_3|917|935|abstract|depressive symptoms|DDF
37485386|expert_3|944|947|abstract|EGCG|chemical
37485386|expert_3|1118|1127|abstract|prebiotics|dietary supplement
37485386|expert_3|1132|1141|abstract|depression|DDF
37485386|expert_3|1168|1184|abstract|neurotransmitters|chemical
37485386|expert_3|1201|1223|abstract|short-chain fatty acids|chemical
37485386|expert_3|1244|1255|abstract|inflammation|DDF
33936013|expert_6|19|58|title|Human Intestinal <i>Bacteroides</i> spp.|bacteria
33936013|expert_6|97|117|title|Acid Stress Tolerance|DDF
33936013|expert_6|179|216|abstract|microbiota-derived γ-aminobutyric acid|chemical
33936013|expert_6|219|222|abstract|GABA|chemical
33936013|expert_6|305|347|abstract|glutamate decarboxylase (GAD)-encoding gene|gene
33936013|expert_6|374|377|abstract|GABA|chemical
33936013|expert_6|397|437|abstract|human intestinal genus <i>Bacteroides</i>|bacteria
33936013|expert_6|462|465|abstract|GABA|chemical
33936013|expert_6|484|494|abstract|Bacteroides|bacteria
33936013|expert_6|546|565|abstract|comparative genomics|biomedical technique
33936013|expert_6|571|583|abstract|phylogenetics|biomedical technique
33936013|expert_6|604|614|abstract|Bacteroides|bacteria
33936013|expert_6|811|853|abstract|i>Bacteroides thetaiotaomicron</i> DSM 2079|bacteria
33936013|expert_6|960|987|abstract|acid-induced cellular damage|DDF
33936013|expert_6|1080|1082|abstract|GAD|chemical
33936013|expert_6|1087|1097|abstract|glutaminase|chemical
33936013|expert_6|1102|1126|abstract|glutamate/GABA antiporter|chemical
