pmid|annotator|subject_text_span|subject_label|predicate|object_text_span|object_label
36493975|expert_6|brain|anatomical location|located in|CPZ-treated mice|animal
36493975|expert_6|MS|DDF|strike|vagus nerve|anatomical location
36493975|expert_6|gut microbiota|microbiome|located in|brain|anatomical location
36493975|expert_6|demyelination|DDF|strike|subdiaphragmatic vagus nerve|anatomical location
36493975|expert_6|subdiaphragmatic vagotomy|DDF|affect|demyelination|DDF
36493975|expert_6|SDV|DDF|affect|demyelination|DDF
37213508|expert_6|gut flora|microbiome|is linked to|colorectal cancer|DDF
33046051|expert_7|gut microbiome|microbiome|used by|16s rRNA sequencing technique|biomedical technique
33046051|expert_7|multiple sclerosis|DDF|target|individuals|human
33046051|expert_7|gut microbiome|microbiome|is linked to|multiple sclerosis|DDF
33046051|expert_7|MS|DDF|target|individuals|human
33046051|expert_7|gut microbiome|microbiome|located in|individuals|human
33046051|expert_7|autoimmune central nervous system disease|DDF|target|individuals|human
38204948|expert_1|PCOS|DDF|target|reproductive-aged women|human
38204948|expert_1|Polycystic ovarian syndrome|DDF|affect|depression|DDF
38204948|expert_1|Polycystic ovarian syndrome|DDF|affect|anxiety|DDF
38204948|expert_1|Polycystic ovarian syndrome|DDF|target|reproductive-aged women|human
38204948|expert_1|micronutrient supplementation|dietary supplement|influence|psychiatric symptoms|DDF
38204948|expert_1|PCOS|DDF|target|patients|human
38204948|expert_1|Polycystic ovarian syndrome|DDF|affect|psychiatric disorders|DDF
38204948|expert_1|psychiatric symptoms|DDF|target|PCOS patients|human
38204948|expert_1|probiotics|dietary supplement|influence|psychiatric symptoms|DDF
31952911|expert_2|mental disorders|DDF|change abundance|Actinobacteria|bacteria
31952911|expert_2|psychotic disorders|DDF|change abundance|Actinobacteria|bacteria
31952911|expert_2|gut microbiota|microbiome|is linked to|psychotic disorders|DDF
31952911|expert_2|bipolar disorder|DDF|change abundance|Actinobacteria|bacteria
31952911|expert_2|depression|DDF|change abundance|Firmicutes|bacteria
31952911|expert_2|gut microbiota|microbiome|is linked to|mental disorders|DDF
31952911|expert_2|gut microbiota|microbiome|is linked to|psychotic and affective disorders|DDF
31952911|expert_2|gut microbiota|microbiome|located in|healthy controls|human
31952911|expert_2|bipolar disorder|DDF|change abundance|Firmicutes|bacteria
31952911|expert_2|gut microbiota|microbiome|is linked to|depression|DDF
31952911|expert_2|depression|DDF|change abundance|Actinobacteria|bacteria
31952911|expert_2|mental disorders|DDF|change abundance|Lachnospiraceae|bacteria
31952911|expert_2|psychotic disorders|DDF|change abundance|Firmicutes|bacteria
31952911|expert_2|gut microbiota|microbiome|located in|patients|human
31952911|expert_2|mental disorders|DDF|change abundance|Firmicutes|bacteria
31952911|expert_2|gut microbiota|microbiome|is linked to|bipolar disorder|DDF
31952911|expert_2|mental disorders|DDF|change abundance|Faecalibacterium|bacteria
29023380|expert_5|microbially-derived neurotransmitters|chemical|located in|brain|anatomical location
29023380|expert_5|vagal and spinal afferent neurons|chemical|located in|brain|anatomical location
28572752|expert_1|functional bowel disorder|DDF|target|patients|human
28572752|expert_1|alcohol overconsumption|DDF|target|patients|human
28572752|expert_1|small intestinal malabsorption|DDF|target|patients|human
28572752|expert_1|patients|human|used by|<sup>13</sup>C-D-xylose breath testing|biomedical technique
28572752|expert_1|gut microbiota|microbiome|is linked to|chronic alcohol overconsumption|DDF
28572752|expert_1|coeliac disease|DDF|target|patients|human
28572752|expert_1|impaired colonic microbial metabolism|DDF|target|patients|human
28572752|expert_1|patients|human|used by|<sup>13</sup>C-D-xylose breath tests|biomedical technique
28572752|expert_1|healthy controls|human|used by|<sup>13</sup>C-D-xylose breath tests|biomedical technique
36346385|expert_7|prebiotic treatment|dietary supplement|impact|gut microbiome|microbiome
36346385|expert_7|gut microbiome|microbiome|located in|ASO mice|animal
36346385|expert_7|substantia nigra|anatomical location|located in|mice|animal
36346385|expert_7|Parkinson's disease|DDF|strike|brain|anatomical location
36346385|expert_7|gut microbiome|microbiome|is linked to|motor and GI symptoms|DDF
36346385|expert_7|Parkinson's disease|DDF|strike|peripheral tissues|anatomical location
36346385|expert_7|PD|DDF|change abundance|gut microbiome|microbiome
36346385|expert_7|substantia nigra|anatomical location|located in|ASO mice|animal
36346385|expert_7|prebiotic treatment|dietary supplement|influence|microglial activation|DDF
36346385|expert_7|α-synuclein pathology|DDF|affect|PD|DDF
36346385|expert_7|neuroinflammation|DDF|affect|PD|DDF
36346385|expert_7|ASO mice|animal|used by|Single-cell RNA-seq analysis|biomedical technique
36346385|expert_7|PD-like symptoms and pathology|DDF|target|α-synuclein overexpressing (ASO) mice|animal
36346385|expert_7|α-synuclein aggregation|DDF|strike|substantia nigra|anatomical location
36346385|expert_7|neurodegeneration|DDF|affect|PD|DDF
36346385|expert_7|PD|DDF|strike|gastrointestinal (GI) tract|anatomical location
36346385|expert_7|striatum|anatomical location|located in|ASO mice|animal
36346385|expert_7|motor deficits|DDF|target|ASO mice|animal
36346385|expert_7|motor symptoms|DDF|target|mice|animal
36346385|expert_7|α-synuclein pathology|DDF|affect|Parkinson's disease|DDF
36346385|expert_7|Parkinson's disease|DDF|strike|gastrointestinal (GI) tract|anatomical location
36346385|expert_7|neuroinflammation|DDF|affect|Parkinson's disease|DDF
36346385|expert_7|gut microbiome|microbiome|is linked to|PD|DDF
36346385|expert_7|neurodegeneration|DDF|affect|Parkinson's disease|DDF
36346385|expert_7|PD|DDF|strike|brain|anatomical location
36346385|expert_7|gut microbiome|microbiome|located in|α-synuclein overexpressing (ASO) mice|animal
36346385|expert_7|PD|DDF|strike|peripheral tissues|anatomical location
36346385|expert_7|motor deficits|DDF|target|α-synuclein overexpressing mice|animal
32459708|expert_6|gut microbiota|microbiome|is linked to|autism|DDF
32459708|expert_6|gut microbiota|microbiome|is linked to|neurodegenerative disorders|DDF
32459708|expert_6|gut microbiota|microbiome|is linked to|mental and neurological disorders|DDF
32459708|expert_6|gut microbiota|microbiome|is linked to|depression|DDF
32459708|expert_6|gut microbiota|microbiome|is linked to|anxiety|DDF
32459708|expert_6|gut microbiota|microbiome|is linked to|mental illnesses|DDF
32459708|expert_6|gut microbiota|microbiome|is linked to|Alzheimer's and Parkinson's diseases|DDF
33177907|expert_5|Inflammation|DDF|affect|Acute and Chronic Insomnia|DDF
33177907|expert_5|Inflammation|DDF|target|Patients|human
33177907|expert_5|Gut microbiota|microbiome|is linked to|insomnia|DDF
33177907|expert_5|Acute and Chronic Insomnia|DDF|target|Patients|human
38089822|expert_7|Clostridiuminnocuumgroup|bacteria|influence|insomnia|DDF
38089822|expert_7|Negativicutes|bacteria|influence|insomnia|DDF
38089822|expert_7|Prevotella7|bacteria|influence|insomnia|DDF
38089822|expert_7|gut microbiota|microbiome|is linked to|insomnia|DDF
38089822|expert_7|Lachnoclostridium|bacteria|influence|insomnia|DDF
38089822|expert_7|intestinal flora|microbiome|is linked to|insomnia|DDF
38089822|expert_7|Dorea|bacteria|influence|insomnia|DDF
38089822|expert_7|Selenomonadalesare|bacteria|influence|insomnia|DDF
38089822|expert_7|Insomnia|DDF|affect|systemic disorders|DDF
31646148|expert_6|bile acids|chemical|influence|depressive behavior|DDF
31646148|expert_6|gut bacteria|bacteria|influence|depressive behavior|DDF
31646148|expert_6|lactate|chemical|influence|depressive behavior|DDF
31646148|expert_6|gut microbiota|microbiome|is linked to|depression|DDF
31646148|expert_6|vitamins|chemical|influence|depressive behavior|DDF
31646148|expert_6|choline metabolites|chemical|influence|depressive behavior|DDF
31646148|expert_6|indoles|chemical|influence|depressive behavior|DDF
31646148|expert_6|short-chain fatty acids|chemical|influence|depressive behavior|DDF
23981537|expert_3|ATP|chemical|influence|cell danger response|DDF
23981537|expert_3|ADP|chemical|influence|cell danger response|DDF
23981537|expert_3|Krebs cycle intermediates|chemical|influence|cell danger response|DDF
23981537|expert_3|oxygen|chemical|influence|cell danger response|DDF
23981537|expert_3|ROS|chemical|influence|cell danger response|DDF
23981537|expert_3|CDR|DDF|change abundance|gut microbiome|microbiome
23981537|expert_3|reactive oxygen species|chemical|influence|cell danger response|DDF
37657622|expert_3|gut microbiota|microbiome|is linked to|MDD|DDF
37657622|expert_3|MDD|DDF|change abundance|Bifidobacterium|bacteria
37657622|expert_3|patients|human|used by|shotgun metagenomic sequencing|biomedical technique
37657622|expert_3|MDD|DDF|change abundance|Blautia|bacteria
37657622|expert_3|patients|human|used by|16S rRNA gene sequencing|biomedical technique
37657622|expert_3|gut microbiome|microbiome|is linked to|major depressive disorder|DDF
37657622|expert_3|gut microbiota|microbiome|is linked to|major depressive disorder|DDF
37657622|expert_3|gut microbiota|microbiome|located in|patients|human
37657622|expert_3|MDD|DDF|target|patients|human
36760344|expert_2|Tibetan Buddhist monks|human|used by|16S rRNA gene sequencing|biomedical technique
36760344|expert_2|intestinal flora|microbiome|used by|16S rRNA gene sequencing|biomedical technique
36760344|expert_2|faecal microbiota|microbiome|used by|Phylogenetic Investigation of Communities by Reconstruction of Unobserved States (PICRUSt) analysis|biomedical technique
36760344|expert_2|neighbouring residents|human|used by|16S rRNA gene sequencing|biomedical technique
33722869|expert_6|Mental health disorders|DDF|affect|functional gastrointestinal disorders|DDF
33722869|expert_6|anxiety/depression|DDF|affect|irritable bowel syndrome|DDF
33722869|expert_6|oral and gut microbiota|microbiome|is linked to|Mental health disorders|DDF
33722869|expert_6|depressive/anxiety disorder|DDF|target|controls|human
33722869|expert_6|gut and oral microbiota|microbiome|located in|females|human
33722869|expert_6|depressive/anxiety disorder|DDF|target|females|human
33722869|expert_6|oral and gut microbiota|microbiome|located in|gastrointestinal tract|anatomical location
33722869|expert_6|depressive/anxiety disorder|DDF|target|participants|human
33722869|expert_6|anxiety/depression|DDF|affect|IBS|DDF
33722869|expert_6|oral and gut microbiota|microbiome|is linked to|functional gastrointestinal disorders|DDF
34776854|expert_3|gut microbiota|microbiome|used by|Illumina sequencing|biomedical technique
34776854|expert_3|Parkinson's Disease|DDF|change abundance|Gut Microbiome|microbiome
34776854|expert_3|Synergistetes|bacteria|part of|gut microbiota|microbiome
34776854|expert_3|Proteobacteria|bacteria|part of|gut microbiota|microbiome
34776854|expert_3|Agathobaculum|bacteria|part of|gut microbiota|microbiome
34776854|expert_3|healthy controls|human|used by|Illumina sequencing|biomedical technique
34776854|expert_3|Intestinibacter|bacteria|part of|gut microbiota|microbiome
34776854|expert_3|gut microbiome|microbiome|located in|southern hemisphere PD population|human
34776854|expert_3|olidextribacter|bacteria|part of|gut microbiota|microbiome
34776854|expert_3|PwP|human|used by|Illumina sequencing|biomedical technique
34776854|expert_3|gut microbiome|microbiome|is linked to|PD|DDF
34776854|expert_3|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
34776854|expert_3|Kineothrix|bacteria|part of|gut microbiota|microbiome
34776854|expert_3|people with PD|human|used by|Illumina sequencing|biomedical technique
34776854|expert_3|Roseburia|bacteria|part of|gut microbiota|microbiome
28976454|expert_4|psychiatric disorders|DDF|change abundance|Prevotella species|bacteria
28976454|expert_4|psychiatric disorders|DDF|change abundance|gut microbiota|microbiome
28976454|expert_4|probiotics|dietary supplement|influence|Clostridium difficile colitis|DDF
28976454|expert_4|gut microbiota|microbiome|is linked to|psychiatric disorders|DDF
28976454|expert_4|psychiatric disorders|DDF|affect|dysbiosis|DDF
31053995|expert_4|healthy controls|human|used by|LC-MS/MS|biomedical technique
31053995|expert_4|NAPEs|chemical|located in|6-OHDA|animal
31053995|expert_4|individuals|human|used by|LC-MS/MS|biomedical technique
31053995|expert_4|lipids|chemical|influence|PD|DDF
31053995|expert_4|Parkinson's|DDF|interact|NAPEs|chemical
38576868|expert_3|gut microbiota|microbiome|is linked to|Bipolar disorder|DDF
38576868|expert_3|gut microbiota|microbiome|is linked to|bipolar disorder|DDF
37511699|expert_1|Antidepressants|drug|impact|gut microbiota|microbiome
37511699|expert_1|Pharmacomicrobiomics|microbiome|is linked to|Depression|DDF
37464164|expert_2|gut microbiome|microbiome|is linked to|neurological and psychiatric disorders|DDF
37464164|expert_2|gut microbiota|microbiome|located in|rodent gut|anatomical location
37464164|expert_2|gut microbiota|microbiome|used by|microbiome profiling|biomedical technique
37464164|expert_2|gut microbiota|microbiome|used by|V4 16S rRNA gene sequencing|biomedical technique
37368331|expert_7|gut dysbiosis|DDF|target|PD patients|human
37368331|expert_7|gut microbiome|microbiome|located in|Occidental Patients|human
37368331|expert_7|gut microbiome|microbiome|located in|populations|human
37368331|expert_7|Parkinson's disease|DDF|affect|gut microbiota dysbiosis|DDF
37368331|expert_7|gut microbiome|microbiome|is linked to|gut microbiota dysbiosis|DDF
37368331|expert_7|Gut Microbiota|microbiome|is linked to|Parkinson's Disease|DDF
37368331|expert_7|gut microbiome|microbiome|is linked to|PD|DDF
37368331|expert_7|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
37368331|expert_7|Parkinson's Disease|DDF|target|Occidental Patients|human
37368331|expert_7|PD|DDF|target|PD patients|human
37368331|expert_7|gut microbiome|microbiome|located in|non-PD controls|human
37368331|expert_7|Parkinson's disease|DDF|target|Occidental Patients|human
37368331|expert_7|PD|DDF|target|Occidental Patients|human
37368331|expert_7|gut microbiome|microbiome|located in|PD patients|human
37396336|expert_3|mice|animal|used by|voluntary wheel running|biomedical technique
36517709|expert_6|PHP|chemical|impact|Faecalibaculum|bacteria
36517709|expert_6|PHP|chemical|interact|serum total cholesterol|chemical
36517709|expert_6|butyric acid|chemical|located in|colon|anatomical location
36517709|expert_6|LPHP|chemical|change expression|Abhd5|gene
36517709|expert_6|PHP|chemical|interact|triglycerides|chemical
36517709|expert_6|Low-dose PHP|chemical|change expression|Abhd5|gene
36517709|expert_6|LPHP|chemical|change expression|Pnpla3|gene
36517709|expert_6|LPHP|chemical|change expression|fatty acid transport genes|gene
36517709|expert_6|LPHP|chemical|change expression|adipogenesis|gene
36517709|expert_6|HPHP|chemical|interact|Acacb|chemical
36517709|expert_6|Low-dose PHP|chemical|change expression|fatty acid transport genes|gene
36517709|expert_6|PHP|chemical|interact|low-density lipoprotein cholesterol|chemical
36517709|expert_6|Low-dose PHP|chemical|change expression|adipogenesis|gene
36517709|expert_6|HPHP|chemical|interact|CD36|chemical
36517709|expert_6|LPHP|chemical|change expression|Elovl6|gene
36517709|expert_6|butyric acid|chemical|located in|liver|anatomical location
36517709|expert_6|Low-dose PHP|chemical|change expression|Pnpla3|gene
36517709|expert_6|LPHP|chemical|change expression|Me1|gene
36517709|expert_6|Low-dose PHP|chemical|change expression|Me1|gene
36517709|expert_6|LPHP|chemical|change expression|Fasn|gene
36517709|expert_6|Low-dose PHP|chemical|change expression|Fasn|gene
36517709|expert_6|Low-dose PHP|chemical|change expression|Elovl6|gene
36517709|expert_6|Porphyra haitanensis Polysaccharides|chemical|interact|Blood Lipid|chemical
36517709|expert_6|PHP|chemical|impact|Muribaculaceae|bacteria
36517709|expert_6|PHP|chemical|impact|gut microbiota|microbiome
36517709|expert_6|HPHP|chemical|change expression|peroxisome proliferator-activated receptor gamma (PPARg) genes|gene
37978477|expert_6|gut microbiota|microbiome|is linked to|schizophrenia|DDF
37978477|expert_6|intestinal microbe|microbiome|is linked to|schizophrenia|DDF
37978477|expert_6|intestinal microflora|microbiome|is linked to|schizophrenia|DDF
37978477|expert_6|microbial metabolites|chemical|influence|psychiatric clinical symptoms|DDF
37978477|expert_6|gut microbiome|microbiome|used by|untargeted liquid chromatography-mass spectrometry-based metabolic profiling approach|biomedical technique
33713734|expert_5|Christensenellaceae|bacteria|located in|patients|human
33713734|expert_5|AD|DDF|change abundance|Flavonifractor|bacteria
33713734|expert_5|Christensenellaceae|bacteria|influence|AD|DDF
33713734|expert_5|Flavonifractor|bacteria|located in|patients|human
33713734|expert_5|Flavonifractor|bacteria|influence|AD|DDF
33713734|expert_5|gut microbiota|microbiome|located in|unaffected first-degree relatives|human
33713734|expert_5|AD|DDF|change abundance|Christensenellaceae|bacteria
33713734|expert_5|gut microbiota|microbiome|is linked to|AD|DDF
33713734|expert_5|Christensenellaceae|bacteria|influence|enhanced oxidative stress|DDF
33713734|expert_5|AD|DDF|target|non-smoking patients|human
33713734|expert_5|AD|DDF|change abundance|gut Christensenellaceae family|bacteria
33713734|expert_5|Flavonifractor|bacteria|influence|enhanced oxidative stress|DDF
33713734|expert_5|Affective disorders|DDF|change abundance|Flavonifractor|bacteria
33713734|expert_5|unaffected first-degree relatives|human|used by|16S rRNA gene amplicon sequencing|biomedical technique
33713734|expert_5|gut microbiota|microbiome|located in|healthy controls|human
33713734|expert_5|Affective disorders|DDF|change abundance|gut Flavonifractor genus|bacteria
33713734|expert_5|Affective disorders|DDF|change abundance|Christensenellaceae|bacteria
33713734|expert_5|AD|DDF|target|patients|human
33713734|expert_5|healthy controls|human|used by|16S rRNA gene amplicon sequencing|biomedical technique
33713734|expert_5|Flavonifractor|bacteria|located in|smokers|human
33713734|expert_5|gut microbiota|microbiome|used by|16S rRNA gene amplicon sequencing|biomedical technique
33713734|expert_5|Affective disorders|DDF|change abundance|gut Christensenellaceae family|bacteria
33713734|expert_5|Christensenellaceae|bacteria|located in|smokers|human
33713734|expert_5|gut Christensenellaceae family|bacteria|part of|gut microbiota|microbiome
33713734|expert_5|Christensenellaceae|bacteria|part of|gut microbiota|microbiome
33713734|expert_5|Christensenellaceae|bacteria|influence|systemic low-grade inflammation|DDF
33713734|expert_5|Flavonifractor|bacteria|part of|gut microbiota|microbiome
33713734|expert_5|gut Flavonifractor genus|bacteria|part of|gut microbiota|microbiome
33713734|expert_5|Affective disorders|DDF|target|patients|human
33713734|expert_5|Flavonifractor|bacteria|influence|systemic low-grade inflammation|DDF
33713734|expert_5|gut microbiota|microbiome|is linked to|states of dysmetabolism|DDF
34830610|expert_5|gut microbiome|microbiome|is linked to|Prader-Willi syndrome|DDF
34830610|expert_5|gut microbiome|microbiome|is linked to|obesity|DDF
34830610|expert_5|obesity|DDF|affect|Prader-Willi syndrome|DDF
34830610|expert_5|gut microbiome|microbiome|is linked to|metabolic disorders|DDF
34830610|expert_5|gut microbiome|microbiome|is linked to|mental health symptoms|DDF
34830610|expert_5|Gut Microbiome|microbiome|is linked to|Prader-Willi Syndrome|DDF
34830610|expert_5|probiotic supplementation|dietary supplement|influence|Prader-Willi syndrome|DDF
29843470|expert_1|gut microbiota|microbiome|is linked to|mental disorders|DDF
29843470|expert_1|microbiota⁻gut⁻brain dysfunction|DDF|affect|mental disorders|DDF
29843470|expert_1|Major depression|DDF|target|patients|human
29843470|expert_1|Major depression|DDF|affect|disability|DDF
29843470|expert_1|gut microbiota|microbiome|is linked to|Major depression|DDF
32469834|expert_5|gut microbiota|microbiome|is linked to|Major Depressive Disorder|DDF
32469834|expert_5|human gut microbiota|microbiome|is linked to|depression|DDF
32469834|expert_5|gut microbiota|microbiome|is linked to|MDD|DDF
32469834|expert_5|gut microbiota|microbiome|is linked to|affective disorders|DDF
32469834|expert_5|MDD|DDF|target|participants|human
32469834|expert_5|Major Depressive Disorder|DDF|target|participants|human
32469834|expert_5|affective disorders|DDF|affect|depression|DDF
37960197|expert_7|UCG009|bacteria|part of|gut microbiota|microbiome
37960197|expert_7|leucine|chemical|influence|OSA|DDF
37960197|expert_7|<i>genus</i>_<i>Ruminococcaceae</i>|bacteria|influence|OSA onset|DDF
37960197|expert_7|3-dehydrocarnitine|chemical|influence|OSA|DDF
37960197|expert_7|Gut Microbiota|microbiome|is linked to|OSA|DDF
37960197|expert_7|<i>Family</i>_<i>Ruminococcaceae</i>|bacteria|part of|gut microbiota|microbiome
37960197|expert_7|Gut Microbiota|microbiome|is linked to|obstructive sleep apnea|DDF
37960197|expert_7|UCG009|bacteria|influence|OSA onset|DDF
37960197|expert_7|<i>genus</i>_<i>Eggerthella</i>|bacteria|part of|gut microbiota|microbiome
37960197|expert_7|<i>genus</i>_<i>Subdoligranulum</i>|bacteria|part of|gut microbiota|microbiome
37960197|expert_7|epiandrosterone sulfate|chemical|influence|OSA|DDF
37960197|expert_7|<i>genus</i>_<i>Subdoligranulum</i>|bacteria|influence|OSA onset|DDF
37960197|expert_7|<i>genus</i>_<i>Ruminococcaceae</i>|bacteria|part of|gut microbiota|microbiome
37960197|expert_7|<i>xylanophilum</i>_<i>group</i>|bacteria|part of|gut microbiota|microbiome
37960197|expert_7|gut microbiota|microbiome|is linked to|OSA|DDF
37960197|expert_7|gut microbiota|microbiome|is linked to|obstructive sleep apnea|DDF
37960197|expert_7|<i>genus</i>_<i>Coprococcus2</i>|bacteria|part of|gut microbiota|microbiome
37960197|expert_7|<i>genus</i>_<i>Eubacterium</i>|bacteria|part of|gut microbiota|microbiome
37960197|expert_7|Gut Microbiota|microbiome|is linked to|Obstructive Sleep Apnea|DDF
30707176|expert_5|Ruminococcaceae|bacteria|located in|controls|human
30707176|expert_5|gut bacteria|bacteria|influence|VVS|DDF
30707176|expert_5|mean pressure drop|DDF|target|VVS patients|human
30707176|expert_5|Ruminococcaceae|bacteria|influence|syncope|DDF
30707176|expert_5|vasovagal syncope|DDF|target|children|human
30707176|expert_5|syncope|DDF|target|VVS patients|human
30707176|expert_5|gut microbiota|microbiome|is linked to|VVS|DDF
30707176|expert_5|Ruminococcaceae|bacteria|located in|VVS children|human
30707176|expert_5|diastolic pressure drop|DDF|target|VVS patients|human
30707176|expert_5|Vasovagal syncope|DDF|target|VVS patients|human
30707176|expert_5|gut microbiota|microbiome|located in|VVS children|human
30707176|expert_5|gut microbiota|microbiome|located in|children|human
30707176|expert_5|matched controls|human|used by|16S rRNA gene sequencing|biomedical technique
30707176|expert_5|VVS patients|human|used by|HUTT|biomedical technique
30707176|expert_5|VVS patients|human|used by|head-up tilt test|biomedical technique
30707176|expert_5|VVS children|human|used by|16S rRNA gene sequencing|biomedical technique
30707176|expert_5|Vasovagal syncope|DDF|target|children|human
30707176|expert_5|VVS|DDF|target|VVS patients|human
30707176|expert_5|predominant bacteria|bacteria|influence|clinical symptoms|DDF
30707176|expert_5|Ruminococcaceae|bacteria|influence|VVS|DDF
30707176|expert_5|gut bacteria|bacteria|part of|gut microbiota|microbiome
30707176|expert_5|gut microbiota|microbiome|located in|matched controls|human
30707176|expert_5|VVS|DDF|target|children|human
38139446|expert_6|gut microbiota|microbiome|is linked to|MDD|DDF
38139446|expert_6|controls|human|used by|quantitative fluorescence in situ hybridization|biomedical technique
38139446|expert_6|gut microbiota|microbiome|located in|patients|human
38139446|expert_6|patients with schizophrenia|human|used by|quantitative fluorescence in situ hybridization|biomedical technique
38139446|expert_6|Lachnostridium|bacteria|influence|MDD|DDF
38139446|expert_6|Lachnoclostridium|bacteria|influence|MDD|DDF
38139446|expert_6|severe mental disorders|DDF|target|patients|human
38139446|expert_6|patients with schizophrenia|human|used by|16S rRNA sequencing|biomedical technique
38139446|expert_6|patients with schizophrenia|human|used by|high-sensitivity C-reactive protein|biomedical technique
38139446|expert_6|Lachnostridium|bacteria|part of|gut microbiota|microbiome
38139446|expert_6|controls|human|used by|16S rRNA sequencing|biomedical technique
38139446|expert_6|Lachnoclostridium|bacteria|part of|gut microbiota|microbiome
38139446|expert_6|controls|human|used by|high-sensitivity C-reactive protein|biomedical technique
37209162|expert_4|dopamine|chemical|located in|brain|anatomical location
37209162|expert_4|γ-aminobutyric acid|chemical|located in|brain|anatomical location
37209162|expert_4|Anaerostipes|bacteria|interact|SCFAs|chemical
37209162|expert_4|Bacillus licheniformis|dietary supplement|influence|anxiety-like and depression-like behaviours|DDF
37209162|expert_4|depressive-like and anxiety-like behaviours|DDF|target|rats|animal
37209162|expert_4|Ruminococcus-2|bacteria|interact|SCFAs|chemical
37209162|expert_4|GABA|chemical|located in|brain|anatomical location
37209162|expert_4|depressive-like and anxiety-like behaviours|DDF|affect|chronic unpredictable mild stress|DDF
37209162|expert_4|tryptophan|chemical|located in|brain|anatomical location
37209162|expert_4|Bacillus licheniformis|dietary supplement|impact|gut microbiome|microbiome
37209162|expert_4|B. licheniformis|dietary supplement|influence|depressive-like behaviours|DDF
37209162|expert_4|SCFAs|chemical|located in|colon|anatomical location
37209162|expert_4|Blautia|bacteria|interact|SCFAs|chemical
37209162|expert_4|SCFA|chemical|located in|colon|anatomical location
37209162|expert_4|Parabacteroides|bacteria|interact|SCFAs|chemical
37209162|expert_4|gut microbiota|microbiome|is linked to|mental disorders|DDF
37209162|expert_4|epinephrine|chemical|located in|brain|anatomical location
37209162|expert_4|B. licheniformis|dietary supplement|influence|depressive-like and anxiety-like behaviours|DDF
37209162|expert_4|B. licheniformis|dietary supplement|impact|gut microbiota|microbiome
37209162|expert_4|short chain fatty acids|chemical|located in|colon|anatomical location
37209162|expert_4|Bacillus licheniformis|dietary supplement|influence|gut diseases|DDF
36738999|expert_6|5-HT|chemical|located in|hippocampus|anatomical location
36738999|expert_6|HCD|DDF|change abundance|Akkermansia_muciniphila|bacteria
36738999|expert_6|anxiety and depression-like behavior behavioral abnormalities|DDF|target|mice|animal
36738999|expert_6|High-cholesterol diet|dietary supplement|influence|neuroinflammation|DDF
36738999|expert_6|High-cholesterol diet|dietary supplement|influence|depression- and anxiety-like behaviors|DDF
36738999|expert_6|disorder of neuroinflammation|DDF|affect|depression- and anxiety-like behaviors|DDF
37627638|expert_4|colonic microbiota|microbiome|used by|multi-omics approach|biomedical technique
37627638|expert_4|T2DM|DDF|target|patients|human
37627638|expert_4|Lactobacillus|bacteria|part of|gut microbiota|microbiome
37627638|expert_4|coronary artery disease|DDF|target|patients|human
37627638|expert_4|type-2 diabetes mellitus|DDF|target|patients|human
37627638|expert_4|Cardiometabolic Disorder|DDF|target|Humanized Gnotobiotic Mice|animal
37627638|expert_4|prebiotic|dietary supplement|impact|Lactobacillus|bacteria
37627638|expert_4|CAD|DDF|target|patients|human
37627638|expert_4|patients|human|used by|multi-omics approach|biomedical technique
30394313|expert_4|ASD|DDF|interact|MEs|chemical
30394313|expert_4|ASD|DDF|interact|GJA1|chemical
30394313|expert_4|Listeria monocytogenes|bacteria|located in|TD children|human
30394313|expert_4|ASD|DDF|change abundance|gut microbiota|microbiome
30394313|expert_4|Autism spectrum disorder|DDF|target|children|human
30394313|expert_4|ASD|DDF|interact|gut IgA level|chemical
30394313|expert_4|ASD|DDF|interact|EYA1|chemical
30394313|expert_4|Listeria monocytogenes|bacteria|located in|ASD children|human
30394313|expert_4|MEs|chemical|located in|ASD children|human
30394313|expert_4|ASD|DDF|interact|paired box protein Pax-3|chemical
30394313|expert_4|gut microbiota-associated epitopes|chemical|located in|children|human
30394313|expert_4|ASD|DDF|interact|PAX3|chemical
30394313|expert_4|ASD|DDF|target|children|human
30394313|expert_4|ASD|DDF|interact|gut IgA levels|chemical
30394313|expert_4|Gastrointestinal (GI) problems|DDF|target|children|human
30394313|expert_4|MEs|chemical|influence|ASD|DDF
30394313|expert_4|gut microbiota|microbiome|located in|typically developing (TD) children|human
30394313|expert_4|ASD|DDF|interact|gap junction alpha-1|chemical
30394313|expert_4|gut|anatomical location|located in|children|human
30394313|expert_4|peptides|chemical|influence|autoimmune disease|DDF
30394313|expert_4|ASD|DDF|change abundance|Listeria monocytogenes|bacteria
30394313|expert_4|ASD|DDF|interact|eyes absent homolog 1 isoform 4|chemical
30394313|expert_4|MEs|chemical|located in|children|human
30394313|expert_4|autism spectrum disorders|DDF|target|children|human
30394313|expert_4|gut microbiota|microbiome|is linked to|ASD|DDF
30394313|expert_4|ASD children|human|used by|blast shotgun metagenomic sequencing|biomedical technique
30394313|expert_4|gut microbiota|microbiome|located in|ASD children|human
30394313|expert_4|typically developing (TD) children|human|used by|blast shotgun metagenomic sequencing|biomedical technique
34393849|expert_5|Psychotic symptoms|DDF|target|criteria-acute group (patients with acute schizophrenia)|human
34393849|expert_5|control group (healthy controls)|human|used by|16S rRNA sequencing|biomedical technique
