pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label
35464431	student_A	949	950	abstract	GM	microbiome	is linked to	1058	1074	abstract	neurodegeneration	DDF
35464431	student_A	949	950	abstract	GM	microbiome	is linked to	1077	1078	abstract	NF	DDF
35464431	student_A	949	950	abstract	GM	microbiome	is linked to	1080	1081	abstract	ND	DDF
35464431	student_A	949	950	abstract	GM	microbiome	is linked to	1088	1098	abstract	brain aging	DDF
35464431	student_A	949	950	abstract	GM	microbiome	is linked to	1159	1198	abstract	immune and chronic systemic inflammation	DDF
35464431	student_A	1213	1264	abstract	gut microbiota-induced systemic chronic inflammation	DDF	affect	1543	1558	abstract	chronic diseases	DDF
35464431	student_A	1394	1411	abstract	dietary components	dietary supplement	influence	1329	1362	abstract	gut mucosal immunity dysregulation	DDF
35464431	student_A	1543	1558	abstract	chronic diseases	DDF	affect	1267	1272	abstract	GM-SCI	DDF
35464431	student_A	1634	1635	abstract	NF	DDF	affect	1267	1272	abstract	GM-SCI	DDF
35464431	student_A	1634	1635	abstract	NF	DDF	affect	1213	1264	abstract	gut microbiota-induced systemic chronic inflammation	DDF
35464431	student_A	1637	1638	abstract	ND	DDF	affect	1213	1264	abstract	gut microbiota-induced systemic chronic inflammation	DDF
35464431	student_A	1637	1638	abstract	ND	DDF	affect	1267	1272	abstract	GM-SCI	DDF
35464431	student_A	1644	1654	abstract	brain aging	DDF	affect	1213	1264	abstract	gut microbiota-induced systemic chronic inflammation	DDF
35464431	student_A	1644	1654	abstract	brain aging	DDF	affect	1267	1272	abstract	GM-SCI	DDF
35464431	student_A	1772	1773	abstract	GM	microbiome	is linked to	1730	1755	abstract	inflammatory or "leaky" IB	DDF
35464431	student_A	2235	2236	abstract	GM	microbiome	is linked to	2279	2280	abstract	NF	DDF
35464431	student_A	2235	2236	abstract	GM	microbiome	is linked to	2282	2283	abstract	ND	DDF
35464431	student_A	2235	2236	abstract	GM	microbiome	is linked to	2289	2293	abstract	aging	DDF


32894625	student_A	0	33	abstract	Helicobacter pylori (HP) infection	DDF	affect	60	79	abstract	worse motor function	DDF
32894625	student_A	281	282	abstract	PD	DDF	target	267	274	abstract	patients	human


34835406	student_A	17	36	abstract	human gut microbiota	microbiome	is linked to	590	598	abstract	imbalance	DDF
34835406	student_A	17	36	abstract	human gut microbiota	microbiome	is linked to	70	94	title	Neurodegenerative Disease	DDF
34835406	student_A	17	36	abstract	human gut microbiota	microbiome	is linked to	713	738	abstract	neurodegenerative diseases	DDF
34835406	student_A	17	36	abstract	human gut microbiota	microbiome	is linked to	877	902	abstract	neurodegenerative diseases	DDF
34835406	student_A	17	36	abstract	human gut microbiota	microbiome	is linked to	981	997	abstract	neurodegeneration	DDF
34835406	student_A	17	36	abstract	human gut microbiota	microbiome	is linked to	1261	1277	abstract	neurodegeneration	DDF
34835406	student_A	17	36	abstract	human gut microbiota	microbiome	used by	1205	1207	abstract	FMT	biomedical technique
34835406	student_A	151	164	abstract	gut microbiota	microbiome	is linked to	590	598	abstract	imbalance	DDF
34835406	student_A	151	164	abstract	gut microbiota	microbiome	is linked to	70	94	title	Neurodegenerative Disease	DDF
34835406	student_A	151	164	abstract	gut microbiota	microbiome	is linked to	713	738	abstract	neurodegenerative diseases	DDF
34835406	student_A	151	164	abstract	gut microbiota	microbiome	is linked to	877	902	abstract	neurodegenerative diseases	DDF
34835406	student_A	151	164	abstract	gut microbiota	microbiome	is linked to	981	997	abstract	neurodegeneration	DDF
34835406	student_A	151	164	abstract	gut microbiota	microbiome	is linked to	1261	1277	abstract	neurodegeneration	DDF
34835406	student_A	151	164	abstract	gut microbiota	microbiome	used by	1205	1207	abstract	FMT	biomedical technique
34835406	student_A	516	529	abstract	gut microbiota	microbiome	is linked to	590	598	abstract	imbalance	DDF
34835406	student_A	516	529	abstract	gut microbiota	microbiome	is linked to	70	94	title	Neurodegenerative Disease	DDF
34835406	student_A	516	529	abstract	gut microbiota	microbiome	is linked to	713	738	abstract	neurodegenerative diseases	DDF
34835406	student_A	516	529	abstract	gut microbiota	microbiome	is linked to	877	902	abstract	neurodegenerative diseases	DDF
34835406	student_A	516	529	abstract	gut microbiota	microbiome	is linked to	981	997	abstract	neurodegeneration	DDF
34835406	student_A	516	529	abstract	gut microbiota	microbiome	is linked to	1261	1277	abstract	neurodegeneration	DDF
34835406	student_A	516	529	abstract	gut microbiota	microbiome	used by	1205	1207	abstract	FMT	biomedical technique
34835406	student_A	858	871	abstract	gut microbiota	microbiome	is linked to	590	598	abstract	imbalance	DDF
34835406	student_A	858	871	abstract	gut microbiota	microbiome	is linked to	70	94	title	Neurodegenerative Disease	DDF
34835406	student_A	858	871	abstract	gut microbiota	microbiome	is linked to	713	738	abstract	neurodegenerative diseases	DDF
34835406	student_A	858	871	abstract	gut microbiota	microbiome	is linked to	877	902	abstract	neurodegenerative diseases	DDF
34835406	student_A	858	871	abstract	gut microbiota	microbiome	is linked to	981	997	abstract	neurodegeneration	DDF
34835406	student_A	858	871	abstract	gut microbiota	microbiome	is linked to	1261	1277	abstract	neurodegeneration	DDF
34835406	student_A	858	871	abstract	gut microbiota	microbiome	used by	1205	1207	abstract	FMT	biomedical technique
34835406	student_A	963	976	abstract	gut microbiota	microbiome	is linked to	590	598	abstract	imbalance	DDF
34835406	student_A	963	976	abstract	gut microbiota	microbiome	is linked to	70	94	title	Neurodegenerative Disease	DDF
34835406	student_A	963	976	abstract	gut microbiota	microbiome	is linked to	713	738	abstract	neurodegenerative diseases	DDF
34835406	student_A	963	976	abstract	gut microbiota	microbiome	is linked to	877	902	abstract	neurodegenerative diseases	DDF
34835406	student_A	963	976	abstract	gut microbiota	microbiome	is linked to	981	997	abstract	neurodegeneration	DDF
34835406	student_A	963	976	abstract	gut microbiota	microbiome	is linked to	1261	1277	abstract	neurodegeneration	DDF
34835406	student_A	963	976	abstract	gut microbiota	microbiome	used by	1205	1207	abstract	FMT	biomedical technique
34835406	student_A	1156	1165	abstract	probiotics	dietary supplement	impact	17	36	abstract	human gut microbiota	microbiome
34835406	student_A	1156	1165	abstract	probiotics	dietary supplement	impact	151	164	abstract	gut microbiota	microbiome
34835406	student_A	1156	1165	abstract	probiotics	dietary supplement	impact	516	529	abstract	gut microbiota	microbiome
34835406	student_A	1156	1165	abstract	probiotics	dietary supplement	impact	858	871	abstract	gut microbiota	microbiome
34835406	student_A	1156	1165	abstract	probiotics	dietary supplement	impact	963	976	abstract	gut microbiota	microbiome


36569929	student_A	71	84	title	gut microbiota	microbiome	is linked to	21	37	title	neuroinflammation	DDF
36569929	student_A	71	84	title	gut microbiota	microbiome	is linked to	0	18	title	Parasite infections	DDF
36569929	student_A	5	22	abstract	parasitic diseases	DDF	affect	170	205	abstract	chronic brain inflammation processes	DDF
36569929	student_A	35	50	abstract	cerebral malaria	DDF	affect	170	205	abstract	chronic brain inflammation processes	DDF
36569929	student_A	53	81	abstract	human African trypanosomiasis	DDF	affect	170	205	abstract	chronic brain inflammation processes	DDF
36569929	student_A	84	105	abstract	cerebral toxoplasmosis	DDF	affect	170	205	abstract	chronic brain inflammation processes	DDF
36569929	student_A	108	125	abstract	neurocysticercosis	DDF	affect	170	205	abstract	chronic brain inflammation processes	DDF
36569929	student_A	131	150	abstract	neuroschistosomiasis	DDF	affect	170	205	abstract	chronic brain inflammation processes	DDF
36569929	student_A	521	534	abstract	gut microbiota	microbiome	is linked to	616	641	abstract	neurodegenerative diseases	DDF
36569929	student_A	521	534	abstract	gut microbiota	microbiome	is linked to	648	666	abstract	Alzheimer's disease	DDF
36569929	student_A	521	534	abstract	gut microbiota	microbiome	is linked to	672	682	abstract	Parkinson's	DDF
36569929	student_A	857	875	abstract	parasite infections	DDF	change abundance	882	895	abstract	gut microbiota	microbiome
36569929	student_A	882	895	abstract	gut microbiota	microbiome	is linked to	959	993	abstract	central nervous system inflammation	DDF
36569929	student_A	1041	1061	abstract	bacterial metabolites	chemical	influence	959	993	abstract	central nervous system inflammation	DDF
36569929	student_A	1177	1195	abstract	parasite infections	DDF	affect	1132	1164	abstract	neuropathophysiological processes	DDF
36569929	student_A	1234	1247	abstract	gut microbiota	microbiome	is linked to	1177	1195	abstract	parasite infections	DDF


35041424	student_A	93	106	title	Gut Microbiota	microbiome	is linked to	129	138	title	Depression	DDF
35041424	student_A	93	106	title	Gut Microbiota	microbiome	is linked to	144	150	title	Anxiety	DDF
35041424	student_A	27	43	abstract	population's diet	food	influence	76	91	abstract	mental disorders	DDF


37490970	student_A	12	25	title	Gut Microbiota	microbiome	is linked to	30	49	title	Glaucoma Progression	DDF
37490970	student_A	12	25	title	Gut Microbiota	microbiome	is linked to	61	76	title	Retinal Diseases	DDF
37490970	student_A	336	355	abstract	disrupted microbiome	microbiome	is linked to	372	402	abstract	central nervous system diseases	DDF
37490970	student_A	336	355	abstract	disrupted microbiome	microbiome	is linked to	415	431	abstract	Alzheimer disease	DDF
37490970	student_A	336	355	abstract	disrupted microbiome	microbiome	is linked to	434	450	abstract	Parkinson disease	DDF
37490970	student_A	336	355	abstract	disrupted microbiome	microbiome	is linked to	453	470	abstract	multiple sclerosis	DDF
37490970	student_A	336	355	abstract	disrupted microbiome	microbiome	is linked to	477	482	abstract	glioma	DDF
37490970	student_A	516	525	abstract	microbiome	microbiome	is linked to	530	555	abstract	neurodegenerative diseases	DDF
37490970	student_A	636	656	abstract	microbial composition	microbiome	located in	661	668	abstract	patients	human
37490970	student_A	675	682	abstract	glaucoma	DDF	target	661	668	abstract	patients	human
37490970	student_A	818	847	abstract	Firmicutes/Bacteroidetes ratio	bacteria	influence	866	892	abstract	primary open-angle glaucoma	DDF
37490970	student_A	905	920	abstract	taurocholic acid	chemical	influence	866	892	abstract	primary open-angle glaucoma	DDF
37490970	student_A	933	943	abstract	glutathione	chemical	influence	866	892	abstract	primary open-angle glaucoma	DDF


35844606	student_B	89	98	abstract	microbiota	microbiome	located in	10	31	abstract	gastrointestinal tract	anatomical location
35844606	student_B	89	98	abstract	microbiota	microbiome	is linked to	261	279	abstract	autoimmune diseases	DDF
35844606	student_B	89	98	abstract	microbiota	microbiome	is linked to	292	313	abstract	neurological disorders	DDF
35844606	student_B	1040	1051	abstract	gut microbes	microbiome	is linked to	1266	1287	abstract	neurological illnesses	DDF
35844606	student_B	1040	1051	abstract	gut microbes	microbiome	is linked to	1297	1311	abstract	ischemic stroke	DDF
35844606	student_B	1040	1051	abstract	gut microbes	microbiome	is linked to	1314	1332	abstract	Alzheimer's disease	DDF
35844606	student_B	1040	1051	abstract	gut microbes	microbiome	is linked to	1339	1357	abstract	Parkinson's disease	DDF


33935107	student_A	116	138	abstract	Short-chain fatty acids	chemical	produced by	176	189	abstract	gut microbiota	microbiome


35879588	student_A	0	25	abstract	Neurodegenerative diseases	DDF	target	109	122	abstract	elderly people	human
35879588	student_A	38	72	abstract	Alzheimer's and Parkinson's disease	DDF	target	109	122	abstract	elderly people	human
35879588	student_A	335	348	abstract	gut microbiota	microbiome	located in	357	371	abstract	aged population	human
35879588	student_A	403	416	abstract	gut microbiota	microbiome	is linked to	472	496	abstract	age-related CNS disorders	DDF
35879588	student_A	516	525	abstract	prebiotics	dietary supplement	influence	587	631	abstract	behavioural and neurobiological abnormalities	DDF
35879588	student_A	528	537	abstract	probiotics	dietary supplement	influence	587	631	abstract	behavioural and neurobiological abnormalities	DDF
35879588	student_A	544	557	abstract	paraprobiotics	dietary supplement	influence	587	631	abstract	behavioural and neurobiological abnormalities	DDF
35879588	student_A	587	631	abstract	behavioural and neurobiological abnormalities	DDF	target	636	651	abstract	elderly patients	human
35879588	student_A	662	671	abstract	microbiota	microbiome	is linked to	744	749	abstract	sepsis	DDF
35879588	student_A	662	671	abstract	microbiota	microbiome	is linked to	752	764	abstract	translocation	DDF
35879588	student_A	662	671	abstract	microbiota	microbiome	is linked to	771	794	abstract	horizontal gene transfer	DDF
35879588	student_A	952	965	abstract	paraprobiotics	dietary supplement	influence	970	1010	abstract	age-associated neurodegenerative diseases	DDF


32244373	student_B	51	63	title	Prosaic Foods	food	influence	99	115	title	Alzheimer Disease	DDF
32244373	student_B	131	152	abstract	polyphenolic compounds	chemical	impact	218	231	abstract	gut microbiota	microbiome
32244373	student_B	528	540	abstract	prosaic foods	food	influence	595	620	abstract	neurodegenerative diseases	DDF
32244373	student_B	595	620	abstract	neurodegenerative diseases	DDF	affect	767	787	abstract	host liver metabolism	DDF


39339804	student_B	23	37	abstract	oral microbiota	microbiome	located in	84	89	abstract	humans	human
39339804	student_B	23	37	abstract	oral microbiota	microbiome	compared to	61	79	abstract	microbial community	microbiome
39339804	student_B	23	37	abstract	oral microbiota	microbiome	compared to	177	190	abstract	gut microbiota	microbiome
39339804	student_B	23	37	abstract	oral microbiota	microbiome	located in	247	257	abstract	oral cavity	anatomical location
39339804	student_B	61	79	abstract	microbial community	microbiome	located in	84	89	abstract	humans	human
39339804	student_B	177	190	abstract	gut microbiota	microbiome	located in	268	289	abstract	gastrointestinal tract	anatomical location
39339804	student_B	519	533	abstract	oral microbiota	microbiome	located in	247	257	abstract	oral cavity	anatomical location
39339804	student_B	598	601	abstract	diet	food	impact	519	533	abstract	oral microbiota	microbiome
39339804	student_B	668	680	abstract	oral diseases	DDF	affect	710	734	abstract	gastrointestinal problems	DDF
39339804	student_B	710	734	abstract	gastrointestinal problems	DDF	affect	691	703	abstract	periodontitis	DDF
39339804	student_B	898	901	abstract	Diet	food	impact	914	932	abstract	microbial diversity	microbiome
39339804	student_B	914	932	abstract	microbial diversity	microbiome	located in	941	951	abstract	oral cavity	anatomical location
39339804	student_B	914	932	abstract	microbial diversity	microbiome	located in	961	963	abstract	gut	anatomical location
39339804	student_B	980	1003	abstract	diets/dietary components	food	impact	1094	1107	abstract	oral pathogens	bacteria
39339804	student_B	980	1003	abstract	diets/dietary components	food	impact	1279	1297	abstract	microbial diversity	microbiome
39339804	student_B	1055	1079	abstract	fermentable carbohydrates	dietary supplement	impact	1094	1107	abstract	oral pathogens	bacteria
39339804	student_B	1055	1079	abstract	fermentable carbohydrates	dietary supplement	impact	1279	1297	abstract	microbial diversity	microbiome
39339804	student_B	1094	1107	abstract	oral pathogens	bacteria	part of	1279	1297	abstract	microbial diversity	microbiome


38776563	student_A	45	58	title	gut microbiota	microbiome	is linked to	63	83	title	psychiatric disorders	DDF
38776563	student_A	221	235	abstract	mental diseases	DDF	target	181	198	abstract	world's population	human
38776563	student_A	505	518	abstract	Gut microbiota	microbiome	located in	581	602	abstract	gastrointestinal tract	anatomical location
38776563	student_A	855	863	abstract	Dysbiosis	DDF	affect	955	977	abstract	mental health disorders	DDF
38776563	student_A	855	863	abstract	Dysbiosis	DDF	affect	983	1003	abstract	psychiatric illnesses	DDF
38776563	student_A	872	902	abstract	imbalance in the gut microbiota	DDF	affect	955	977	abstract	mental health disorders	DDF
38776563	student_A	872	902	abstract	imbalance in the gut microbiota	DDF	affect	983	1003	abstract	psychiatric illnesses	DDF
38776563	student_A	1006	1019	abstract	Gut microbiota	microbiome	is linked to	1248	1263	abstract	mental illnesses	DDF
38776563	student_A	1006	1019	abstract	Gut microbiota	microbiome	located in	1195	1203	abstract	human gut	anatomical location
38776563	student_A	1290	1303	abstract	gut microbiota	microbiome	is linked to	1309	1339	abstract	mental health-related illnesses	DDF
38776563	student_A	1651	1664	abstract	gut microbiome	microbiome	is linked to	1682	1703	abstract	psychiatric conditions	DDF


39106786	student_A	0	13	title	Gut microbiota	microbiome	is linked to	470	494	abstract	neuropsychiatric diseases	DDF
39106786	student_A	0	13	title	Gut microbiota	microbiome	is linked to	505	529	abstract	major depression disorder	DDF
39106786	student_A	0	13	title	Gut microbiota	microbiome	is linked to	532	534	abstract	MDD	DDF
39106786	student_A	0	13	title	Gut microbiota	microbiome	is linked to	538	544	abstract	anxiety	DDF
39106786	student_A	0	13	title	Gut microbiota	microbiome	is linked to	547	555	abstract	addiction	DDF
39106786	student_A	0	13	title	Gut microbiota	microbiome	is linked to	561	579	abstract	Parkinson's disease	DDF
39106786	student_A	0	13	title	Gut microbiota	microbiome	is linked to	582	583	abstract	PD	DDF
39106786	student_A	0	13	title	Gut microbiota	microbiome	is linked to	1095	1119	abstract	neuropsychiatric diseases	DDF
39106786	student_A	271	284	abstract	gut microbiota	microbiome	is linked to	470	494	abstract	neuropsychiatric diseases	DDF
39106786	student_A	271	284	abstract	gut microbiota	microbiome	is linked to	505	529	abstract	major depression disorder	DDF
39106786	student_A	271	284	abstract	gut microbiota	microbiome	is linked to	532	534	abstract	MDD	DDF
39106786	student_A	271	284	abstract	gut microbiota	microbiome	is linked to	538	544	abstract	anxiety	DDF
39106786	student_A	271	284	abstract	gut microbiota	microbiome	is linked to	547	555	abstract	addiction	DDF
39106786	student_A	271	284	abstract	gut microbiota	microbiome	is linked to	561	579	abstract	Parkinson's disease	DDF
39106786	student_A	271	284	abstract	gut microbiota	microbiome	is linked to	582	583	abstract	PD	DDF
39106786	student_A	271	284	abstract	gut microbiota	microbiome	is linked to	1095	1119	abstract	neuropsychiatric diseases	DDF
39106786	student_A	405	418	abstract	gut microbiota	microbiome	is linked to	470	494	abstract	neuropsychiatric diseases	DDF
39106786	student_A	405	418	abstract	gut microbiota	microbiome	is linked to	505	529	abstract	major depression disorder	DDF
39106786	student_A	405	418	abstract	gut microbiota	microbiome	is linked to	532	534	abstract	MDD	DDF
39106786	student_A	405	418	abstract	gut microbiota	microbiome	is linked to	538	544	abstract	anxiety	DDF
39106786	student_A	405	418	abstract	gut microbiota	microbiome	is linked to	547	555	abstract	addiction	DDF
39106786	student_A	405	418	abstract	gut microbiota	microbiome	is linked to	561	579	abstract	Parkinson's disease	DDF
39106786	student_A	405	418	abstract	gut microbiota	microbiome	is linked to	582	583	abstract	PD	DDF
39106786	student_A	405	418	abstract	gut microbiota	microbiome	is linked to	1095	1119	abstract	neuropsychiatric diseases	DDF
39106786	student_A	710	723	abstract	gut microbiota	microbiome	is linked to	470	494	abstract	neuropsychiatric diseases	DDF
39106786	student_A	710	723	abstract	gut microbiota	microbiome	is linked to	505	529	abstract	major depression disorder	DDF
39106786	student_A	710	723	abstract	gut microbiota	microbiome	is linked to	532	534	abstract	MDD	DDF
39106786	student_A	710	723	abstract	gut microbiota	microbiome	is linked to	538	544	abstract	anxiety	DDF
39106786	student_A	710	723	abstract	gut microbiota	microbiome	is linked to	547	555	abstract	addiction	DDF
39106786	student_A	710	723	abstract	gut microbiota	microbiome	is linked to	561	579	abstract	Parkinson's disease	DDF
39106786	student_A	710	723	abstract	gut microbiota	microbiome	is linked to	582	583	abstract	PD	DDF
39106786	student_A	710	723	abstract	gut microbiota	microbiome	is linked to	1095	1119	abstract	neuropsychiatric diseases	DDF
39106786	student_A	860	873	abstract	gut microbiota	microbiome	is linked to	470	494	abstract	neuropsychiatric diseases	DDF
39106786	student_A	860	873	abstract	gut microbiota	microbiome	is linked to	505	529	abstract	major depression disorder	DDF
39106786	student_A	860	873	abstract	gut microbiota	microbiome	is linked to	532	534	abstract	MDD	DDF
39106786	student_A	860	873	abstract	gut microbiota	microbiome	is linked to	538	544	abstract	anxiety	DDF
39106786	student_A	860	873	abstract	gut microbiota	microbiome	is linked to	547	555	abstract	addiction	DDF
39106786	student_A	860	873	abstract	gut microbiota	microbiome	is linked to	561	579	abstract	Parkinson's disease	DDF
39106786	student_A	860	873	abstract	gut microbiota	microbiome	is linked to	582	583	abstract	PD	DDF
39106786	student_A	860	873	abstract	gut microbiota	microbiome	is linked to	1095	1119	abstract	neuropsychiatric diseases	DDF


33549028	student_A	43	56	title	gut microbiota	microbiome	is linked to	62	87	title	neuropsychiatric disorders	DDF
33549028	student_A	4	17	abstract	gut microbiota	microbiome	located in	60	74	abstract	human intestine	anatomical location
33549028	student_A	763	776	abstract	gut microbiota	microbiome	is linked to	794	818	abstract	neuropsychiatric diseases	DDF


32247371	student_A	4	17	title	gut microbiome	microbiome	is linked to	22	40	title	Parkinson's disease	DDF
32247371	student_A	99	112	abstract	gut microbiota	microbiome	is linked to	361	387	abstract	neurodegenerative disorders	DDF
32247371	student_A	361	387	abstract	neurodegenerative disorders	DDF	target	458	471	abstract	human subjects	human
32247371	student_A	530	543	abstract	gut microbiota	microbiome	is linked to	609	627	abstract	Parkinson's disease	DDF
32247371	student_A	530	543	abstract	gut microbiota	microbiome	is linked to	630	631	abstract	PD	DDF
32247371	student_A	530	543	abstract	gut microbiota	microbiome	located in	458	471	abstract	human subjects	human
32247371	student_A	530	543	abstract	gut microbiota	microbiome	is linked to	572	604	abstract	alpha-synuclein (α-syn) pathology	DDF
32247371	student_A	752	765	abstract	gut microbiota	microbiome	located in	770	785	abstract	healthy subjects	human
32247371	student_A	752	765	abstract	gut microbiota	microbiome	located in	1099	1114	abstract	healthy subjects	human
32247371	student_A	1062	1075	abstract	gut microbiota	microbiome	is linked to	1080	1081	abstract	PD	DDF
32247371	student_A	1171	1184	abstract	gut microbiota	microbiome	is linked to	1190	1209	abstract	PD clinical features	DDF
32247371	student_A	1373	1386	abstract	gut microbiota	microbiome	is linked to	1391	1392	abstract	PD	DDF
32247371	student_A	1433	1441	abstract	dysbiosis	DDF	target	1633	1643	abstract	PD patients	human
32247371	student_A	1808	1817	abstract	microbiota	microbiome	is linked to	1862	1878	abstract	neuroinflammation	DDF
32247371	student_A	1862	1878	abstract	neuroinflammation	DDF	target	2088	2098	abstract	PD patients	human
32247371	student_A	1887	1906	abstract	dysbiotic microbiota	DDF	target	2088	2098	abstract	PD patients	human
32247371	student_A	1911	1912	abstract	PD	DDF	target	2088	2098	abstract	PD patients	human
32247371	student_A	1965	1974	abstract	medication	drug	change effect	1911	1912	abstract	PD	DDF
32247371	student_A	1965	1974	abstract	medication	drug	change effect	1887	1906	abstract	dysbiotic microbiota	DDF
32247371	student_A	1988	1995	abstract	Levodopa	drug	change effect	1911	1912	abstract	PD	DDF
32247371	student_A	1988	1995	abstract	Levodopa	drug	change effect	1887	1906	abstract	dysbiotic microbiota	DDF


39089603	student_A	0	38	title	Enhanced cerebral blood flow similarity	DDF	affect	70	85	title	chronic insomnia	DDF
39089603	student_A	90	103	abstract	gut microbiota	microbiome	is linked to	18	19	abstract	CI	DDF
39089603	student_A	90	103	abstract	gut microbiota	microbiome	is linked to	0	15	abstract	Chronic insomnia	DDF
39089603	student_A	378	391	abstract	gut microbiota	microbiome	used by	249	267	abstract	clinical assessment	biomedical technique
39089603	student_A	378	391	abstract	gut microbiota	microbiome	used by	312	325	abstract	multimodal MRI	biomedical technique
39089603	student_A	378	391	abstract	gut microbiota	microbiome	used by	296	309	abstract	cognitive test	biomedical technique
39089603	student_A	378	391	abstract	gut microbiota	microbiome	used by	270	293	abstract	sleep behavior recording	biomedical technique
39089603	student_A	423	469	abstract	enhanced cerebral blood flow (CBF) similarities	DDF	affect	556	557	abstract	CI	DDF
39089603	student_A	694	695	abstract	CI	DDF	target	680	687	abstract	patients	human
39089603	student_A	1148	1161	abstract	gut microbiota	microbiome	is linked to	1213	1238	abstract	increased CBF similarities	DDF
39089603	student_A	1273	1285	abstract	Negativicutes	bacteria	influence	1213	1238	abstract	increased CBF similarities	DDF
39089603	student_A	1291	1305	abstract	Lactobacillales	bacteria	influence	1213	1238	abstract	increased CBF similarities	DDF
39089603	student_A	1335	1360	abstract	increased CBF similarities	DDF	affect	1417	1431	abstract	sleep behaviors	DDF


34402617	student_A	87	102	title	Human Microbiome	microbiome	used by	51	78	title	Microbial Community Analysis	biomedical technique
34402617	student_A	649	668	abstract	human gut microbiota	microbiome	used by	582	585	abstract	GEMs	biomedical technique


33390888	student_A	0	7	title	Caffeine	dietary supplement	influence	13	31	title	Parkinson's Disease	DDF
33390888	student_A	289	296	abstract	caffeine	dietary supplement	influence	434	435	abstract	PD	DDF
33390888	student_A	462	469	abstract	caffeine	dietary supplement	influence	474	475	abstract	PD	DDF
33390888	student_A	658	677	abstract	caffeine consumption	dietary supplement	influence	712	713	abstract	PD	DDF
33390888	student_A	772	779	abstract	caffeine	dietary supplement	influence	813	842	abstract	dopaminergic neurodegeneration	DDF
33390888	student_A	1636	1649	abstract	istradefylline	drug	change effect	1672	1673	abstract	PD	DDF
33390888	student_A	1740	1747	abstract	caffeine	dietary supplement	influence	1752	1753	abstract	PD	DDF
33390888	student_A	1900	1907	abstract	caffeine	dietary supplement	influence	1998	1999	abstract	PD	DDF


33138351	student_A	62	75	abstract	gut microbiota	microbiome	is linked to	164	169	abstract	cancer	DDF
33138351	student_A	62	75	abstract	gut microbiota	microbiome	is linked to	175	182	abstract	dementia	DDF
33138351	student_A	62	75	abstract	gut microbiota	microbiome	is linked to	187	193	abstract	obesity	DDF
33138351	student_A	62	75	abstract	gut microbiota	microbiome	is linked to	199	213	abstract	social behavior	DDF
33138351	student_A	240	249	abstract	microbiota	microbiome	is linked to	255	268	abstract	human diseases	DDF
33138351	student_A	535	548	abstract	gut microbiota	microbiome	is linked to	601	606	abstract	cancer	DDF
33138351	student_A	535	548	abstract	gut microbiota	microbiome	is linked to	612	637	abstract	neurodegenerative diseases	DDF
33138351	student_A	727	740	abstract	gut microbiota	microbiome	is linked to	810	818	abstract	dysbiosis	DDF
33138351	student_A	971	987	abstract	bacterial amyloid	chemical	influence	1003	1024	abstract	neurological disorders	DDF


38848976	student_B	16	29	title	gut microbiota	microbiome	is linked to	77	86	title	depression	DDF
38848976	student_B	16	29	title	gut microbiota	microbiome	used by	89	108	title	Network pharmacology	biomedical technique
38848976	student_B	16	29	title	gut microbiota	microbiome	used by	114	142	title	molecular dynamics simulation	biomedical technique
38848976	student_B	34	44	title	Coprococcus	bacteria	part of	16	29	title	gut microbiota	microbiome
38848976	student_B	50	64	title	Subdoligranulum	bacteria	part of	16	29	title	gut microbiota	microbiome
38848976	student_B	109	123	abstract	antidepressants	drug	change effect	0	9	abstract	Depression	DDF
38848976	student_B	245	258	abstract	gut microbiota	microbiome	is linked to	263	272	abstract	depression	DDF
38848976	student_B	245	258	abstract	gut microbiota	microbiome	is linked to	350	359	abstract	depression	DDF
38848976	student_B	384	397	abstract	gut microbiota	microbiome	is linked to	350	359	abstract	depression	DDF
38848976	student_B	384	397	abstract	gut microbiota	microbiome	change expression	591	599	abstract	hub-genes	gene
38848976	student_B	384	397	abstract	gut microbiota	microbiome	change expression	732	736	abstract	PTGS2	gene
38848976	student_B	384	397	abstract	gut microbiota	microbiome	change expression	742	745	abstract	MMP9	gene
38848976	student_B	400	410	abstract	Coprococcus	bacteria	part of	384	397	abstract	gut microbiota	microbiome
38848976	student_B	400	410	abstract	Coprococcus	bacteria	change expression	591	599	abstract	hub-genes	gene
38848976	student_B	400	410	abstract	Coprococcus	bacteria	change expression	732	736	abstract	PTGS2	gene
38848976	student_B	400	410	abstract	Coprococcus	bacteria	change expression	742	745	abstract	MMP9	gene
38848976	student_B	416	430	abstract	Subdoligranulum	bacteria	part of	384	397	abstract	gut microbiota	microbiome
38848976	student_B	416	430	abstract	Subdoligranulum	bacteria	change expression	591	599	abstract	hub-genes	gene
38848976	student_B	416	430	abstract	Subdoligranulum	bacteria	change expression	742	745	abstract	MMP9	gene
38848976	student_B	416	430	abstract	Subdoligranulum	bacteria	change expression	732	736	abstract	PTGS2	gene
38848976	student_B	779	800	abstract	3-Indolepropionic acid	chemical	change expression	591	599	abstract	hub-genes	gene
38848976	student_B	827	856	abstract	(R)-3-(4-Hydroxyphenyl)lactate	chemical	change expression	591	599	abstract	hub-genes	gene
38848976	student_B	1159	1172	abstract	gut microbiota	microbiome	is linked to	1186	1195	abstract	depression	DDF


39364125	student_B	25	38	title	gut microbiota	microbiome	located in	19	23	title	human	human
