pmid	annotator	subject_label	object_label
39201866	distant	DDF	human
39201866	distant	DDF	DDF


39461950	distant	microbiome	DDF
39461950	distant	DDF	bacteria
39461950	distant	bacteria	DDF


39200093	distant	chemical	DDF
39200093	distant	dietary supplement	human
39200093	distant	DDF	human
39200093	distant	dietary supplement	DDF
39200093	distant	DDF	DDF
39200093	distant	chemical	microbiome
39200093	distant	human	DDF


39293692	distant	microbiome	animal
39293692	distant	drug	microbiome
39293692	distant	DDF	animal


39134294	distant	chemical	DDF
39134294	distant	DDF	human
39134294	distant	chemical	bacteria
39134294	distant	DDF	DDF
39134294	distant	microbiome	animal
39134294	distant	chemical	anatomical location
39134294	distant	DDF	animal
39134294	distant	drug	DDF


39316970	distant	microbiome	DDF
39316970	distant	dietary supplement	DDF
39316970	distant	bacteria	DDF
39316970	distant	DDF	DDF


39422256	distant	human	biomedical technique


31836471	distant	chemical	DDF
31836471	distant	microbiome	DDF
31836471	distant	chemical	gene
31836471	distant	DDF	DDF


34500451	distant	chemical	DDF
34500451	distant	DDF	anatomical location
34500451	distant	microbiome	DDF
34500451	distant	DDF	human
34500451	distant	bacteria	DDF
34500451	distant	chemical	anatomical location


34450312	distant	microbiome	DDF
34450312	distant	microbiome	anatomical location


34784980	distant	DDF	DDF
34784980	distant	animal	biomedical technique
34784980	distant	DDF	animal
34784980	distant	drug	DDF
34784980	distant	microbiome	anatomical location


34942539	distant	microbiome	DDF
34942539	distant	dietary supplement	bacteria
34942539	distant	microbiome	anatomical location
34942539	distant	DDF	DDF


33881598	distant	chemical	DDF
33881598	distant	biomedical technique	DDF
33881598	distant	microbiome	DDF
33881598	distant	dietary supplement	DDF
33881598	distant	DDF	DDF
33881598	distant	microbiome	anatomical location


33905953	distant	microbiome	DDF
33905953	distant	DDF	microbiome
33905953	distant	chemical	DDF
33905953	distant	DDF	DDF


33557896	distant	microbiome	DDF
33557896	distant	microbiome	human
33557896	distant	chemical	DDF
33557896	distant	anatomical location	DDF


34707612	distant	microbiome	DDF
34707612	distant	DDF	human
34707612	distant	microbiome	biomedical technique
34707612	distant	DDF	DDF


33856024	distant	chemical	DDF
33856024	distant	microbiome	human
33856024	distant	microbiome	DDF
33856024	distant	DDF	human
33856024	distant	DDF	DDF


33623004	distant	chemical	bacteria
33623004	distant	dietary supplement	DDF
33623004	distant	bacteria	anatomical location
33623004	distant	dietary supplement	chemical
33623004	distant	chemical	anatomical location
33623004	distant	bacteria	animal
33623004	distant	dietary supplement	microbiome


34695538	distant	bacteria	microbiome
34695538	distant	anatomical location	biomedical technique
34695538	distant	microbiome	DDF
34695538	distant	DDF	human
34695538	distant	anatomical location	human
34695538	distant	anatomical location	DDF
34695538	distant	DDF	DDF
34695538	distant	human	biomedical technique


34492236	distant	dietary supplement	DDF
34492236	distant	dietary supplement	microbiome


33649989	distant	microbiome	DDF
33649989	distant	DDF	microbiome
33649989	distant	DDF	DDF


34536490	distant	chemical	DDF
34536490	distant	DDF	DDF


34589401	distant	chemical	DDF
34589401	distant	drug	animal
34589401	distant	DDF	DDF
34589401	distant	chemical	microbiome
34589401	distant	DDF	animal
34589401	distant	drug	DDF
34589401	distant	microbiome	anatomical location


34737076	distant	chemical	DDF
34737076	distant	microbiome	human
34737076	distant	DDF	anatomical location
34737076	distant	microbiome	DDF
34737076	distant	DDF	human
34737076	distant	anatomical location	DDF


34512244	distant	chemical	DDF
34512244	distant	DDF	anatomical location
34512244	distant	microbiome	DDF
34512244	distant	DDF	human
34512244	distant	DDF	DDF


34094829	distant	drug	animal
34094829	distant	drug	microbiome
34094829	distant	DDF	drug
34094829	distant	chemical	microbiome
34094829	distant	drug	DDF


34977556	distant	DDF	bacteria
34977556	distant	DDF	microbiome
34977556	distant	microbiome	human
34977556	distant	DDF	human
34977556	distant	dietary supplement	microbiome


33804226	distant	DDF	human
33804226	distant	microbiome	human
33804226	distant	DDF	DDF


33857347	distant	chemical	DDF
33857347	distant	chemical	chemical


33746867	distant	microbiome	human
33746867	distant	microbiome	DDF
33746867	distant	DDF	human
33746867	distant	drug	microbiome
33746867	distant	bacteria	DDF
33746867	distant	human	biomedical technique
33746867	distant	drug	human


34934429	distant	chemical	DDF
34934429	distant	DDF	microbiome
34934429	distant	microbiome	human
34934429	distant	microbiome	DDF
34934429	distant	DDF	human
34934429	distant	DDF	DDF
34934429	distant	chemical	anatomical location
34934429	distant	DDF	animal
34934429	distant	anatomical location	animal


33763767	distant	microbiome	DDF
33763767	distant	microbiome	human
33763767	distant	DDF	DDF


33337387	distant	microbiome	DDF
33337387	distant	DDF	human


34219519	distant	microbiome	DDF
34219519	distant	DDF	DDF


34032644	distant	bacteria	anatomical location


33510784	distant	microbiome	DDF
33510784	distant	microbiome	human
33510784	distant	microbiome	microbiome
33510784	distant	DDF	DDF


34360787	distant	chemical	DDF
34360787	distant	DDF	DDF


34381040	distant	microbiome	DDF
34381040	distant	DDF	DDF


34357086	distant	microbiome	DDF
34357086	distant	DDF	DDF


34495955	distant	human	biomedical technique
34495955	distant	microbiome	human
34495955	distant	human	statistical technique
34495955	distant	DDF	DDF


34974121	distant	chemical	animal
34974121	distant	drug	animal
34974121	distant	microbiome	DDF
34974121	distant	drug	microbiome
34974121	distant	DDF	DDF
34974121	distant	microbiome	animal
34974121	distant	DDF	animal
34974121	distant	drug	DDF


34893951	distant	microbiome	DDF
34893951	distant	bacteria	DDF
34893951	distant	DDF	DDF


33985520	distant	DDF	human
33985520	distant	human	biomedical technique
33985520	distant	DDF	DDF


34053222	distant	microbiome	DDF
34053222	distant	chemical	chemical
34053222	distant	chemical	DDF


34276644	distant	chemical	DDF
34276644	distant	microbiome	DDF
34276644	distant	DDF	human
34276644	distant	human	biomedical technique
34276644	distant	DDF	DDF


33912026	distant	anatomical location	animal
33912026	distant	DDF	animal


36018501	distant	microbiome	DDF
36018501	distant	DDF	human
36018501	distant	DDF	DDF
36018501	distant	gene	DDF
36018501	distant	food	anatomical location


35890040	distant	bacteria	microbiome
35890040	distant	microbiome	biomedical technique
35890040	distant	microbiome	DDF


35965446	distant	chemical	DDF
35965446	distant	DDF	microbiome
35965446	distant	microbiome	human
35965446	distant	microbiome	DDF
35965446	distant	DDF	human


35795315	distant	microbiome	DDF


36243356	distant	microbiome	human
36243356	distant	microbiome	DDF
36243356	distant	DDF	human
36243356	distant	human	biomedical technique
36243356	distant	DDF	DDF
36243356	distant	microbiome	biomedical technique


36257595	distant	microbiome	DDF
36257595	distant	DDF	DDF


35807841	distant	chemical	DDF
35807841	distant	microbiome	human
35807841	distant	DDF	DDF


36034146	distant	microbiome	DDF
36034146	distant	chemical	microbiome
36034146	distant	chemical	DDF
36034146	distant	DDF	DDF


37693045	distant	chemical	DDF
37693045	distant	bacteria	DDF
37693045	distant	DDF	DDF
37693045	distant	chemical	microbiome
37693045	distant	DDF	animal


36182642	distant	microbiome	human
36182642	distant	DDF	human
36182642	distant	anatomical location	DDF
36182642	distant	human	biomedical technique
36182642	distant	DDF	DDF


36140158	distant	chemical	DDF
36140158	distant	bacteria	DDF
36140158	distant	anatomical location	DDF


36458227	distant	microbiome	DDF
36458227	distant	DDF	DDF


36365188	distant	chemical	DDF
36365188	distant	drug	chemical
36365188	distant	bacteria	DDF
36365188	distant	DDF	DDF
36365188	distant	bacteria	chemical
36365188	distant	drug	DDF


35889124	distant	chemical	DDF
35889124	distant	DDF	anatomical location
35889124	distant	microbiome	DDF
35889124	distant	DDF	human
35889124	distant	anatomical location	DDF
35889124	distant	DDF	DDF


36013962	distant	DDF	human
36013962	distant	dietary supplement	DDF
36013962	distant	DDF	anatomical location
36013962	distant	DDF	DDF


36619150	distant	chemical	DDF
36619150	distant	chemical	bacteria
36619150	distant	DDF	DDF


36355147	distant	chemical	DDF
36355147	distant	DDF	microbiome
36355147	distant	microbiome	DDF
36355147	distant	DDF	DDF
36355147	distant	microbiome	anatomical location


35895243	distant	DDF	DDF
35895243	distant	microbiome	animal
35895243	distant	animal	biomedical technique
35895243	distant	DDF	animal
35895243	distant	microbiome	biomedical technique


36361826	distant	microbiome	DDF
36361826	distant	DDF	human
36361826	distant	chemical	DDF
36361826	distant	DDF	DDF


36439235	distant	chemical	animal
36439235	distant	dietary supplement	DDF
36439235	distant	bacteria	DDF


36504794	distant	dietary supplement	DDF


36570528	distant	microbiome	DDF
36570528	distant	DDF	human
36570528	distant	DDF	anatomical location
36570528	distant	DDF	DDF


36358513	distant	DDF	DDF


38098067	distant	microbiome	DDF
38098067	distant	microbiome	drug
38098067	distant	bacteria	DDF
38098067	distant	DDF	DDF


37404311	distant	chemical	DDF


37892440	distant	bacteria	microbiome
37892440	distant	DDF	bacteria
37892440	distant	microbiome	human
37892440	distant	microbiome	DDF
37892440	distant	DDF	human


38088063	distant	microbiome	DDF
38088063	distant	dietary supplement	DDF
38088063	distant	anatomical location	DDF
38088063	distant	DDF	DDF


37600019	distant	microbiome	DDF
37600019	distant	DDF	DDF


37913731	distant	chemical	DDF
37913731	distant	DDF	anatomical location
37913731	distant	DDF	DDF


37823531	distant	microbiome	DDF
37823531	distant	gene	microbiome
37823531	distant	chemical	DDF
37823531	distant	DDF	DDF


37967548	distant	microbiome	DDF
37967548	distant	DDF	human
37967548	distant	dietary supplement	DDF
37967548	distant	DDF	DDF


37388445	distant	dietary supplement	DDF
37388445	distant	microbiome	animal
37388445	distant	dietary supplement	animal
37388445	distant	DDF	animal
37388445	distant	dietary supplement	microbiome


37423520	distant	anatomical location	biomedical technique
37423520	distant	microbiome	DDF
37423520	distant	DDF	human
37423520	distant	dietary supplement	DDF
37423520	distant	DDF	DDF
37423520	distant	animal	biomedical technique
37423520	distant	microbiome	statistical technique
37423520	distant	microbiome	biomedical technique


37819112	distant	chemical	DDF
37819112	distant	dietary supplement	DDF
37819112	distant	DDF	DDF
37819112	distant	microbiome	animal
37819112	distant	DDF	animal


37736791	distant	chemical	DDF
37736791	distant	DDF	microbiome
37736791	distant	microbiome	human
37736791	distant	DDF	anatomical location
37736791	distant	microbiome	DDF
37736791	distant	DDF	human
37736791	distant	bacteria	human
37736791	distant	chemical	microbiome
37736791	distant	chemical	anatomical location


37620311	distant	microbiome	DDF
37620311	distant	DDF	bacteria
37620311	distant	chemical	DDF
37620311	distant	DDF	DDF


37807941	distant	microbiome	DDF
37807941	distant	chemical	DDF
37807941	distant	DDF	DDF


37332996	distant	drug	DDF


37502423	distant	DDF	bacteria
37502423	distant	DDF	microbiome
37502423	distant	microbiome	human
37502423	distant	microbiome	DDF
37502423	distant	DDF	human
37502423	distant	human	biomedical technique
37502423	distant	microbiome	biomedical technique


38237261	distant	DDF	bacteria
38237261	distant	chemical	DDF
38237261	distant	chemical	bacteria
38237261	distant	dietary supplement	DDF
38237261	distant	DDF	DDF
38237261	distant	microbiome	animal
38237261	distant	DDF	animal
38237261	distant	dietary supplement	microbiome


38022117	distant	DDF	human
38022117	distant	bacteria	anatomical location
38022117	distant	anatomical location	DDF
38022117	distant	DDF	DDF


37200942	distant	DDF	anatomical location
37200942	distant	food	DDF
37200942	distant	dietary supplement	DDF
37200942	distant	microbiome	animal
37200942	distant	DDF	animal
37200942	distant	food	microbiome


37323141	distant	microbiome	DDF
37323141	distant	DDF	DDF
37323141	distant	chemical	microbiome
37323141	distant	chemical	anatomical location
37323141	distant	microbiome	anatomical location


36692876	distant	chemical	DDF
36692876	distant	chemical	chemical
36692876	distant	dietary supplement	DDF


38127816	distant	DDF	anatomical location
38127816	distant	DDF	DDF


37334756	distant	chemical	DDF
37334756	distant	microbiome	DDF
37334756	distant	microbiome	animal
37334756	distant	gene	DDF
37334756	distant	DDF	animal


37049578	distant	bacteria	microbiome
37049578	distant	chemical	DDF
37049578	distant	DDF	bacteria
37049578	distant	DDF	anatomical location
37049578	distant	microbiome	DDF
37049578	distant	bacteria	DDF
37049578	distant	chemical	microbiome
37049578	distant	bacteria	chemical
37049578	distant	dietary supplement	chemical
37049578	distant	bacteria	animal
37049578	distant	DDF	animal
37049578	distant	anatomical location	animal
37049578	distant	bacteria	bacteria


36761177	distant	chemical	DDF
36761177	distant	anatomical location	biomedical technique
36761177	distant	microbiome	DDF
36761177	distant	dietary supplement	DDF
36761177	distant	DDF	DDF
36761177	distant	microbiome	animal
36761177	distant	DDF	animal


37460569	distant	chemical	DDF
37460569	distant	microbiome	DDF
37460569	distant	DDF	human
37460569	distant	human	biomedical technique
37460569	distant	microbiome	biomedical technique


37754772	distant	microbiome	animal
37754772	distant	DDF	human
37754772	distant	microbiome	DDF
37754772	distant	DDF	DDF


37863655	distant	microbiome	DDF
37863655	distant	DDF	microbiome


35830286	distant	microbiome	DDF
35830286	distant	microbiome	human
35830286	distant	DDF	DDF


36839287	distant	chemical	DDF
36839287	distant	chemical	animal
36839287	distant	microbiome	DDF
36839287	distant	DDF	DDF
36839287	distant	chemical	microbiome
36839287	distant	DDF	animal


37418977	distant	chemical	DDF
37418977	distant	chemical	animal
37418977	distant	microbiome	DDF
37418977	distant	dietary supplement	DDF
37418977	distant	drug	microbiome
37418977	distant	microbiome	animal


36901907	distant	DDF	anatomical location
36901907	distant	microbiome	DDF
36901907	distant	gene	anatomical location
36901907	distant	DDF	DDF
36901907	distant	gene	DDF
36901907	distant	chemical	anatomical location


37470081	distant	bacteria	microbiome
37470081	distant	microbiome	human
37470081	distant	dietary supplement	human
37470081	distant	microbiome	DDF
37470081	distant	DDF	human
37470081	distant	dietary supplement	DDF
37470081	distant	bacteria	DDF
37470081	distant	DDF	DDF
37470081	distant	drug	human
37470081	distant	dietary supplement	microbiome


38098666	distant	drug	bacteria


37787835	distant	microbiome	DDF


37147392	distant	chemical	DDF
37147392	distant	DDF	anatomical location
37147392	distant	microbiome	DDF
37147392	distant	DDF	human
37147392	distant	DDF	DDF
37147392	distant	chemical	anatomical location
37147392	distant	DDF	chemical


36719617	distant	microbiome	human
36719617	distant	microbiome	DDF
36719617	distant	DDF	human
36719617	distant	bacteria	human
36719617	distant	human	biomedical technique


37047769	distant	DDF	anatomical location
37047769	distant	gene	anatomical location
37047769	distant	bacteria	DDF
37047769	distant	DDF	DDF
37047769	distant	anatomical location	animal
37047769	distant	DDF	animal
37047769	distant	gene	animal


37897083	distant	chemical	DDF
37897083	distant	microbiome	DDF
37897083	distant	DDF	DDF
37897083	distant	chemical	human
37897083	distant	food	microbiome
37897083	distant	microbiome	anatomical location


37719758	distant	microbiome	DDF
37719758	distant	drug	DDF
37719758	distant	DDF	DDF


37150399	distant	DDF	bacteria
37150399	distant	microbiome	DDF
37150399	distant	DDF	human
37150399	distant	bacteria	human
37150399	distant	bacteria	DDF
37150399	distant	human	biomedical technique
37150399	distant	DDF	DDF


37508017	distant	chemical	DDF
37508017	distant	DDF	human
37508017	distant	chemical	chemical
37508017	distant	DDF	DDF


38115597	distant	chemical	DDF
38115597	distant	chemical	animal
38115597	distant	chemical	anatomical location
38115597	distant	microbiome	DDF


38287957	distant	microbiome	DDF


37191418	distant	microbiome	human
37191418	distant	microbiome	DDF
37191418	distant	DDF	human
37191418	distant	DDF	DDF
37191418	distant	microbiome	anatomical location


37782386	distant	chemical	animal
37782386	distant	DDF	DDF
37782386	distant	microbiome	animal
37782386	distant	chemical	microbiome
37782386	distant	drug	DDF
37782386	distant	microbiome	biomedical technique


36993742	distant	chemical	DDF
36993742	distant	bacteria	human
36993742	distant	DDF	human
36993742	distant	microbiome	DDF
36993742	distant	chemical	human


38141735	distant	microbiome	DDF
38141735	distant	chemical	DDF
38141735	distant	DDF	anatomical location


37978405	distant	DDF	DDF
37978405	distant	animal	biomedical technique
37978405	distant	bacteria	DDF
37978405	distant	DDF	animal


37850544	distant	DDF	microbiome
37850544	distant	microbiome	human
37850544	distant	dietary supplement	human
37850544	distant	microbiome	DDF
37850544	distant	dietary supplement	DDF
37850544	distant	DDF	DDF


37375632	distant	microbiome	human
37375632	distant	microbiome	DDF
37375632	distant	food	DDF
37375632	distant	dietary supplement	DDF
37375632	distant	bacteria	DDF
37375632	distant	DDF	DDF
37375632	distant	food	microbiome
37375632	distant	dietary supplement	microbiome


37674043	distant	chemical	DDF
37674043	distant	drug	animal
37674043	distant	DDF	anatomical location
37674043	distant	microbiome	DDF
37674043	distant	DDF	DDF
37674043	distant	microbiome	animal
37674043	distant	animal	biomedical technique
37674043	distant	anatomical location	animal
37674043	distant	DDF	animal
37674043	distant	drug	DDF
37674043	distant	microbiome	biomedical technique


37404573	distant	DDF	DDF


37034781	distant	microbiome	DDF
37034781	distant	dietary supplement	DDF
37034781	distant	dietary supplement	microbiome
37034781	distant	DDF	DDF


37561259	distant	microbiome	DDF
37561259	distant	DDF	human


36805171	distant	microbiome	DDF
36805171	distant	dietary supplement	DDF
36805171	distant	DDF	DDF


37647997	distant	DDF	human
37647997	distant	DDF	DDF


37171224	distant	dietary supplement	DDF


37630539	distant	chemical	DDF
37630539	distant	microbiome	human
37630539	distant	DDF	anatomical location
37630539	distant	DDF	human
37630539	distant	DDF	DDF
37630539	distant	dietary supplement	microbiome
37630539	distant	microbiome	biomedical technique


37267589	distant	food	DDF
37267589	distant	food	animal
37267589	distant	chemical	animal
37267589	distant	microbiome	biomedical technique


36676436	distant	microbiome	DDF
36676436	distant	chemical	microbiome
36676436	distant	chemical	DDF
36676436	distant	DDF	DDF


37458987	distant	chemical	DDF
37458987	distant	DDF	human
37458987	distant	drug	DDF
37458987	distant	DDF	DDF


37755674	distant	chemical	DDF
37755674	distant	microbiome	DDF
37755674	distant	DDF	human
37755674	distant	DDF	chemical
37755674	distant	microbiome	microbiome


37460539	distant	DDF	microbiome
37460539	distant	microbiome	DDF
37460539	distant	food	animal
37460539	distant	dietary supplement	DDF
37460539	distant	microbiome	animal
37460539	distant	anatomical location	animal
37460539	distant	DDF	animal
37460539	distant	microbiome	biomedical technique


37107583	distant	chemical	DDF
37107583	distant	bacteria	microbiome
37107583	distant	microbiome	DDF
37107583	distant	chemical	anatomical location
37107583	distant	microbiome	anatomical location


37589449	distant	microbiome	DDF
37589449	distant	DDF	microbiome
37589449	distant	chemical	DDF


37496895	distant	DDF	bacteria
37496895	distant	microbiome	DDF
37496895	distant	bacteria	DDF
37496895	distant	DDF	DDF
37496895	distant	animal	biomedical technique
37496895	distant	DDF	animal


36803806	distant	microbiome	human
36803806	distant	microbiome	DDF
36803806	distant	DDF	human
36803806	distant	anatomical location	human
36803806	distant	DDF	DDF


36671785	distant	microbiome	DDF
36671785	distant	chemical	microbiome
36671785	distant	chemical	anatomical location
36671785	distant	DDF	DDF


38146566	distant	chemical	DDF
38146566	distant	dietary supplement	human
38146566	distant	microbiome	DDF
38146566	distant	DDF	human
38146566	distant	dietary supplement	DDF
38146566	distant	DDF	DDF
38146566	distant	dietary supplement	microbiome


37298727	distant	microbiome	DDF
37298727	distant	DDF	animal
37298727	distant	DDF	DDF


37562163	distant	microbiome	DDF
37562163	distant	food	DDF
37562163	distant	food	microbiome
37562163	distant	chemical	DDF


37628082	distant	DDF	human
37628082	distant	dietary supplement	DDF
37628082	distant	DDF	DDF


37747555	distant	chemical	DDF
37747555	distant	chemical	chemical
37747555	distant	microbiome	DDF
37747555	distant	food	DDF
37747555	distant	DDF	DDF
37747555	distant	chemical	microbiome


37487923	distant	chemical	DDF
37487923	distant	microbiome	DDF
37487923	distant	DDF	human
37487923	distant	DDF	DDF
37487923	distant	DDF	chemical


37851313	distant	microbiome	DDF
37851313	distant	chemical	DDF
37851313	distant	DDF	anatomical location
37851313	distant	DDF	DDF


37579835	distant	chemical	DDF
37579835	distant	microbiome	DDF
37579835	distant	dietary supplement	DDF
37579835	distant	DDF	DDF
37579835	distant	drug	DDF


36708421	distant	chemical	animal
36708421	distant	DDF	anatomical location
36708421	distant	DDF	DDF
36708421	distant	microbiome	animal
36708421	distant	animal	biomedical technique
36708421	distant	bacteria	animal
36708421	distant	DDF	animal


37102320	distant	chemical	DDF
37102320	distant	dietary supplement	DDF
37102320	distant	DDF	DDF
37102320	distant	microbiome	animal
37102320	distant	chemical	microbiome
37102320	distant	animal	biomedical technique
37102320	distant	bacteria	animal
37102320	distant	DDF	animal


37968765	distant	DDF	bacteria
37968765	distant	chemical	animal
37968765	distant	DDF	DDF
37968765	distant	microbiome	animal
37968765	distant	chemical	anatomical location
37968765	distant	DDF	animal
37968765	distant	anatomical location	animal


37562867	distant	DDF	DDF


37266763	distant	chemical	DDF
37266763	distant	chemical	animal
37266763	distant	DDF	DDF


36824263	distant	DDF	human
36824263	distant	drug	DDF
36824263	distant	drug	bacteria
36824263	distant	DDF	DDF


38075226	distant	DDF	human
38075226	distant	dietary supplement	DDF
38075226	distant	dietary supplement	microbiome


37714224	distant	DDF	microbiome
37714224	distant	microbiome	DDF
37714224	distant	DDF	DDF
37714224	distant	microbiome	animal
37714224	distant	microbiome	chemical
37714224	distant	microbiome	biomedical technique


37416776	distant	chemical	DDF


37436588	distant	microbiome	DDF


37750713	distant	drug	DDF
37750713	distant	DDF	DDF


37579888	distant	chemical	DDF
37579888	distant	chemical	bacteria
37579888	distant	DDF	DDF
37579888	distant	animal	biomedical technique
37579888	distant	anatomical location	animal
37579888	distant	bacteria	animal


36983960	distant	bacteria	DDF
36983960	distant	DDF	DDF


37321369	distant	chemical	DDF
37321369	distant	food	DDF
37321369	distant	drug	microbiome
37321369	distant	DDF	DDF
37321369	distant	microbiome	animal
37321369	distant	chemical	microbiome
37321369	distant	DDF	animal


37932328	distant	DDF	bacteria
37932328	distant	DDF	microbiome
37932328	distant	microbiome	human
37932328	distant	microbiome	DDF
37932328	distant	DDF	human
37932328	distant	bacteria	human
37932328	distant	drug	microbiome
37932328	distant	drug	drug
37932328	distant	drug	DDF


37537902	distant	chemical	DDF
37537902	distant	drug	microbiome
37537902	distant	chemical	anatomical location
37537902	distant	DDF	DDF


36662412	distant	microbiome	DDF
36662412	distant	dietary supplement	DDF


36880679	distant	drug	DDF
36880679	distant	dietary supplement	DDF
36880679	distant	DDF	DDF


37703887	distant	anatomical location	human
37703887	distant	DDF	human
37703887	distant	microbiome	DDF
37703887	distant	DDF	DDF


38008403	distant	chemical	DDF
38008403	distant	DDF	microbiome
38008403	distant	microbiome	DDF
38008403	distant	DDF	human
38008403	distant	drug	microbiome
38008403	distant	DDF	DDF
38008403	distant	drug	DDF


37206220	distant	microbiome	animal
37206220	distant	DDF	DDF
37206220	distant	DDF	animal


37630602	distant	chemical	DDF
37630602	distant	chemical	animal
37630602	distant	microbiome	human
37630602	distant	bacteria	DDF
37630602	distant	DDF	DDF
37630602	distant	DDF	animal


37374030	distant	microbiome	DDF
37374030	distant	DDF	human
37374030	distant	microbiome	human
37374030	distant	dietary supplement	DDF


37827233	distant	chemical	DDF
37827233	distant	DDF	DDF
37827233	distant	DDF	animal


36694359	distant	chemical	DDF
36694359	distant	DDF	human
36694359	distant	DDF	DDF
36694359	distant	chemical	human
36694359	distant	microbiome	biomedical technique


37239262	distant	chemical	DDF
37239262	distant	DDF	animal
37239262	distant	DDF	DDF




37224894	distant	chemical	DDF
37224894	distant	chemical	microbiome
37224894	distant	microbiome	microbiome
37224894	distant	DDF	DDF


37158925	distant	chemical	DDF
37158925	distant	microbiome	DDF
37158925	distant	DDF	human
37158925	distant	DDF	DDF
37158925	distant	chemical	anatomical location


38045857	distant	chemical	DDF
38045857	distant	chemical	animal
38045857	distant	animal	biomedical technique
38045857	distant	DDF	animal


36776226	distant	DDF	human
36776226	distant	DDF	DDF


37596429	distant	microbiome	DDF
37596429	distant	microbiome	animal
37596429	distant	animal	animal
37596429	distant	DDF	animal


37961318	distant	chemical	DDF
37961318	distant	microbiome	DDF
37961318	distant	chemical	microbiome
37961318	distant	DDF	DDF


37895965	distant	anatomical location	human
37895965	distant	DDF	human
37895965	distant	DDF	DDF


37196855	distant	DDF	microbiome
37196855	distant	DDF	anatomical location
37196855	distant	microbiome	DDF
37196855	distant	DDF	DDF
37196855	distant	microbiome	animal
37196855	distant	DDF	animal


38106542	distant	DDF	human
38106542	distant	DDF	DDF


36918961	distant	microbiome	DDF


38178103	distant	chemical	DDF
38178103	distant	DDF	microbiome
38178103	distant	microbiome	DDF
38178103	distant	chemical	microbiome
38178103	distant	microbiome	chemical


38958636	distant	chemical	DDF
38958636	distant	anatomical location	human
38958636	distant	DDF	human
38958636	distant	microbiome	DDF
38958636	distant	chemical	bacteria
38958636	distant	chemical	microbiome


39064625	distant	microbiome	DDF
39064625	distant	food	DDF
39064625	distant	DDF	human


38652236	distant	microbiome	DDF


37843219	distant	microbiome	DDF
37843219	distant	dietary supplement	DDF
37843219	distant	anatomical location	DDF
37843219	distant	DDF	DDF
37843219	distant	microbiome	biomedical technique


38867886	distant	microbiome	DDF
38867886	distant	DDF	human
38867886	distant	DDF	DDF


38570412	distant	DDF	microbiome
38570412	distant	microbiome	DDF
38570412	distant	bacteria	DDF
38570412	distant	DDF	DDF
38570412	distant	dietary supplement	bacteria
38570412	distant	microbiome	anatomical location


38999791	distant	chemical	microbiome
38999791	distant	chemical	anatomical location


38279293	distant	chemical	DDF
38279293	distant	DDF	anatomical location
38279293	distant	chemical	anatomical location


39403202	distant	microbiome	DDF
39403202	distant	microbiome	statistical technique
39403202	distant	DDF	DDF


38587699	distant	chemical	DDF
38587699	distant	DDF	microbiome
38587699	distant	microbiome	DDF
38587699	distant	dietary supplement	DDF
38587699	distant	DDF	DDF
38587699	distant	chemical	microbiome
38587699	distant	dietary supplement	microbiome


38852651	distant	microbiome	DDF
38852651	distant	drug	DDF
38852651	distant	DDF	DDF


38785512	distant	microbiome	DDF
38785512	distant	dietary supplement	DDF
38785512	distant	dietary supplement	microbiome
38785512	distant	DDF	DDF


39177611	distant	microbiome	DDF
39177611	distant	chemical	DDF


39168575	distant	chemical	DDF
39168575	distant	food	DDF
39168575	distant	DDF	human
39168575	distant	DDF	DDF


38974034	distant	DDF	human
38974034	distant	microbiome	human
38974034	distant	DDF	DDF


39036341	distant	microbiome	DDF
39036341	distant	chemical	DDF


37307829	distant	microbiome	DDF
37307829	distant	DDF	DDF


39134825	distant	microbiome	DDF
39134825	distant	DDF	human
39134825	distant	microbiome	human


38989933	distant	microbiome	DDF
38989933	distant	microbiome	human
38989933	distant	chemical	DDF
38989933	distant	DDF	DDF


38344171	distant	microbiome	human
38344171	distant	microbiome	drug
38344171	distant	microbiome	DDF
38344171	distant	dietary supplement	DDF
38344171	distant	drug	microbiome
38344171	distant	DDF	DDF
38344171	distant	dietary supplement	microbiome


38237031	distant	microbiome	DDF
38237031	distant	DDF	DDF


38848023	distant	chemical	DDF
38848023	distant	microbiome	human
38848023	distant	microbiome	DDF
38848023	distant	DDF	DDF
38848023	distant	DDF	chemical


39113894	distant	microbiome	DDF


38409641	distant	chemical	DDF
38409641	distant	animal	chemical
38409641	distant	dietary supplement	DDF
38409641	distant	DDF	DDF
38409641	distant	animal	biomedical technique
38409641	distant	DDF	animal


38385354	distant	chemical	DDF
38385354	distant	chemical	chemical
