pmid|annotator|subject_label|object_label
36558531|student_A|chemical|microbiome
36558531|student_A|bacteria|DDF
36558531|student_A|microbiome|DDF
36558531|student_A|chemical|chemical
36558531|student_A|chemical|bacteria
36558531|student_A|chemical|DDF
36558531|student_A|bacteria|chemical
33633723|student_A|DDF|human
33633723|student_A|microbiome|anatomical location
33633723|student_A|bacteria|human
33633723|student_A|microbiome|DDF
33633723|student_A|bacteria|DDF
36934020|student_B|DDF|anatomical location
36934020|student_B|bacteria|animal
36934020|student_B|microbiome|biomedical technique
36934020|student_B|DDF|bacteria
36934020|student_B|DDF|DDF
36934020|student_B|chemical|chemical
36934020|student_B|chemical|bacteria
36934020|student_B|chemical|DDF
35433746|student_A|dietary supplement|DDF
35433746|student_A|microbiome|anatomical location
35433746|student_A|microbiome|DDF
31606537|student_A|chemical|bacteria
31606537|student_A|chemical|microbiome
31606537|student_A|drug|bacteria
31606537|student_A|drug|DDF
31606537|student_A|DDF|animal
31606537|student_A|chemical|DDF
31606537|student_A|drug|microbiome
31606537|student_A|bacteria|microbiome
38892525|student_B|food|DDF
38892525|student_B|chemical|microbiome
38892525|student_B|food|microbiome
38892525|student_B|microbiome|DDF
35631301|student_B|anatomical location|human
35631301|student_B|DDF|human
35631301|student_B|microbiome|human
35631301|student_B|dietary supplement|DDF
35631301|student_B|chemical|anatomical location
35631301|student_B|drug|DDF
35631301|student_B|chemical|microbiome
35631301|student_B|chemical|DDF
38972900|student_A|DDF|DDF
38972900|student_A|DDF|animal
31837645|student_A|food|DDF
31837645|student_A|dietary supplement|DDF
31837645|student_A|microbiome|anatomical location
31837645|student_A|food|microbiome
31837645|student_A|dietary supplement|microbiome
31837645|student_A|DDF|DDF
31837645|student_A|microbiome|DDF
36183483|student_A|microbiome|human
36183483|student_A|bacteria|microbiome
36183483|student_A|microbiome|biomedical technique
35243260|student_A|chemical|animal
35243260|student_A|microbiome|DDF
39195546|student_A|anatomical location|human
39195546|student_A|DDF|human
39195546|student_A|microbiome|human
39195546|student_A|microbiome|anatomical location
39195546|student_A|chemical|human
39195546|student_A|DDF|chemical
39195546|student_A|DDF|microbiome
39195546|student_A|bacteria|human
39195546|student_A|chemical|microbiome
38944290|student_B|microbiome|animal
38944290|student_B|DDF|microbiome
38944290|student_B|DDF|bacteria
38944290|student_B|anatomical location|animal
38944290|student_B|microbiome|gene
38944290|student_B|DDF|animal
32926778|student_A|microbiome|animal
32926778|student_A|microbiome|DDF
32926778|student_A|chemical|chemical
32926778|student_A|DDF|animal
32926778|student_A|chemical|DDF
32926778|student_A|bacteria|microbiome
39121264|student_A|chemical|microbiome
36478577|student_B|dietary supplement|microbiome
36478577|student_B|DDF|microbiome
36478577|student_B|dietary supplement|DDF
36478577|student_B|chemical|microbiome
34996385|student_A|DDF|DDF
34996385|student_A|chemical|microbiome
34996385|student_A|human|biomedical technique
34996385|student_A|drug|chemical
32871960|student_A|microbiome|human
32871960|student_A|DDF|human
32871960|student_A|microbiome|biomedical technique
32871960|student_A|microbiome|DDF
39021622|student_A|DDF|human
39021622|student_A|microbiome|human
39021622|student_A|dietary supplement|DDF
39021622|student_A|microbiome|anatomical location
39021622|student_A|microbiome|DDF
34996879|student_A|DDF|human
34996879|student_A|chemical|human
34996879|student_A|microbiome|biomedical technique
34996879|student_A|DDF|microbiome
34996879|student_A|bacteria|human
34996879|student_A|chemical|microbiome
34996879|student_A|chemical|DDF
34996879|student_A|bacteria|chemical
35600753|student_B|microbiome|animal
35600753|student_B|DDF|human
35600753|student_B|microbiome|human
35600753|student_B|dietary supplement|DDF
35600753|student_B|microbiome|DDF
35600753|student_B|drug|DDF
35600753|student_B|DDF|animal
35600753|student_B|drug|microbiome
35127723|student_A|drug|DDF
35127723|student_A|DDF|DDF
35127723|student_A|chemical|anatomical location
36088985|student_A|microbiome|animal
36088985|student_A|anatomical location|animal
36088985|student_A|drug|DDF
36088985|student_A|DDF|animal
36088985|student_A|chemical|DDF
36088985|student_A|drug|microbiome
36078738|student_A|dietary supplement|bacteria
36078738|student_A|dietary supplement|DDF
36078738|student_A|microbiome|anatomical location
36078738|student_A|dietary supplement|microbiome
36078738|student_A|drug|DDF
38748594|student_A|microbiome|human
38748594|student_A|DDF|human
38748594|student_A|microbiome|DDF
35654260|student_B|anatomical location|human
35654260|student_B|DDF|human
35654260|student_B|microbiome|human
35654260|student_B|DDF|microbiome
35654260|student_B|microbiome|DDF
35654260|student_B|chemical|DDF
35432038|student_A|DDF|microbiome
35432038|student_A|microbiome|anatomical location
35432038|student_A|microbiome|DDF
38847603|student_B|microbiome|human
38847603|student_B|dietary supplement|DDF
38847603|student_B|dietary supplement|microbiome
38847603|student_B|microbiome|DDF
38847603|student_B|chemical|microbiome
35317694|student_B|dietary supplement|microbiome
35317694|student_B|dietary supplement|bacteria
35317694|student_B|dietary supplement|DDF
35317694|student_B|microbiome|DDF
36001607|student_A|DDF|DDF
36001607|student_A|chemical|microbiome
36001607|student_A|microbiome|biomedical technique
35981631|student_A|microbiome|animal
35981631|student_A|animal|biomedical technique
35981631|student_A|chemical|microbiome
35981631|student_A|microbiome|biomedical technique
35981631|student_A|drug|DDF
35981631|student_A|DDF|animal
35981631|student_A|chemical|DDF
35981631|student_A|drug|microbiome
35981631|student_A|bacteria|microbiome
36158270|student_A|DDF|human
36158270|student_A|microbiome|human
36158270|student_A|microbiome|biomedical technique
36158270|student_A|DDF|microbiome
36158270|student_A|microbiome|DDF
36158270|student_A|bacteria|microbiome
36619768|student_A|DDF|human
36619768|student_A|DDF|microbiome
36619768|student_A|DDF|DDF
36619768|student_A|microbiome|DDF
36619768|student_A|drug|DDF
35135531|student_B|anatomical location|human
35135531|student_B|DDF|human
35135531|student_B|drug|DDF
35135531|student_B|microbiome|human
35135531|student_B|dietary supplement|DDF
35135531|student_B|dietary supplement|microbiome
35135531|student_B|DDF|microbiome
35135531|student_B|human|biomedical technique
35135531|student_B|microbiome|DDF
35135531|student_B|chemical|gene
35135531|student_B|chemical|microbiome
35135531|student_B|chemical|DDF
36959989|student_A|DDF|human
36959989|student_A|dietary supplement|DDF
36959989|student_A|microbiome|anatomical location
36959989|student_A|DDF|DDF
36959989|student_A|microbiome|DDF
36959989|student_A|drug|DDF
36959989|student_A|bacteria|DDF
33362788|student_A|chemical|DDF
33362788|student_A|DDF|chemical
34938619|student_A|DDF|DDF
35272713|student_B|microbiome|animal
35272713|student_B|drug|gene
35272713|student_B|microbiome|DDF
35272713|student_B|drug|bacteria
35272713|student_B|drug|DDF
35272713|student_B|DDF|animal
35272713|student_B|drug|microbiome
35272713|student_B|bacteria|microbiome
35889175|student_A|chemical|microbiome
35889175|student_A|chemical|DDF
35889175|student_A|microbiome|DDF
36551872|student_A|dietary supplement|microbiome
36551872|student_A|DDF|DDF
36551872|student_A|chemical|DDF
36551872|student_A|microbiome|DDF
32103766|student_A|microbiome|human
32103766|student_A|microbiome|anatomical location
32103766|student_A|bacteria|microbiome
32103766|student_A|microbiome|DDF
33617267|student_A|animal|biomedical technique
33617267|student_A|chemical|animal
33617267|student_A|dietary supplement|DDF
33617267|student_A|dietary supplement|microbiome
33617267|student_A|chemical|gene
33617267|student_A|chemical|microbiome
33617267|student_A|chemical|DDF
36093196|student_B|dietary supplement|microbiome
36093196|student_B|microbiome|human
36093196|student_B|dietary supplement|DDF
36093196|student_B|DDF|human
36334596|student_B|microbiome|anatomical location
39287570|student_A|microbiome|human
39287570|student_A|DDF|human
39287570|student_A|microbiome|biomedical technique
38582194|student_A|DDF|human
38582194|student_A|microbiome|DDF
36358286|student_A|microbiome|animal
36358286|student_A|animal|biomedical technique
36358286|student_A|microbiome|DDF
36358286|student_A|bacteria|DDF
36358286|student_A|DDF|animal
36358286|student_A|bacteria|microbiome
32226375|student_B|microbiome|DDF
39375215|student_A|microbiome|DDF
37798034|student_A|drug|DDF
37798034|student_A|DDF|human
37798034|student_A|human|biomedical technique
37798034|student_A|microbiome|DDF
35650236|student_B|DDF|human
35650236|student_B|microbiome|biomedical technique
35650236|student_B|microbiome|DDF
35650236|student_B|bacteria|DDF
35650236|student_B|chemical|microbiome
34911958|student_A|drug|DDF
34911958|student_A|bacteria|drug
34911958|student_A|drug|chemical
34911958|student_A|chemical|DDF
35799798|student_B|microbiome|human
35799798|student_B|DDF|human
35799798|student_B|microbiome|biomedical technique
39392025|student_A|bacteria|DDF
34750307|student_A|dietary supplement|DDF
34750307|student_A|microbiome|DDF
36355135|student_A|microbiome|anatomical location
36355135|student_A|microbiome|DDF
34719435|student_A|drug|DDF
34719435|student_A|bacteria|DDF
34719435|student_A|microbiome|DDF
33470765|student_A|anatomical location|animal
33470765|student_A|chemical|anatomical location
33470765|student_A|DDF|animal
33470765|student_A|chemical|DDF
36226922|student_A|dietary supplement|DDF
36226922|student_A|chemical|bacteria
36226922|student_A|chemical|DDF
36226922|student_A|chemical|anatomical location
39199404|student_B|microbiome|animal
39199404|student_B|DDF|human
39199404|student_B|microbiome|DDF
39199404|student_B|DDF|animal
39199404|student_B|chemical|DDF
35829770|student_A|DDF|DDF
35829770|student_A|chemical|microbiome
35829770|student_A|microbiome|DDF
34948234|student_A|anatomical location|human
34948234|student_A|DDF|human
34948234|student_A|microbiome|human
34948234|student_A|chemical|anatomical location
34948234|student_A|microbiome|anatomical location
34948234|student_A|DDF|DDF
34948234|student_A|microbiome|DDF
34948234|student_A|chemical|microbiome
33404072|student_A|bacteria|DDF
33404072|student_A|bacteria|microbiome
33404072|student_A|microbiome|DDF
33291597|student_A|chemical|anatomical location
33291597|student_A|dietary supplement|DDF
33291597|student_A|DDF|microbiome
33291597|student_A|DDF|DDF
33291597|student_A|chemical|microbiome
33291597|student_A|chemical|DDF
38892694|student_B|DDF|human
38892694|student_B|microbiome|human
38892694|student_B|chemical|microbiome
38892694|student_B|drug|microbiome
38892694|student_B|bacteria|microbiome
39015337|student_A|DDF|human
39015337|student_A|microbiome|human
39015337|student_A|microbiome|biomedical technique
39015337|student_A|bacteria|human
39015337|student_A|human|biomedical technique
39015337|student_A|microbiome|DDF
32739365|student_A|anatomical location|animal
32739365|student_A|dietary supplement|DDF
32739365|student_A|DDF|animal
32739365|student_A|dietary supplement|microbiome
36191590|student_A|DDF|human
36191590|student_A|microbiome|human
36191590|student_A|microbiome|biomedical technique
36191590|student_A|bacteria|human
36191590|student_A|microbiome|DDF
39033825|student_A|microbiome|gene
39033825|student_A|bacteria|gene
39033825|student_A|bacteria|microbiome
39033825|student_A|microbiome|DDF
34386321|student_A|microbiome|anatomical location
34386321|student_A|drug|microbiome
33106549|student_A|microbiome|animal
33106549|student_A|DDF|human
33106549|student_A|DDF|DDF
33106549|student_A|DDF|animal
33106549|student_A|chemical|DDF
33106549|student_A|bacteria|microbiome
36455673|student_B|microbiome|animal
36455673|student_B|chemical|microbiome
36455673|student_B|chemical|anatomical location
36455673|student_B|DDF|microbiome
36455673|student_B|DDF|DDF
36455673|student_B|microbiome|DDF
36455673|student_B|chemical|chemical
36455673|student_B|DDF|animal
36455673|student_B|chemical|DDF
35225349|student_A|DDF|anatomical location
35225349|student_A|DDF|human
35225349|student_A|microbiome|human
35225349|student_A|DDF|microbiome
35225349|student_A|DDF|DDF
35225349|student_A|DDF|bacteria
35225349|student_A|human|biomedical technique
35225349|student_A|microbiome|DDF
35897024|student_A|DDF|human
39217732|student_A|DDF|bacteria
39217732|student_A|DDF|human
39217732|student_A|bacteria|microbiome
39217732|student_A|microbiome|DDF
36742204|student_A|DDF|anatomical location
36742204|student_A|dietary supplement|DDF
36742204|student_A|microbiome|DDF
35445772|student_A|chemical|DDF
35445772|student_A|bacteria|chemical
35445772|student_A|microbiome|DDF
33400024|student_A|bacteria|DDF
33400024|student_A|chemical|anatomical location
33400024|student_A|DDF|human
33400024|student_A|chemical|DDF
36140263|student_B|microbiome|human
36140263|student_B|microbiome|biomedical technique
36140263|student_B|DDF|microbiome
36140263|student_B|DDF|bacteria
36140263|student_B|human|biomedical technique
36140263|student_B|microbiome|DDF
36140263|student_B|chemical|gene
36140263|student_B|microbiome|gene
36140263|student_B|chemical|microbiome
36140263|student_B|bacteria|microbiome
36558405|student_A|DDF|human
36558405|student_A|microbiome|anatomical location
36558405|student_A|DDF|microbiome
36558405|student_A|DDF|bacteria
36558405|student_A|microbiome|DDF
36558405|student_A|chemical|microbiome
36558405|student_A|bacteria|microbiome
35684340|student_A|dietary supplement|DDF
35684340|student_A|microbiome|anatomical location
35684340|student_A|microbiome|DDF
35684340|student_A|chemical|DDF
35684340|student_A|bacteria|microbiome
35924055|student_A|DDF|anatomical location
35924055|student_A|chemical|DDF
35924055|student_A|chemical|animal
35924055|student_A|chemical|gene
35035709|student_A|DDF|human
35035709|student_A|microbiome|biomedical technique
35035709|student_A|DDF|microbiome
35035709|student_A|human|biomedical technique
35035709|student_A|microbiome|DDF
32916966|student_A|microbiome|DDF
36881358|student_A|DDF|human
36881358|student_A|DDF|microbiome
36881358|student_A|DDF|bacteria
36881358|student_A|bacteria|human
36881358|student_A|bacteria|DDF
36881358|student_A|bacteria|microbiome
38879123|student_A|bacteria|DDF
38879123|student_A|DDF|human
38879123|student_A|microbiome|DDF
38875919|student_A|microbiome|human
38875919|student_A|DDF|human
38875919|student_A|microbiome|DDF
36432461|student_A|DDF|human
36432461|student_A|food|DDF
36432461|student_A|microbiome|human
36432461|student_A|dietary supplement|DDF
36432461|student_A|dietary supplement|microbiome
36432461|student_A|microbiome|DDF
33719004|student_B|chemical|anatomical location
33719004|student_B|DDF|chemical
33719004|student_B|DDF|microbiome
33719004|student_B|DDF|animal
33719004|student_B|chemical|DDF
34829716|student_A|food|DDF
34829716|student_A|dietary supplement|microbiome
36120376|student_A|microbiome|animal
36120376|student_A|animal|biomedical technique
36120376|student_A|anatomical location|animal
36120376|student_A|drug|bacteria
36120376|student_A|drug|DDF
36120376|student_A|bacteria|microbiome
36048886|student_A|dietary supplement|human
36048886|student_A|microbiome|human
36048886|student_A|DDF|human
38983862|student_A|anatomical location|human
38983862|student_A|DDF|human
38983862|student_A|DDF|DDF
38983862|student_A|human|biomedical technique
38983862|student_A|microbiome|DDF
36126853|student_B|microbiome|animal
36126853|student_B|microbiome|DDF
33557583|student_A|chemical|gene
33557583|student_A|microbiome|gene
33557583|student_A|microbiome|biomedical technique
33185912|student_A|DDF|human
33185912|student_A|drug|human
33185912|student_A|human|biomedical technique
33185912|student_A|microbiome|DDF
33185912|student_A|drug|DDF
33185912|student_A|drug|microbiome
39313515|student_A|chemical|microbiome
39313515|student_A|chemical|anatomical location
39313515|student_A|DDF|DDF
39313515|student_A|drug|DDF
39313515|student_A|chemical|chemical
39313515|student_A|DDF|animal
39313515|student_A|chemical|DDF
35677440|student_A|DDF|human
35677440|student_A|microbiome|DDF
34440599|student_A|DDF|human
34440599|student_A|microbiome|anatomical location
34440599|student_A|microbiome|DDF
33352217|student_A|microbiome|microbiome
33352217|student_A|microbiome|DDF
35565888|student_A|chemical|microbiome
35565888|student_A|microbiome|anatomical location
35565888|student_A|microbiome|DDF
35852145|student_A|microbiome|human
35852145|student_A|human|biomedical technique
35852145|student_A|microbiome|DDF
35852145|student_A|chemical|bacteria
35852145|student_A|bacteria|bacteria
36200207|student_A|dietary supplement|DDF
36200207|student_A|chemical|anatomical location
36200207|student_A|microbiome|anatomical location
36200207|student_A|DDF|chemical
36200207|student_A|dietary supplement|microbiome
36200207|student_A|DDF|DDF
36200207|student_A|microbiome|DDF
36200207|student_A|chemical|microbiome
36200207|student_A|chemical|DDF
37798868|student_A|chemical|microbiome
37798868|student_A|chemical|DDF
37798868|student_A|microbiome|biomedical technique
37798868|student_A|microbiome|DDF
