pmid|annotator|subject_label|predicate|object_label
34982206|student_A|chemical|located in|human
34982206|student_A|drug|change effect|DDF
34982206|student_A|drug|administered|human
35779628|student_A|DDF|affect|DDF
35779628|student_A|drug|change effect|DDF
35779628|student_A|drug|administered|animal
35779628|student_A|drug|administered|human
36039924|student_A|dietary supplement|influence|DDF
35103734|student_A|chemical|located in|animal
35103734|student_A|chemical|impact|microbiome
35103734|student_A|chemical|located in|anatomical location
35103734|student_A|DDF|is a|DDF
35103734|student_A|bacteria|part of|microbiome
35103734|student_A|chemical|part of|chemical
35103734|student_A|chemical|influence|DDF
35103734|student_A|chemical|change expression|gene
35103734|student_A|chemical|interact|chemical
35831877|student_B|DDF|change abundance|microbiome
35831877|student_B|microbiome|is linked to|DDF
35044528|student_B|microbiome|is linked to|DDF
38857554|student_A|DDF|target|human
38857554|student_A|dietary supplement|influence|DDF
38857554|student_A|anatomical location|located in|animal
38857554|student_A|chemical|influence|DDF
38857554|student_A|DDF|target|animal
31829756|student_A|DDF|affect|DDF
31829756|student_A|microbiome|is linked to|DDF
31829756|student_A|chemical|influence|DDF
32844199|student_A|DDF|target|human
32844199|student_A|microbiome|change expression|gene
32844199|student_A|microbiome|is linked to|DDF
32844199|student_A|human|used by|biomedical technique
39476179|student_A|DDF|change abundance|microbiome
39476179|student_A|drug|impact|microbiome
39476179|student_A|dietary supplement|impact|microbiome
39476179|student_A|microbiome|is linked to|DDF
38908788|student_A|DDF|target|human
38908788|student_A|DDF|change abundance|bacteria
38908788|student_A|DDF|change abundance|microbiome
38908788|student_A|microbiome|located in|human
38908788|student_A|microbiome|used by|biomedical technique
38908788|student_A|microbiome|is linked to|DDF
38908788|student_A|chemical|influence|DDF
32827699|student_A|bacteria|influence|DDF
32827699|student_A|anatomical location|located in|animal
32827699|student_A|microbiome|used by|biomedical technique
32827699|student_A|microbiome|is linked to|DDF
32827699|student_A|chemical|influence|DDF
32827699|student_A|DDF|target|animal
32827699|student_A|animal|used by|biomedical technique
38892645|student_A|DDF|target|human
38892645|student_A|dietary supplement|administered|human
38892645|student_A|DDF|affect|DDF
38892645|student_A|dietary supplement|impact|microbiome
38892645|student_A|microbiome|located in|human
38892645|student_A|dietary supplement|influence|DDF
36408101|student_B|microbiome|located in|anatomical location
36408101|student_B|chemical|influence|DDF
35600818|student_B|DDF|change abundance|bacteria
35600818|student_B|drug|change effect|DDF
35600818|student_B|drug|impact|bacteria
35600818|student_B|drug|impact|microbiome
35600818|student_B|animal|used by|biomedical technique
35600818|student_B|microbiome|is linked to|DDF
35600818|student_B|DDF|target|animal
36421902|student_B|DDF|target|human
36421902|student_B|DDF|interact|chemical
36421902|student_B|human|used by|biomedical technique
36421902|student_B|microbiome|is linked to|DDF
36421902|student_B|chemical|influence|DDF
31684843|student_A|dietary supplement|influence|DDF
31684843|student_A|DDF|affect|DDF
31684843|student_A|food|influence|DDF
34566874|student_B|DDF|target|human
34566874|student_B|drug|change effect|DDF
34566874|student_B|microbiome|located in|human
35453597|student_B|DDF|target|human
35453597|student_B|DDF|change abundance|microbiome
35453597|student_B|drug|change effect|DDF
35453597|student_B|microbiome|is linked to|DDF
35453597|student_B|anatomical location|located in|human
35822696|student_A|DDF|change abundance|microbiome
35822696|student_A|bacteria|influence|DDF
35822696|student_A|microbiome|is linked to|DDF
32035595|student_B|dietary supplement|influence|DDF
32035595|student_B|chemical|influence|DDF
35349746|student_A|microbiome|located in|anatomical location
35349746|student_A|DDF|affect|DDF
36686268|student_A|bacteria|influence|DDF
36686268|student_A|microbiome|is linked to|DDF
39303815|student_B|chemical|impact|microbiome
39303815|student_B|drug|change effect|DDF
39303815|student_B|chemical|produced by|microbiome
39303815|student_B|chemical|located in|anatomical location
39303815|student_B|drug|impact|bacteria
39303815|student_B|microbiome|is linked to|DDF
39303815|student_B|animal|used by|biomedical technique
39303815|student_B|DDF|target|animal
32934117|student_A|DDF|target|human
32934117|student_A|DDF|interact|chemical
32934117|student_A|DDF|affect|DDF
32934117|student_A|human|used by|biomedical technique
32934117|student_A|bacteria|influence|DDF
32934117|student_A|chemical|produced by|microbiome
32934117|student_A|microbiome|is linked to|DDF
32934117|student_A|chemical|influence|DDF
34682763|student_A|drug|impact|microbiome
34682763|student_A|dietary supplement|impact|microbiome
34682763|student_A|microbiome|is linked to|DDF
34682763|student_A|bacteria|part of|microbiome
32323181|student_A|microbiome|located in|anatomical location
32323181|student_A|chemical|produced by|microbiome
32323181|student_A|DDF|affect|DDF
32323181|student_A|microbiome|is linked to|DDF
35299696|student_A|microbiome|is linked to|DDF
39458509|student_A|DDF|change abundance|microbiome
39458509|student_A|dietary supplement|influence|DDF
39458509|student_A|dietary supplement|impact|microbiome
39458509|student_A|microbiome|is linked to|DDF
32357258|student_A|DDF|target|human
32357258|student_A|DDF|interact|chemical
32357258|student_A|DDF|affect|DDF
32357258|student_A|human|used by|biomedical technique
32357258|student_A|chemical|produced by|microbiome
32357258|student_A|microbiome|is linked to|DDF
32357258|student_A|chemical|influence|DDF
35076270|student_A|DDF|change abundance|microbiome
35076270|student_A|drug|change expression|gene
35076270|student_A|drug|change effect|DDF
31340904|student_A|chemical|impact|bacteria
31340904|student_A|DDF|affect|DDF
31340904|student_A|bacteria|influence|DDF
31340904|student_A|dietary supplement|influence|DDF
31340904|student_A|microbiome|is linked to|DDF
35959396|student_A|bacteria|interact|chemical
35959396|student_A|bacteria|influence|DDF
36145184|student_B|dietary supplement|influence|DDF
36145184|student_B|chemical|impact|microbiome
36145184|student_B|chemical|influence|DDF
38968876|student_A|DDF|change abundance|microbiome
38968876|student_A|bacteria|part of|microbiome
32325848|student_B|bacteria|located in|human
32325848|student_B|microbiome|is linked to|DDF
39163908|student_B|dietary supplement|impact|bacteria
39163908|student_B|human|used by|biomedical technique
39163908|student_B|bacteria|influence|DDF
39163908|student_B|chemical|impact|microbiome
39163908|student_B|dietary supplement|impact|microbiome
39163908|student_B|dietary supplement|influence|DDF
39163908|student_B|bacteria|part of|microbiome
35067061|student_B|microbiome|located in|animal
35067061|student_B|bacteria|influence|DDF
35067061|student_B|bacteria|change expression|gene
35067061|student_B|anatomical location|located in|animal
35067061|student_B|bacteria|interact|chemical
35067061|student_B|bacteria|part of|microbiome
35067061|student_B|DDF|target|animal
32161568|student_B|DDF|target|human
32161568|student_B|DDF|change abundance|bacteria
32161568|student_B|DDF|affect|DDF
32161568|student_B|bacteria|located in|human
32161568|student_B|human|used by|biomedical technique
32161568|student_B|bacteria|influence|DDF
32161568|student_B|microbiome|located in|human
32161568|student_B|chemical|located in|human
32161568|student_B|microbiome|is linked to|DDF
33499229|student_A|DDF|target|human
33499229|student_A|DDF|change abundance|bacteria
33499229|student_A|microbiome|located in|human
33499229|student_A|chemical|produced by|microbiome
33499229|student_A|microbiome|is linked to|DDF
33499229|student_A|bacteria|part of|microbiome
35491707|student_A|DDF|change abundance|microbiome
35491707|student_A|dietary supplement|influence|DDF
34907601|student_B|DDF|target|human
34907601|student_B|microbiome|located in|animal
34907601|student_B|dietary supplement|impact|microbiome
34907601|student_B|dietary supplement|influence|DDF
34907601|student_B|bacteria|part of|microbiome
34907601|student_B|microbiome|used by|biomedical technique
34907601|student_B|dietary supplement|change expression|gene
34907601|student_B|DDF|target|animal
38756585|student_B|DDF|target|human
38756585|student_B|DDF|affect|DDF
38756585|student_B|DDF|change abundance|bacteria
38756585|student_B|human|used by|biomedical technique
34025392|student_A|DDF|target|human
34025392|student_A|DDF|strike|anatomical location
34025392|student_A|DDF|affect|DDF
34025392|student_A|dietary supplement|influence|DDF
34025392|student_A|DDF|target|animal
31552496|student_A|dietary supplement|impact|microbiome
31552496|student_A|drug|change effect|DDF
31552496|student_A|microbiome|is linked to|DDF
31552496|student_A|chemical|influence|DDF
35849305|student_A|DDF|target|human
35849305|student_A|bacteria|influence|DDF
35849305|student_A|dietary supplement|impact|microbiome
35849305|student_A|dietary supplement|influence|DDF
35849305|student_A|microbiome|is linked to|DDF
38732060|student_A|dietary supplement|administered|human
38732060|student_A|dietary supplement|influence|DDF
38732060|student_A|microbiome|located in|anatomical location
38732060|student_A|dietary supplement|impact|microbiome
35399732|student_B|DDF|target|human
35399732|student_B|bacteria|influence|DDF
35399732|student_B|microbiome|located in|human
34274348|student_A|microbiome|located in|anatomical location
34274348|student_A|chemical|impact|microbiome
34274348|student_A|chemical|produced by|microbiome
39317918|student_A|microbiome|located in|anatomical location
32247376|student_A|DDF|affect|DDF
32247376|student_A|microbiome|is linked to|DDF
36613486|student_B|DDF|target|human
36613486|student_B|anatomical location|located in|human
36613486|student_B|chemical|produced by|microbiome
36613486|student_B|microbiome|located in|human
38889540|student_B|DDF|target|human
38889540|student_B|DDF|change abundance|microbiome
38889540|student_B|dietary supplement|impact|microbiome
38889540|student_B|microbiome|located in|human
38889540|student_B|anatomical location|located in|human
36421473|student_A|microbiome|located in|anatomical location
36421473|student_A|bacteria|part of|microbiome
36421473|student_A|microbiome|is linked to|DDF
36421473|student_A|chemical|influence|DDF
33860738|student_A|DDF|target|human
33860738|student_A|DDF|affect|DDF
39378456|student_A|drug|impact|microbiome
39378456|student_A|dietary supplement|influence|DDF
39378456|student_A|dietary supplement|impact|microbiome
39378456|student_A|microbiome|is linked to|DDF
39125364|student_A|dietary supplement|influence|DDF
39125364|student_A|dietary supplement|administered|human
39125364|student_A|microbiome|is linked to|DDF
39125364|student_A|DDF|target|human
35711580|student_B|DDF|target|human
35711580|student_B|human|used by|biomedical technique
35711580|student_B|microbiome|located in|human
35711580|student_B|chemical|located in|anatomical location
35711580|student_B|microbiome|is linked to|DDF
35742813|student_B|drug|change expression|gene
35742813|student_B|drug|administered|animal
35742813|student_B|drug|change effect|DDF
35742813|student_B|anatomical location|located in|animal
35742813|student_B|dietary supplement|influence|DDF
35742813|student_B|microbiome|is linked to|DDF
37389240|student_A|DDF|target|human
37389240|student_A|DDF|strike|anatomical location
37389240|student_A|DDF|affect|DDF
37389240|student_A|DDF|change abundance|bacteria
36359864|student_A|DDF|target|human
36359864|student_A|microbiome|located in|animal
36359864|student_A|drug|administered|animal
36359864|student_A|drug|change effect|DDF
36359864|student_A|microbiome|located in|human
36359864|student_A|drug|administered|human
36359864|student_A|drug|impact|bacteria
36359864|student_A|microbiome|is linked to|DDF
36359864|student_A|chemical|influence|DDF
36359864|student_A|drug|impact|microbiome
36359864|student_A|drug|interact|chemical
36359864|student_A|chemical|interact|chemical
35016506|student_A|DDF|target|animal
35016506|student_A|food|change expression|gene
35016506|student_A|food|influence|DDF
35016506|student_A|microbiome|is linked to|DDF
33148438|student_A|chemical|located in|animal
33148438|student_A|dietary supplement|influence|DDF
33148438|student_A|microbiome|used by|biomedical technique
33148438|student_A|microbiome|is linked to|DDF
33148438|student_A|animal|used by|biomedical technique
33148438|student_A|DDF|target|animal
38803488|student_A|bacteria|change expression|gene
38803488|student_A|microbiome|is linked to|DDF
38803488|student_A|chemical|influence|DDF
35115853|student_A|DDF|change abundance|microbiome
35115853|student_A|microbiome|located in|animal
34347266|student_B|DDF|target|animal
34347266|student_B|anatomical location|located in|animal
34347266|student_B|microbiome|is linked to|DDF
34347266|student_B|chemical|influence|DDF
37529095|student_A|bacteria|located in|animal
37529095|student_A|DDF|affect|DDF
35422756|student_A|DDF|interact|chemical
35422756|student_A|DDF|affect|DDF
35422756|student_A|DDF|strike|anatomical location
35422756|student_A|chemical|located in|anatomical location
35422756|student_A|bacteria|part of|microbiome
35422756|student_A|chemical|influence|DDF
34954497|student_A|DDF|target|human
34954497|student_A|microbiome|is linked to|DDF
34954497|student_A|microbiome|located in|human
34954497|student_A|bacteria|part of|microbiome
37346870|student_A|DDF|target|animal
37346870|student_A|DDF|target|human
37346870|student_A|microbiome|is linked to|DDF
36558531|student_A|chemical|impact|bacteria
36558531|student_A|bacteria|influence|DDF
36558531|student_A|chemical|produced by|microbiome
36558531|student_A|microbiome|is linked to|DDF
36558531|student_A|chemical|influence|DDF
36558531|student_A|bacteria|interact|chemical
36558531|student_A|chemical|interact|chemical
33633723|student_A|DDF|target|human
33633723|student_A|bacteria|located in|human
33633723|student_A|bacteria|influence|DDF
33633723|student_A|microbiome|located in|anatomical location
33633723|student_A|microbiome|is linked to|DDF
36934020|student_B|DDF|change abundance|bacteria
36934020|student_B|DDF|strike|anatomical location
36934020|student_B|DDF|affect|DDF
36934020|student_B|chemical|impact|bacteria
36934020|student_B|microbiome|used by|biomedical technique
36934020|student_B|chemical|influence|DDF
36934020|student_B|bacteria|located in|animal
36934020|student_B|chemical|interact|chemical
35433746|student_A|microbiome|located in|anatomical location
35433746|student_A|dietary supplement|influence|DDF
35433746|student_A|microbiome|is linked to|DDF
31606537|student_A|chemical|impact|bacteria
31606537|student_A|chemical|impact|microbiome
31606537|student_A|drug|change effect|DDF
31606537|student_A|drug|impact|bacteria
31606537|student_A|drug|impact|microbiome
31606537|student_A|bacteria|part of|microbiome
31606537|student_A|chemical|influence|DDF
31606537|student_A|DDF|target|animal
38892525|student_B|food|impact|microbiome
38892525|student_B|chemical|produced by|microbiome
38892525|student_B|food|influence|DDF
38892525|student_B|microbiome|is linked to|DDF
35631301|student_B|DDF|target|human
35631301|student_B|chemical|impact|microbiome
35631301|student_B|drug|change effect|DDF
35631301|student_B|microbiome|located in|human
35631301|student_B|chemical|produced by|microbiome
35631301|student_B|chemical|located in|anatomical location
35631301|student_B|dietary supplement|influence|DDF
35631301|student_B|chemical|influence|DDF
35631301|student_B|anatomical location|located in|human
38972900|student_A|DDF|target|animal
38972900|student_A|DDF|affect|DDF
31837645|student_A|DDF|affect|DDF
31837645|student_A|food|influence|DDF
31837645|student_A|dietary supplement|impact|microbiome
31837645|student_A|dietary supplement|influence|DDF
31837645|student_A|microbiome|located in|anatomical location
31837645|student_A|microbiome|is linked to|DDF
31837645|student_A|food|impact|microbiome
36183483|student_A|microbiome|used by|biomedical technique
36183483|student_A|microbiome|located in|human
36183483|student_A|bacteria|part of|microbiome
35243260|student_A|chemical|located in|animal
35243260|student_A|microbiome|is linked to|DDF
39195546|student_A|DDF|target|human
39195546|student_A|DDF|interact|chemical
39195546|student_A|bacteria|located in|human
39195546|student_A|DDF|change abundance|microbiome
39195546|student_A|microbiome|located in|human
39195546|student_A|chemical|produced by|microbiome
39195546|student_A|microbiome|located in|anatomical location
39195546|student_A|chemical|located in|human
39195546|student_A|anatomical location|located in|human
38944290|student_B|DDF|change abundance|bacteria
38944290|student_B|microbiome|located in|animal
38944290|student_B|microbiome|change expression|gene
38944290|student_B|DDF|change abundance|microbiome
38944290|student_B|anatomical location|located in|animal
38944290|student_B|DDF|target|animal
32926778|student_A|microbiome|located in|animal
32926778|student_A|bacteria|part of|microbiome
32926778|student_A|microbiome|is linked to|DDF
32926778|student_A|chemical|influence|DDF
32926778|student_A|DDF|target|animal
32926778|student_A|chemical|interact|chemical
39121264|student_A|chemical|impact|microbiome
36478577|student_B|DDF|change abundance|microbiome
36478577|student_B|dietary supplement|influence|DDF
36478577|student_B|chemical|impact|microbiome
36478577|student_B|dietary supplement|impact|microbiome
34996385|student_A|DDF|is a|DDF
34996385|student_A|drug|interact|chemical
34996385|student_A|chemical|produced by|microbiome
34996385|student_A|human|used by|biomedical technique
32871960|student_A|DDF|target|human
32871960|student_A|microbiome|located in|human
32871960|student_A|microbiome|used by|biomedical technique
32871960|student_A|microbiome|is linked to|DDF
39021622|student_A|DDF|target|human
39021622|student_A|microbiome|located in|human
39021622|student_A|microbiome|located in|anatomical location
39021622|student_A|dietary supplement|influence|DDF
39021622|student_A|microbiome|is linked to|DDF
34996879|student_A|DDF|target|human
34996879|student_A|bacteria|located in|human
34996879|student_A|DDF|change abundance|microbiome
34996879|student_A|chemical|impact|microbiome
34996879|student_A|chemical|located in|human
34996879|student_A|microbiome|used by|biomedical technique
34996879|student_A|chemical|influence|DDF
34996879|student_A|bacteria|interact|chemical
35600753|student_B|DDF|target|human
35600753|student_B|microbiome|located in|animal
35600753|student_B|drug|change effect|DDF
35600753|student_B|microbiome|located in|human
35600753|student_B|dietary supplement|influence|DDF
35600753|student_B|microbiome|is linked to|DDF
35600753|student_B|drug|impact|microbiome
35600753|student_B|DDF|target|animal
35127723|student_A|DDF|affect|DDF
35127723|student_A|drug|change effect|DDF
35127723|student_A|chemical|located in|anatomical location
36088985|student_A|microbiome|located in|animal
36088985|student_A|drug|change effect|DDF
36088985|student_A|anatomical location|located in|animal
36088985|student_A|drug|impact|microbiome
36088985|student_A|chemical|influence|DDF
36088985|student_A|DDF|target|animal
36078738|student_A|dietary supplement|impact|bacteria
36078738|student_A|dietary supplement|impact|microbiome
36078738|student_A|drug|change effect|DDF
36078738|student_A|dietary supplement|influence|DDF
36078738|student_A|microbiome|located in|anatomical location
38748594|student_A|DDF|target|human
38748594|student_A|microbiome|located in|human
38748594|student_A|microbiome|is linked to|DDF
35654260|student_B|DDF|target|human
35654260|student_B|DDF|change abundance|microbiome
35654260|student_B|microbiome|located in|human
35654260|student_B|microbiome|is linked to|DDF
35654260|student_B|chemical|influence|DDF
35654260|student_B|anatomical location|located in|human
35432038|student_A|DDF|change abundance|microbiome
35432038|student_A|microbiome|located in|anatomical location
35432038|student_A|microbiome|is linked to|DDF
38847603|student_B|chemical|impact|microbiome
38847603|student_B|dietary supplement|impact|microbiome
38847603|student_B|microbiome|located in|human
38847603|student_B|dietary supplement|influence|DDF
38847603|student_B|microbiome|is linked to|DDF
35317694|student_B|dietary supplement|influence|DDF
35317694|student_B|dietary supplement|impact|microbiome
35317694|student_B|dietary supplement|impact|bacteria
35317694|student_B|microbiome|is linked to|DDF
36001607|student_A|chemical|impact|microbiome
36001607|student_A|DDF|affect|DDF
36001607|student_A|microbiome|used by|biomedical technique
35981631|student_A|microbiome|located in|animal
35981631|student_A|chemical|impact|microbiome
35981631|student_A|drug|change effect|DDF
35981631|student_A|chemical|produced by|microbiome
35981631|student_A|drug|impact|microbiome
35981631|student_A|bacteria|part of|microbiome
35981631|student_A|microbiome|used by|biomedical technique
35981631|student_A|animal|used by|biomedical technique
35981631|student_A|chemical|influence|DDF
35981631|student_A|DDF|target|animal
36158270|student_A|DDF|target|human
36158270|student_A|DDF|change abundance|microbiome
36158270|student_A|microbiome|located in|human
36158270|student_A|microbiome|used by|biomedical technique
36158270|student_A|microbiome|is linked to|DDF
36158270|student_A|bacteria|part of|microbiome
36619768|student_A|DDF|target|human
36619768|student_A|DDF|affect|DDF
36619768|student_A|DDF|change abundance|microbiome
36619768|student_A|drug|change effect|DDF
36619768|student_A|microbiome|is linked to|DDF
35135531|student_B|DDF|target|human
35135531|student_B|human|used by|biomedical technique
35135531|student_B|DDF|change abundance|microbiome
35135531|student_B|chemical|impact|microbiome
35135531|student_B|dietary supplement|impact|microbiome
35135531|student_B|drug|change effect|DDF
35135531|student_B|microbiome|located in|human
35135531|student_B|dietary supplement|influence|DDF
35135531|student_B|microbiome|is linked to|DDF
35135531|student_B|chemical|influence|DDF
35135531|student_B|anatomical location|located in|human
35135531|student_B|chemical|change expression|gene
36959989|student_A|DDF|target|human
36959989|student_A|DDF|affect|DDF
36959989|student_A|bacteria|influence|DDF
36959989|student_A|drug|change effect|DDF
36959989|student_A|dietary supplement|influence|DDF
36959989|student_A|microbiome|located in|anatomical location
36959989|student_A|microbiome|is linked to|DDF
33362788|student_A|DDF|interact|chemical
33362788|student_A|chemical|influence|DDF
34938619|student_A|DDF|affect|DDF
35272713|student_B|drug|change expression|gene
35272713|student_B|microbiome|located in|animal
35272713|student_B|drug|change effect|DDF
35272713|student_B|drug|impact|bacteria
35272713|student_B|drug|impact|microbiome
35272713|student_B|microbiome|is linked to|DDF
35272713|student_B|bacteria|part of|microbiome
35272713|student_B|DDF|target|animal
35889175|student_A|chemical|impact|microbiome
35889175|student_A|microbiome|is linked to|DDF
35889175|student_A|chemical|influence|DDF
36551872|student_A|dietary supplement|impact|microbiome
36551872|student_A|DDF|affect|DDF
36551872|student_A|microbiome|is linked to|DDF
36551872|student_A|chemical|influence|DDF
32103766|student_A|microbiome|located in|anatomical location
32103766|student_A|microbiome|located in|human
32103766|student_A|microbiome|is linked to|DDF
32103766|student_A|bacteria|part of|microbiome
33617267|student_A|chemical|located in|animal
33617267|student_A|chemical|impact|microbiome
33617267|student_A|dietary supplement|impact|microbiome
33617267|student_A|dietary supplement|influence|DDF
33617267|student_A|animal|used by|biomedical technique
33617267|student_A|chemical|influence|DDF
33617267|student_A|chemical|change expression|gene
36093196|student_B|dietary supplement|influence|DDF
36093196|student_B|dietary supplement|impact|microbiome
36093196|student_B|microbiome|located in|human
36093196|student_B|DDF|target|human
36334596|student_B|microbiome|located in|anatomical location
39287570|student_A|DDF|target|human
39287570|student_A|microbiome|used by|biomedical technique
39287570|student_A|microbiome|located in|human
38582194|student_A|DDF|target|human
38582194|student_A|microbiome|is linked to|DDF
36358286|student_A|microbiome|located in|animal
36358286|student_A|bacteria|influence|DDF
36358286|student_A|animal|used by|biomedical technique
36358286|student_A|bacteria|part of|microbiome
36358286|student_A|microbiome|is linked to|DDF
36358286|student_A|DDF|target|animal
32226375|student_B|microbiome|is linked to|DDF
39375215|student_A|microbiome|is linked to|DDF
37798034|student_A|DDF|target|human
37798034|student_A|drug|change effect|DDF
37798034|student_A|microbiome|is linked to|DDF
37798034|student_A|human|used by|biomedical technique
35650236|student_B|DDF|target|human
35650236|student_B|bacteria|influence|DDF
35650236|student_B|chemical|produced by|microbiome
35650236|student_B|microbiome|used by|biomedical technique
35650236|student_B|microbiome|is linked to|DDF
34911958|student_A|drug|interact|chemical
34911958|student_A|drug|change effect|DDF
34911958|student_A|bacteria|interact|drug
34911958|student_A|chemical|influence|DDF
35799798|student_B|DDF|target|human
35799798|student_B|microbiome|used by|biomedical technique
35799798|student_B|microbiome|located in|human
39392025|student_A|bacteria|influence|DDF
34750307|student_A|dietary supplement|influence|DDF
34750307|student_A|microbiome|is linked to|DDF
36355135|student_A|microbiome|located in|anatomical location
36355135|student_A|microbiome|is linked to|DDF
34719435|student_A|bacteria|influence|DDF
34719435|student_A|drug|change effect|DDF
34719435|student_A|microbiome|is linked to|DDF
33470765|student_A|DDF|target|animal
33470765|student_A|chemical|located in|anatomical location
33470765|student_A|anatomical location|located in|animal
33470765|student_A|chemical|influence|DDF
36226922|student_A|dietary supplement|influence|DDF
36226922|student_A|chemical|located in|anatomical location
36226922|student_A|chemical|impact|bacteria
36226922|student_A|chemical|influence|DDF
39199404|student_B|DDF|target|human
39199404|student_B|microbiome|located in|animal
39199404|student_B|microbiome|is linked to|DDF
39199404|student_B|chemical|influence|DDF
39199404|student_B|DDF|target|animal
35829770|student_A|DDF|is a|DDF
35829770|student_A|chemical|produced by|microbiome
35829770|student_A|microbiome|is linked to|DDF
34948234|student_A|DDF|target|human
34948234|student_A|DDF|affect|DDF
34948234|student_A|microbiome|located in|human
34948234|student_A|chemical|located in|anatomical location
34948234|student_A|chemical|produced by|microbiome
34948234|student_A|microbiome|located in|anatomical location
34948234|student_A|microbiome|is linked to|DDF
34948234|student_A|anatomical location|located in|human
33404072|student_A|bacteria|influence|DDF
33404072|student_A|microbiome|is linked to|DDF
33404072|student_A|bacteria|part of|microbiome
33291597|student_A|DDF|affect|DDF
33291597|student_A|DDF|change abundance|microbiome
33291597|student_A|chemical|impact|microbiome
33291597|student_A|chemical|located in|anatomical location
33291597|student_A|dietary supplement|influence|DDF
33291597|student_A|chemical|influence|DDF
38892694|student_B|DDF|target|human
38892694|student_B|chemical|produced by|microbiome
38892694|student_B|microbiome|located in|human
38892694|student_B|bacteria|part of|microbiome
38892694|student_B|drug|impact|microbiome
39015337|student_A|DDF|target|human
39015337|student_A|bacteria|located in|human
39015337|student_A|human|used by|biomedical technique
39015337|student_A|microbiome|located in|human
39015337|student_A|microbiome|used by|biomedical technique
39015337|student_A|microbiome|is linked to|DDF
32739365|student_A|DDF|target|animal
32739365|student_A|dietary supplement|influence|DDF
32739365|student_A|anatomical location|located in|animal
32739365|student_A|dietary supplement|impact|microbiome
36191590|student_A|DDF|target|human
36191590|student_A|bacteria|located in|human
36191590|student_A|microbiome|located in|human
36191590|student_A|microbiome|used by|biomedical technique
36191590|student_A|microbiome|is linked to|DDF
39033825|student_A|bacteria|change expression|gene
39033825|student_A|bacteria|part of|microbiome
39033825|student_A|microbiome|change expression|gene
39033825|student_A|microbiome|is linked to|DDF
34386321|student_A|drug|impact|microbiome
34386321|student_A|microbiome|located in|anatomical location
33106549|student_A|DDF|target|human
33106549|student_A|DDF|affect|DDF
33106549|student_A|microbiome|located in|animal
33106549|student_A|chemical|influence|DDF
33106549|student_A|bacteria|part of|microbiome
33106549|student_A|DDF|target|animal
36455673|student_B|DDF|affect|DDF
36455673|student_B|microbiome|located in|animal
36455673|student_B|DDF|change abundance|microbiome
36455673|student_B|chemical|impact|microbiome
36455673|student_B|chemical|located in|anatomical location
36455673|student_B|DDF|is a|DDF
36455673|student_B|microbiome|is linked to|DDF
36455673|student_B|chemical|influence|DDF
36455673|student_B|DDF|target|animal
36455673|student_B|chemical|interact|chemical
35225349|student_A|DDF|target|human
35225349|student_A|DDF|change abundance|bacteria
35225349|student_A|DDF|strike|anatomical location
35225349|student_A|DDF|affect|DDF
35225349|student_A|human|used by|biomedical technique
35225349|student_A|DDF|change abundance|microbiome
35225349|student_A|microbiome|located in|human
35225349|student_A|microbiome|is linked to|DDF
35897024|student_A|DDF|target|human
39217732|student_A|DDF|target|human
39217732|student_A|DDF|change abundance|bacteria
39217732|student_A|microbiome|is linked to|DDF
39217732|student_A|bacteria|part of|microbiome
36742204|student_A|dietary supplement|influence|DDF
36742204|student_A|DDF|strike|anatomical location
36742204|student_A|microbiome|is linked to|DDF
35445772|student_A|bacteria|interact|chemical
35445772|student_A|microbiome|is linked to|DDF
35445772|student_A|chemical|influence|DDF
33400024|student_A|DDF|target|human
33400024|student_A|chemical|influence|DDF
33400024|student_A|bacteria|influence|DDF
33400024|student_A|chemical|located in|anatomical location
36140263|student_B|DDF|change abundance|bacteria
36140263|student_B|microbiome|change expression|gene
36140263|student_B|human|used by|biomedical technique
36140263|student_B|DDF|change abundance|microbiome
36140263|student_B|microbiome|located in|human
36140263|student_B|chemical|produced by|microbiome
36140263|student_B|microbiome|used by|biomedical technique
36140263|student_B|microbiome|is linked to|DDF
36140263|student_B|bacteria|part of|microbiome
36140263|student_B|chemical|change expression|gene
36558405|student_A|DDF|change abundance|bacteria
36558405|student_A|DDF|target|human
36558405|student_A|DDF|change abundance|microbiome
36558405|student_A|chemical|produced by|microbiome
36558405|student_A|microbiome|located in|anatomical location
36558405|student_A|microbiome|is linked to|DDF
36558405|student_A|bacteria|part of|microbiome
35684340|student_A|microbiome|located in|anatomical location
35684340|student_A|dietary supplement|influence|DDF
35684340|student_A|bacteria|part of|microbiome
35684340|student_A|microbiome|is linked to|DDF
35684340|student_A|chemical|influence|DDF
35924055|student_A|chemical|located in|animal
35924055|student_A|DDF|strike|anatomical location
35924055|student_A|chemical|change expression|gene
35924055|student_A|chemical|influence|DDF
35035709|student_A|DDF|target|human
35035709|student_A|human|used by|biomedical technique
35035709|student_A|DDF|change abundance|microbiome
35035709|student_A|microbiome|used by|biomedical technique
35035709|student_A|microbiome|is linked to|DDF
32916966|student_A|microbiome|is linked to|DDF
36881358|student_A|DDF|target|human
36881358|student_A|DDF|change abundance|bacteria
36881358|student_A|bacteria|located in|human
36881358|student_A|DDF|change abundance|microbiome
36881358|student_A|bacteria|influence|DDF
36881358|student_A|bacteria|part of|microbiome
38879123|student_A|DDF|target|human
38879123|student_A|bacteria|influence|DDF
38879123|student_A|microbiome|is linked to|DDF
38875919|student_A|DDF|target|human
38875919|student_A|microbiome|located in|human
38875919|student_A|microbiome|is linked to|DDF
